chrom,start,end,num,list,ENCFF100OVE_SIN3A_sorted.bed,ENCFF368XPS_SIN3A_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr18,13137928,13138543,2,"1,3",1,0,1
chr18,13175771,13176207,2,"1,3",1,0,1
chr18,13726408,13726568,2,"1,3",1,0,1
chr18,13726568,13726818,3,"1,2,3",1,1,1
chr18,13726818,13726947,2,"1,3",1,0,1
chr18,14132190,14132626,2,"1,3",1,0,1
chr18,21612239,21612415,2,"1,3",1,0,1
chr18,21704142,21704170,2,"1,3",1,0,1
chr18,21980742,21981213,2,"1,3",1,0,1
chr18,22169404,22169840,2,"1,3",1,0,1
chr18,22933177,22934110,2,"1,3",1,0,1
chr18,23134020,23134205,2,"2,3",0,1,1
chr18,23141382,23141543,2,"2,3",0,1,1
chr18,23141543,23141618,3,"1,2,3",1,1,1
chr18,23141618,23141979,2,"1,3",1,0,1
chr18,23453101,23453537,2,"1,3",1,0,1
chr18,24113038,24113474,2,"1,3",1,0,1
chr18,26090738,26091174,2,"1,3",1,0,1
chr18,31943567,31943962,2,"1,3",1,0,1
chr18,32019393,32019829,2,"1,3",1,0,1
chr18,32092474,32092910,2,"1,3",1,0,1
chr18,32769334,32769891,2,"1,3",1,0,1
chr18,34976867,34977303,2,"1,3",1,0,1
chr18,34979034,34979397,2,"1,3",1,0,1
chr18,35240798,35241336,2,"1,3",1,0,1
chr18,35290136,35290572,2,"1,3",1,0,1
chr18,35377126,35377490,2,"1,3",1,0,1
chr18,35478527,35478880,2,"1,3",1,0,1
chr18,35972055,35972491,2,"1,3",1,0,1
chr18,35972576,35972826,2,"2,3",0,1,1
chr18,36129917,36130057,2,"1,3",1,0,1
chr18,36176107,36176238,2,"1,3",1,0,1
chr18,36176238,36176488,3,"1,2,3",1,1,1
chr18,36176488,36176544,2,"1,3",1,0,1
chr18,36187297,36187725,2,"1,3",1,0,1
chr18,36188237,36188246,2,"1,3",1,0,1
chr18,36828765,36829201,2,"1,3",1,0,1
chr18,37299435,37299871,2,"1,3",1,0,1
chr18,41955220,41955336,2,"1,3",1,0,1
chr18,46098053,46098489,2,"1,3",1,0,1
chr18,46173807,46174243,2,"1,3",1,0,1
chr18,46917333,46917769,2,"1,3",1,0,1
chr18,48540328,48540709,2,"1,3",1,0,1
chr18,48662148,48662584,2,"1,3",1,0,1
chr18,49460566,49460969,2,"1,3",1,0,1
chr18,49492286,49492704,2,"1,3",1,0,1
chr18,49813340,49813484,2,"1,3",1,0,1
chr18,50266364,50266583,2,"1,3",1,0,1
chr18,50281246,50281345,2,"1,3",1,0,1
chr18,50281345,50281595,3,"1,2,3",1,1,1
chr18,50281595,50281682,2,"1,3",1,0,1
chr18,50287443,50287879,2,"1,3",1,0,1
chr18,50307705,50308002,2,"1,3",1,0,1
chr18,50374964,50374986,2,"1,3",1,0,1
chr18,50374986,50375219,3,"1,2,3",1,1,1
chr18,50375219,50375236,2,"2,3",0,1,1
chr18,50878688,50879124,2,"1,3",1,0,1
chr18,50879216,50879652,2,"1,3",1,0,1
chr18,51030390,51030913,2,"1,3",1,0,1
chr18,54224429,54224865,2,"1,3",1,0,1
chr18,54269269,54269705,2,"1,3",1,0,1
chr18,54270078,54270514,2,"1,3",1,0,1
chr18,54357890,54358055,2,"1,3",1,0,1
chr18,54358370,54358689,2,"1,3",1,0,1
chr18,54958774,54958787,2,"1,3",1,0,1
chr18,54958787,54959037,3,"1,2,3",1,1,1
chr18,54959037,54959127,2,"1,3",1,0,1
chr18,54959173,54959609,2,"1,3",1,0,1
chr18,56651474,56651788,2,"1,3",1,0,1
chr18,57434841,57435637,2,"1,3",1,0,1
chr18,57621558,57622196,2,"1,3",1,0,1
chr18,58414034,58414470,2,"1,3",1,0,1
chr18,58671138,58671158,2,"2,3",0,1,1
chr18,58671158,58671345,3,"1,2,3",1,1,1
chr18,58671345,58671388,2,"2,3",0,1,1
chr18,59139697,59140178,2,"1,3",1,0,1
chr18,62186542,62186961,2,"1,3",1,0,1
chr18,62187174,62187212,2,"2,3",0,1,1
chr18,62187212,62187424,3,"1,2,3",1,1,1
chr18,62187424,62187730,2,"1,3",1,0,1
chr18,62522619,62523055,2,"1,3",1,0,1
chr18,63320768,63321144,2,"1,3",1,0,1
chr18,67516080,67516516,2,"1,3",1,0,1
chr18,68714531,68715289,2,"1,3",1,0,1
chr18,70381561,70381908,2,"1,3",1,0,1
chr18,74147670,74147863,2,"1,3",1,0,1
chr18,74495678,74496257,2,"1,3",1,0,1
chr18,74496257,74496260,3,"1,2,3",1,1,1
chr18,74496260,74496270,2,"2,3",0,1,1
chr18,74496270,74496507,3,"1,2,3",1,1,1
chr18,74496507,74497181,2,"1,3",1,0,1
chr18,74597311,74597601,2,"1,3",1,0,1
chr18,74597704,74598140,2,"1,3",1,0,1
chr18,75209434,75209692,2,"1,3",1,0,1
chr18,75209692,75209853,3,"1,2,3",1,1,1
chr18,76492866,76493144,2,"1,3",1,0,1
chr18,76495387,76495763,2,"1,3",1,0,1
chr18,76821802,76822271,2,"1,3",1,0,1
chr18,77114482,77115198,2,"1,3",1,0,1
chr18,79678953,79679389,2,"1,3",1,0,1
chr18,79679619,79680055,2,"1,3",1,0,1
chr18,79964392,79964827,2,"1,3",1,0,1
chr18,80033665,80033774,2,"1,3",1,0,1
chr18,80034630,80034652,2,"1,3",1,0,1
chr18,80034652,80034825,3,"1,2,3",1,1,1
chr18,80147676,80148112,2,"1,3",1,0,1
chr19,488849,489285,2,"1,3",1,0,1
chr19,506715,507067,2,"1,3",1,0,1
chr19,633378,633793,2,"1,3",1,0,1
chr19,660991,661241,2,"2,3",0,1,1
chr19,680199,680635,2,"1,3",1,0,1
chr19,703613,703937,2,"1,3",1,0,1
chr19,704150,704529,2,"1,3",1,0,1
chr19,782517,782887,2,"1,3",1,0,1
chr19,925147,925791,2,"1,3",1,0,1
chr19,934912,934930,2,"2,3",0,1,1
chr19,934930,935162,3,"1,2,3",1,1,1
chr19,935162,935200,2,"1,3",1,0,1
chr19,952572,952927,2,"1,3",1,0,1
chr19,1021010,1021326,2,"1,3",1,0,1
chr19,1039933,1040239,2,"1,3",1,0,1
chr19,1040994,1041234,2,"1,3",1,0,1
chr19,1098330,1098766,2,"1,3",1,0,1
chr19,1103692,1103985,2,"1,3",1,0,1
chr19,1104399,1104825,2,"1,3",1,0,1
chr19,1113358,1113794,2,"1,3",1,0,1
chr19,1244512,1244707,2,"1,3",1,0,1
chr19,1259197,1259847,2,"1,3",1,0,1
chr19,1260934,1261177,2,"1,3",1,0,1
chr19,1266355,1266763,2,"1,3",1,0,1
chr19,1269171,1269407,2,"1,3",1,0,1
chr19,1275277,1275662,2,"1,3",1,0,1
chr19,1354540,1354955,2,"1,3",1,0,1
chr19,1373414,1373850,2,"1,3",1,0,1
chr19,1400638,1401074,2,"1,3",1,0,1
chr19,1407299,1407621,2,"1,3",1,0,1
chr19,1438187,1438623,2,"1,3",1,0,1
chr19,1445163,1445524,2,"1,3",1,0,1
chr19,1490338,1490546,2,"1,3",1,0,1
chr19,1513100,1513735,2,"1,3",1,0,1
chr19,1605468,1605904,2,"1,3",1,0,1
chr19,1812591,1813027,2,"1,3",1,0,1
chr19,1863767,1863910,2,"1,3",1,0,1
chr19,1864170,1864382,2,"1,3",1,0,1
chr19,1864792,1865040,2,"1,3",1,0,1
chr19,1875987,1876423,2,"1,3",1,0,1
chr19,1897501,1897910,2,"1,3",1,0,1
chr19,1905253,1905766,2,"1,3",1,0,1
chr19,1907462,1908108,2,"1,3",1,0,1
chr19,2096768,2097204,2,"1,3",1,0,1
chr19,2169126,2169362,2,"2,3",0,1,1
chr19,2212816,2213171,2,"1,3",1,0,1
chr19,2235457,2235893,2,"1,3",1,0,1
chr19,2236074,2236510,2,"1,3",1,0,1
chr19,2416511,2416947,2,"1,3",1,0,1
chr19,2427875,2428125,2,"2,3",0,1,1
chr19,2456891,2457327,2,"1,3",1,0,1
chr19,2474740,2474959,2,"1,3",1,0,1
chr19,2476021,2476149,2,"2,3",0,1,1
chr19,2476149,2476201,3,"1,2,3",1,1,1
chr19,2546524,2546668,2,"1,3",1,0,1
chr19,2546668,2546918,3,"1,2,3",1,1,1
chr19,2546918,2546960,2,"1,3",1,0,1
chr19,2599301,2599603,2,"1,3",1,0,1
chr19,2740083,2740126,2,"2,3",0,1,1
chr19,2740126,2740333,3,"1,2,3",1,1,1
chr19,2740333,2740355,2,"1,3",1,0,1
chr19,2783380,2783429,2,"2,3",0,1,1
chr19,2783429,2783626,3,"1,2,3",1,1,1
chr19,2783626,2783630,2,"2,3",0,1,1
chr19,2785176,2785652,2,"1,3",1,0,1
chr19,2790780,2791216,2,"1,3",1,0,1
chr19,2841028,2841735,2,"1,3",1,0,1
chr19,2867245,2867411,2,"1,3",1,0,1
chr19,2900415,2900851,2,"1,3",1,0,1
chr19,2944701,2945426,2,"1,3",1,0,1
chr19,2950358,2950794,2,"1,3",1,0,1
chr19,2977212,2977287,2,"1,3",1,0,1
chr19,2977287,2977537,3,"1,2,3",1,1,1
chr19,2977537,2977648,2,"1,3",1,0,1
chr19,3094111,3094455,2,"1,3",1,0,1
chr19,3185432,3185502,3,"1,2,3",1,1,1
chr19,3185502,3186094,2,"1,3",1,0,1
chr19,3500411,3500847,2,"1,3",1,0,1
chr19,3505915,3505941,2,"2,3",0,1,1
chr19,3505941,3506077,3,"1,2,3",1,1,1
chr19,3506077,3506165,2,"2,3",0,1,1
chr19,3572737,3573027,2,"1,3",1,0,1
chr19,3700268,3700704,2,"1,3",1,0,1
chr19,3708192,3708628,2,"1,3",1,0,1
chr19,3762617,3763211,2,"1,3",1,0,1
chr19,3968690,3969016,2,"1,3",1,0,1
chr19,3970820,3971256,2,"1,3",1,0,1
chr19,4007544,4007980,2,"1,3",1,0,1
chr19,4052596,4053032,2,"1,3",1,0,1
chr19,4246810,4247027,3,"1,2,3",1,1,1
chr19,4247027,4247143,2,"1,3",1,0,1
chr19,4342824,4343237,2,"1,3",1,0,1
chr19,4343403,4343491,2,"1,3",1,0,1
chr19,4375117,4375521,2,"1,3",1,0,1
chr19,4390952,4391388,2,"1,3",1,0,1
chr19,4400001,4400650,2,"1,3",1,0,1
chr19,4402528,4402755,2,"1,3",1,0,1
chr19,4457097,4457491,2,"1,3",1,0,1
chr19,4457785,4457823,2,"2,3",0,1,1
chr19,4457823,4458007,3,"1,2,3",1,1,1
chr19,4458007,4458035,2,"2,3",0,1,1
chr19,4518430,4518769,2,"1,3",1,0,1
chr19,4535216,4535395,2,"1,3",1,0,1
chr19,4639008,4639306,2,"1,3",1,0,1
chr19,4669677,4670113,2,"1,3",1,0,1
chr19,4670152,4670588,2,"1,3",1,0,1
chr19,4723589,4724025,2,"1,3",1,0,1
chr19,4759642,4760078,2,"1,3",1,0,1
chr19,4791533,4791849,2,"1,3",1,0,1
chr19,4815648,4815713,2,"1,3",1,0,1
chr19,4815713,4815898,3,"1,2,3",1,1,1
chr19,4867665,4868183,2,"1,3",1,0,1
chr19,4909766,4910173,2,"1,3",1,0,1
chr19,4968543,4969224,2,"1,3",1,0,1
chr19,5622550,5623393,2,"1,3",1,0,1
chr19,5680400,5680934,2,"1,3",1,0,1
chr19,5686950,5687386,2,"1,3",1,0,1
chr19,5690128,5690564,2,"1,3",1,0,1
chr19,5720135,5720571,2,"1,3",1,0,1
chr19,5790632,5791068,2,"1,3",1,0,1
chr19,5828141,5828577,2,"1,3",1,0,1
chr19,5903970,5904406,2,"1,3",1,0,1
chr19,5904807,5904991,2,"1,3",1,0,1
chr19,5977852,5978472,2,"1,3",1,0,1
chr19,6373139,6373698,2,"1,3",1,0,1
chr19,6393001,6393074,2,"1,3",1,0,1
chr19,6393074,6393324,3,"1,2,3",1,1,1
chr19,6393324,6393437,2,"1,3",1,0,1
chr19,6551839,6552275,2,"1,3",1,0,1
chr19,6720514,6720689,3,"1,2,3",1,1,1
chr19,6720689,6720992,2,"1,3",1,0,1
chr19,6730225,6730574,2,"1,3",1,0,1
chr19,6752509,6753148,2,"1,3",1,0,1
chr19,6753288,6753724,2,"1,3",1,0,1
chr19,7069497,7069933,2,"1,3",1,0,1
chr19,7533988,7534272,2,"1,3",1,0,1
chr19,7534553,7534977,2,"1,3",1,0,1
chr19,7535175,7535611,2,"1,3",1,0,1
chr19,7629699,7629784,2,"2,3",0,1,1
chr19,7629784,7629901,3,"1,2,3",1,1,1
chr19,7636918,7637215,2,"1,3",1,0,1
chr19,7903159,7903747,2,"1,3",1,0,1
chr19,7920043,7920448,2,"1,3",1,0,1
chr19,8005592,8005943,2,"1,3",1,0,1
chr19,8209040,8209476,2,"1,3",1,0,1
chr19,8307808,8307902,2,"1,3",1,0,1
chr19,8307902,8308152,3,"1,2,3",1,1,1
chr19,8308152,8308480,2,"1,3",1,0,1
chr19,8321163,8321599,2,"1,3",1,0,1
chr19,8374312,8374634,2,"1,3",1,0,1
chr19,8390569,8390964,2,"1,3",1,0,1
chr19,8444795,8445231,2,"1,3",1,0,1
chr19,8445424,8445436,2,"1,3",1,0,1
chr19,8505909,8506345,2,"1,3",1,0,1
chr19,8513710,8514374,2,"1,3",1,0,1
chr19,8525540,8526139,2,"1,3",1,0,1
chr19,8640467,8640671,2,"1,3",1,0,1
chr19,9140241,9140331,2,"2,3",0,1,1
chr19,9140331,9140491,3,"1,2,3",1,1,1
chr19,9140491,9140511,2,"1,3",1,0,1
chr19,9323838,9324274,2,"1,3",1,0,1
chr19,9621005,9621441,2,"1,3",1,0,1
chr19,9621451,9621577,2,"1,3",1,0,1
chr19,9674823,9675259,2,"1,3",1,0,1
chr19,9768507,9768943,2,"1,3",1,0,1
chr19,9785704,9786140,2,"1,3",1,0,1
chr19,9792004,9792440,2,"1,3",1,0,1
chr19,9818757,9819181,2,"1,3",1,0,1
chr19,9827670,9827693,2,"2,3",0,1,1
chr19,9827693,9827917,3,"1,2,3",1,1,1
chr19,9827917,9827920,2,"2,3",0,1,1
chr19,9835323,9835533,2,"1,3",1,0,1
chr19,10086110,10086462,2,"1,3",1,0,1
chr19,10106334,10106464,2,"1,3",1,0,1
chr19,10252130,10252615,2,"1,3",1,0,1
chr19,10270847,10270902,2,"1,3",1,0,1
chr19,10270902,10271152,3,"1,2,3",1,1,1
chr19,10271152,10271283,2,"1,3",1,0,1
chr19,10288825,10288958,2,"1,3",1,0,1
chr19,10332970,10333406,2,"1,3",1,0,1
chr19,10334772,10335005,3,"1,2,3",1,1,1
chr19,10335005,10335220,2,"1,3",1,0,1
chr19,10403511,10403771,2,"1,3",1,0,1
chr19,10404036,10404461,2,"1,3",1,0,1
chr19,10416544,10416876,2,"1,3",1,0,1
chr19,10502742,10502923,2,"1,3",1,0,1
chr19,10543712,10544148,2,"1,3",1,0,1
chr19,10569120,10569155,2,"2,3",0,1,1
chr19,10569155,10569370,3,"1,2,3",1,1,1
chr19,10569370,10569417,2,"1,3",1,0,1
chr19,10653744,10653801,2,"2,3",0,1,1
chr19,10653801,10653930,3,"1,2,3",1,1,1
chr19,10653930,10654440,2,"1,3",1,0,1
chr19,10654695,10654768,2,"1,3",1,0,1
chr19,10695821,10695848,2,"1,3",1,0,1
chr19,10695848,10696090,3,"1,2,3",1,1,1
chr19,10696090,10696098,2,"2,3",0,1,1
chr19,10701275,10701358,2,"1,3",1,0,1
chr19,10701358,10701471,3,"1,2,3",1,1,1
chr19,10701471,10701612,2,"1,3",1,0,1
chr19,10717334,10717678,2,"1,3",1,0,1
chr19,10717920,10718184,2,"1,3",1,0,1
chr19,10835766,10836202,2,"1,3",1,0,1
chr19,10928628,10928878,2,"2,3",0,1,1
chr19,10960748,10961349,2,"1,3",1,0,1
chr19,11090223,11090568,2,"1,3",1,0,1
chr19,11155665,11155689,2,"2,3",0,1,1
chr19,11155689,11155891,3,"1,2,3",1,1,1
chr19,11155891,11155914,2,"2,3",0,1,1
chr19,11239391,11239692,2,"1,3",1,0,1
chr19,11243285,11243650,2,"1,3",1,0,1
chr19,11293777,11294121,2,"1,3",1,0,1
chr19,11346364,11346839,2,"1,3",1,0,1
chr19,11375058,11375293,2,"1,3",1,0,1
chr19,11380958,11381479,2,"1,3",1,0,1
chr19,11419062,11419524,2,"1,3",1,0,1
chr19,11434956,11435641,2,"1,3",1,0,1
chr19,11528771,11528782,3,"1,2,3",1,1,1
chr19,11528782,11529077,2,"1,3",1,0,1
chr19,11558969,11559649,2,"1,3",1,0,1
chr19,11639677,11639680,2,"1,3",1,0,1
chr19,11639680,11639918,3,"1,2,3",1,1,1
chr19,11639918,11639930,2,"2,3",0,1,1
chr19,11766884,11766935,2,"1,3",1,0,1
chr19,11766935,11767185,3,"1,2,3",1,1,1
chr19,11767185,11767320,2,"1,3",1,0,1
chr19,11767783,11768055,2,"1,3",1,0,1
chr19,11798323,11798759,2,"1,3",1,0,1
chr19,12035190,12035796,2,"1,3",1,0,1
chr19,12052698,12052782,2,"1,3",1,0,1
chr19,12052782,12053032,3,"1,2,3",1,1,1
chr19,12053032,12053134,2,"1,3",1,0,1
chr19,12064488,12064519,2,"1,3",1,0,1
chr19,12064579,12065015,2,"1,3",1,0,1
chr19,12140250,12140362,2,"1,3",1,0,1
chr19,12156477,12156988,2,"1,3",1,0,1
chr19,12162978,12163041,2,"2,3",0,1,1
chr19,12163041,12163185,3,"1,2,3",1,1,1
chr19,12163185,12163228,2,"2,3",0,1,1
chr19,12365404,12366122,2,"1,3",1,0,1
chr19,12400204,12400514,2,"1,3",1,0,1
chr19,12401106,12401312,2,"1,3",1,0,1
chr19,12440973,12441101,2,"1,3",1,0,1
chr19,12495278,12495714,2,"1,3",1,0,1
chr19,12551407,12551966,2,"1,3",1,0,1
chr19,12610613,12610677,2,"2,3",0,1,1
chr19,12610677,12610863,3,"1,2,3",1,1,1
chr19,12610863,12611191,2,"1,3",1,0,1
chr19,12666495,12666931,2,"1,3",1,0,1
chr19,12681359,12681999,2,"1,3",1,0,1
chr19,12736786,12737343,2,"1,3",1,0,1
chr19,12775307,12775347,2,"1,3",1,0,1
chr19,12789622,12790143,2,"1,3",1,0,1
chr19,12806578,12806709,2,"1,3",1,0,1
chr19,12890727,12890977,2,"2,3",0,1,1
chr19,12891085,12891298,2,"1,3",1,0,1
chr19,12938143,12938502,2,"1,3",1,0,1
chr19,12938597,12938712,2,"1,3",1,0,1
chr19,12945668,12946104,2,"1,3",1,0,1
chr19,12956962,12957398,2,"1,3",1,0,1
chr19,12985608,12985628,2,"1,3",1,0,1
chr19,13060728,13060938,2,"1,3",1,0,1
chr19,13061076,13061164,2,"1,3",1,0,1
chr19,13118053,13118345,2,"1,3",1,0,1
chr19,13149765,13150120,2,"1,3",1,0,1
chr19,13152043,13152073,2,"1,3",1,0,1
chr19,13155564,13155824,2,"1,3",1,0,1
chr19,13162909,13163316,2,"1,3",1,0,1
chr19,13167667,13167959,2,"1,3",1,0,1
chr19,13731465,13731880,2,"1,3",1,0,1
chr19,13764445,13764813,2,"1,3",1,0,1
chr19,13774960,13775108,2,"1,3",1,0,1
chr19,13794927,13795316,2,"1,3",1,0,1
chr19,13833295,13833617,2,"1,3",1,0,1
chr19,13906020,13906677,2,"1,3",1,0,1
chr19,13952310,13952746,2,"1,3",1,0,1
chr19,14006054,14006092,2,"1,3",1,0,1
chr19,14006199,14006490,2,"1,3",1,0,1
chr19,14006862,14007184,2,"1,3",1,0,1
chr19,14059812,14060184,2,"1,3",1,0,1
chr19,14071915,14072428,2,"1,3",1,0,1
chr19,14072504,14072528,2,"1,3",1,0,1
chr19,14081217,14081804,2,"1,3",1,0,1
chr19,14118188,14118509,2,"1,3",1,0,1
chr19,14136465,14136469,2,"1,3",1,0,1
chr19,14136469,14136719,3,"1,2,3",1,1,1
chr19,14136719,14136723,2,"1,3",1,0,1
chr19,14137003,14137439,2,"1,3",1,0,1
chr19,14505469,14505712,2,"1,3",1,0,1
chr19,14518295,14518408,2,"1,3",1,0,1
chr19,14529166,14529688,2,"1,3",1,0,1
chr19,14571819,14572255,2,"1,3",1,0,1
chr19,15125297,15125733,2,"1,3",1,0,1
chr19,15223357,15223780,2,"1,3",1,0,1
chr19,15331477,15331814,2,"1,3",1,0,1
chr19,15379031,15379044,2,"1,3",1,0,1
chr19,15379213,15380274,2,"1,3",1,0,1
chr19,15418755,15419191,2,"1,3",1,0,1
chr19,16076076,16076431,2,"1,3",1,0,1
chr19,16111718,16111978,2,"1,3",1,0,1
chr19,16185118,16185528,2,"1,3",1,0,1
chr19,16199833,16200126,2,"1,3",1,0,1
chr19,16496211,16496538,2,"1,3",1,0,1
chr19,16572449,16572494,2,"2,3",0,1,1
chr19,16572494,16572689,3,"1,2,3",1,1,1
chr19,16572689,16572699,2,"2,3",0,1,1
chr19,16628133,16628994,2,"1,3",1,0,1
chr19,16660848,16661221,2,"1,3",1,0,1
chr19,17075308,17075871,2,"1,3",1,0,1
chr19,17080096,17080364,2,"1,3",1,0,1
chr19,17215157,17215185,2,"1,3",1,0,1
chr19,17215185,17215435,3,"1,2,3",1,1,1
chr19,17215435,17215526,2,"1,3",1,0,1
chr19,17303234,17303550,2,"1,3",1,0,1
chr19,17305636,17306072,2,"1,3",1,0,1
chr19,17309343,17309630,2,"1,3",1,0,1
chr19,17334620,17334764,2,"1,3",1,0,1
chr19,17334764,17335014,3,"1,2,3",1,1,1
chr19,17335014,17335042,2,"1,3",1,0,1
chr19,17337371,17337632,2,"1,3",1,0,1
chr19,17340782,17341218,2,"1,3",1,0,1
chr19,17469490,17469639,3,"1,2,3",1,1,1
chr19,17469639,17469726,2,"1,3",1,0,1
chr19,17470193,17470815,2,"1,3",1,0,1
chr19,17511429,17511865,2,"1,3",1,0,1
chr19,17556077,17556513,2,"1,3",1,0,1
chr19,17797519,17797831,2,"1,3",1,0,1
chr19,17859716,17860209,2,"1,3",1,0,1
chr19,17932903,17933305,2,"1,3",1,0,1
chr19,17947873,17948015,2,"1,3",1,0,1
chr19,18152592,18152720,2,"1,3",1,0,1
chr19,18173671,18174587,2,"1,3",1,0,1
chr19,18193104,18193178,2,"2,3",0,1,1
chr19,18193178,18193352,3,"1,2,3",1,1,1
chr19,18193352,18193354,2,"2,3",0,1,1
chr19,18279578,18279783,2,"1,3",1,0,1
chr19,18281287,18281723,2,"1,3",1,0,1
chr19,18304496,18304932,2,"1,3",1,0,1
chr19,18340400,18340774,2,"1,3",1,0,1
chr19,18341052,18341488,2,"1,3",1,0,1
chr19,18380101,18380537,2,"1,3",1,0,1
chr19,18386020,18386032,2,"1,3",1,0,1
chr19,18386032,18386282,3,"1,2,3",1,1,1
chr19,18386282,18386340,2,"1,3",1,0,1
chr19,18438049,18438485,2,"1,3",1,0,1
chr19,18557663,18558099,2,"1,3",1,0,1
chr19,18571593,18571779,2,"1,3",1,0,1
chr19,18588822,18589258,2,"1,3",1,0,1
chr19,18610509,18611077,2,"1,3",1,0,1
chr19,18839428,18839573,2,"1,3",1,0,1
chr19,18839573,18839823,3,"1,2,3",1,1,1
chr19,18839823,18839830,2,"1,3",1,0,1
chr19,18919599,18919601,2,"2,3",0,1,1
chr19,18919601,18919836,3,"1,2,3",1,1,1
chr19,19033692,19033976,2,"1,3",1,0,1
chr19,19034344,19034601,2,"1,3",1,0,1
chr19,19063815,19064251,2,"1,3",1,0,1
chr19,19138193,19138629,2,"1,3",1,0,1
chr19,19172084,19172374,2,"1,3",1,0,1
chr19,19192027,19192258,3,"1,2,3",1,1,1
chr19,19192258,19192415,2,"1,3",1,0,1
chr19,19203289,19203539,2,"2,3",0,1,1
chr19,19225098,19225510,2,"1,3",1,0,1
chr19,19320244,19321158,2,"1,3",1,0,1
chr19,19385683,19385795,2,"2,3",0,1,1
chr19,19385795,19385933,3,"1,2,3",1,1,1
chr19,19385933,19386235,2,"1,3",1,0,1
chr19,19515932,19516036,2,"1,3",1,0,1
chr19,19516036,19516286,3,"1,2,3",1,1,1
chr19,19516286,19516368,2,"1,3",1,0,1
chr19,19643476,19643912,2,"1,3",1,0,1
chr19,19668468,19668904,2,"1,3",1,0,1
chr19,19732845,19733281,2,"1,3",1,0,1
chr19,19776092,19776528,2,"1,3",1,0,1
chr19,20039189,20039625,2,"1,3",1,0,1
chr19,20776099,20776535,2,"1,3",1,0,1
chr19,20923079,20923515,2,"1,3",1,0,1
chr19,21020634,21020755,2,"1,3",1,0,1
chr19,21082055,21082155,2,"2,3",0,1,1
chr19,21082155,21082305,3,"1,2,3",1,1,1
chr19,21082305,21082351,2,"1,3",1,0,1
chr19,21142024,21142473,2,"1,3",1,0,1
chr19,21358771,21359207,2,"1,3",1,0,1
chr19,21767439,21767574,2,"1,3",1,0,1
chr19,21835921,21836471,2,"1,3",1,0,1
chr19,23250155,23250591,2,"1,3",1,0,1
chr19,23395217,23395653,2,"1,3",1,0,1
chr19,24033494,24033930,2,"1,3",1,0,1
chr19,27793850,27794286,2,"1,3",1,0,1
chr19,29606179,29606254,2,"2,3",0,1,1
chr19,29606254,29606429,3,"1,2,3",1,1,1
chr19,29606429,29606442,2,"1,3",1,0,1
chr19,29665631,29665927,2,"1,3",1,0,1
chr19,29666071,29666328,2,"1,3",1,0,1
chr19,29811746,29812162,2,"1,3",1,0,1
chr19,29841702,29842007,2,"1,3",1,0,1
chr19,29844326,29844767,2,"2,3",0,1,1
chr19,29845002,29845435,2,"1,3",1,0,1
chr19,32674726,32675570,2,"1,3",1,0,1
chr19,32691601,32691968,2,"1,3",1,0,1
chr19,32971828,32972075,2,"2,3",0,1,1
chr19,32972114,32972384,2,"1,3",1,0,1
chr19,33041515,33041758,2,"1,3",1,0,1
chr19,33064372,33064808,2,"1,3",1,0,1
chr19,33081003,33081439,2,"1,3",1,0,1
chr19,33176624,33177060,2,"1,3",1,0,1
chr19,33276042,33276478,2,"1,3",1,0,1
chr19,33302383,33302894,2,"1,3",1,0,1
chr19,33373590,33374304,2,"1,3",1,0,1
chr19,33392341,33392772,2,"1,3",1,0,1
chr19,33804369,33804805,2,"1,3",1,0,1
chr19,34134225,34134829,2,"1,3",1,0,1
chr19,34172150,34172586,2,"1,3",1,0,1
chr19,34254308,34254957,2,"1,3",1,0,1
chr19,34359379,34359792,2,"1,3",1,0,1
chr19,34364931,34365002,2,"2,3",0,1,1
chr19,34365002,34365181,3,"1,2,3",1,1,1
chr19,34365181,34365438,2,"1,3",1,0,1
chr19,34404310,34404515,2,"2,3",0,1,1
chr19,34404515,34404560,3,"1,2,3",1,1,1
chr19,34404560,34404917,2,"1,3",1,0,1
chr19,34428160,34428505,2,"1,3",1,0,1
chr19,34733511,34733555,2,"2,3",0,1,1
chr19,34733555,34733761,3,"1,2,3",1,1,1
chr19,34733761,34733991,2,"1,3",1,0,1
chr19,34772656,34773088,2,"1,3",1,0,1
chr19,34926792,34927228,2,"1,3",1,0,1
chr19,34963955,34964370,2,"1,3",1,0,1
chr19,34994898,34995261,2,"1,3",1,0,1
chr19,35003306,35003729,2,"1,3",1,0,1
chr19,35042297,35042327,2,"1,3",1,0,1
chr19,35248528,35249126,2,"1,3",1,0,1
chr19,35269600,35270036,2,"1,3",1,0,1
chr19,35280535,35280553,2,"1,3",1,0,1
chr19,35545335,35545384,2,"2,3",0,1,1
chr19,35545384,35545585,3,"1,2,3",1,1,1
chr19,35545585,35545820,2,"1,3",1,0,1
chr19,35612573,35613004,2,"1,3",1,0,1
chr19,35628483,35628919,2,"1,3",1,0,1
chr19,35643310,35643945,2,"1,3",1,0,1
chr19,35648271,35648303,2,"2,3",0,1,1
chr19,35648303,35648399,3,"1,2,3",1,1,1
chr19,35673233,35673669,2,"1,3",1,0,1
chr19,35717417,35717853,2,"1,3",1,0,1
chr19,35719543,35719752,2,"1,3",1,0,1
chr19,35740313,35741246,2,"1,3",1,0,1
