chrom,start,end,num,list,ENCFF377FLV_EP300_sorted.bed,ENCFF449XHW_EP300_sorted.bed,ENCFF695SHP_EP300_sorted.bed,ENCFF764WUM_EP300_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr19,58408308,58408827,2,"2,5",0,1,0,0,1
chr19,58476176,58476480,2,"3,5",0,0,1,0,1
chr19,58499384,58499407,2,"2,5",0,1,0,0,1
chr19,58499407,58499704,3,"2,3,5",0,1,1,0,1
chr19,58499704,58499711,2,"3,5",0,0,1,0,1
chr19,58519703,58520007,2,"3,5",0,0,1,0,1
chr19,58554968,58555288,2,"2,5",0,1,0,0,1
chr19,58575256,58575532,2,"3,5",0,0,1,0,1
chr2,3377713,3377971,2,"3,5",0,0,1,0,1
chr2,3558195,3558464,2,"3,5",0,0,1,0,1
chr2,3575013,3575315,3,"2,3,5",0,1,1,0,1
chr2,3575315,3575325,2,"2,5",0,1,0,0,1
chr2,6847355,6847376,2,"4,5",0,0,0,1,1
chr2,6847376,6847387,3,"3,4,5",0,0,1,1,1
chr2,6847387,6847570,4,"2,3,4,5",0,1,1,1,1
chr2,6847570,6847600,3,"3,4,5",0,0,1,1,1
chr2,6847600,6847619,2,"4,5",0,0,0,1,1
chr2,6865695,6866015,2,"2,5",0,1,0,0,1
chr2,6909846,6909907,2,"3,5",0,0,1,0,1
chr2,6909907,6909989,3,"2,3,5",0,1,1,0,1
chr2,6909989,6910053,2,"3,5",0,0,1,0,1
chr2,8545022,8545324,2,"3,5",0,0,1,0,1
chr2,8598304,8598315,2,"2,5",0,1,0,0,1
chr2,8598315,8598600,3,"2,3,5",0,1,1,0,1
chr2,8678738,8678760,2,"3,5",0,0,1,0,1
chr2,8678760,8679036,3,"2,3,5",0,1,1,0,1
chr2,8679036,8679080,2,"2,5",0,1,0,0,1
chr2,9142600,9143106,2,"3,5",0,0,1,0,1
chr2,9555709,9556013,2,"3,5",0,0,1,0,1
chr2,9631188,9631417,2,"2,5",0,1,0,0,1
chr2,9638558,9638562,2,"3,5",0,0,1,0,1
chr2,9638562,9638847,3,"2,3,5",0,1,1,0,1
chr2,9843177,9843497,2,"2,5",0,1,0,0,1
chr2,10029089,10029355,2,"3,5",0,0,1,0,1
chr2,10043898,10043906,2,"2,5",0,1,0,0,1
chr2,10043906,10044210,3,"2,3,5",0,1,1,0,1
chr2,10044210,10044218,2,"2,5",0,1,0,0,1
chr2,10278532,10278766,2,"3,5",0,0,1,0,1
chr2,10283286,10283582,2,"3,5",0,0,1,0,1
chr2,10302448,10302458,2,"3,5",0,0,1,0,1
chr2,10302458,10302752,3,"2,3,5",0,1,1,0,1
chr2,10302752,10302778,2,"2,5",0,1,0,0,1
chr2,10434937,10435219,2,"3,5",0,0,1,0,1
chr2,11132735,11133055,2,"2,5",0,1,0,0,1
chr2,11744098,11744116,2,"4,5",0,0,0,1,1
chr2,11744116,11744185,3,"2,4,5",0,1,0,1,1
chr2,11744185,11744362,4,"2,3,4,5",0,1,1,1,1
chr2,11744362,11744381,3,"2,3,5",0,1,1,0,1
chr2,11744381,11744405,2,"2,5",0,1,0,0,1
chr2,11830331,11830389,2,"2,5",0,1,0,0,1
chr2,11830389,11830476,3,"2,3,5",0,1,1,0,1
chr2,11830476,11830529,2,"2,5",0,1,0,0,1
chr2,15591656,15591960,2,"3,5",0,0,1,0,1
chr2,19348256,19348492,2,"2,5",0,1,0,0,1
chr2,19901883,19902005,2,"2,5",0,1,0,0,1
chr2,19902005,19902203,3,"2,3,5",0,1,1,0,1
chr2,19902203,19902214,2,"3,5",0,0,1,0,1
chr2,20051941,20052215,2,"3,5",0,0,1,0,1
chr2,20524742,20525046,2,"3,5",0,0,1,0,1
chr2,20579301,20579352,2,"2,5",0,1,0,0,1
chr2,20579352,20579532,3,"2,3,5",0,1,1,0,1
chr2,20579532,20579572,2,"2,5",0,1,0,0,1
chr2,23927043,23927090,2,"2,5",0,1,0,0,1
chr2,23927090,23927363,3,"2,3,5",0,1,1,0,1
chr2,23927363,23927394,2,"3,5",0,0,1,0,1
chr2,24011382,24011383,2,"4,5",0,0,0,1,1
chr2,24011383,24011387,3,"3,4,5",0,0,1,1,1
chr2,24011387,24011604,4,"2,3,4,5",0,1,1,1,1
chr2,24011604,24011607,3,"3,4,5",0,0,1,1,1
chr2,24011607,24011624,2,"3,5",0,0,1,0,1
chr2,24076228,24076250,2,"2,5",0,1,0,0,1
chr2,24076250,24076277,3,"2,3,5",0,1,1,0,1
chr2,24076277,24076536,4,"2,3,4,5",0,1,1,1,1
chr2,24076536,24076541,3,"3,4,5",0,0,1,1,1
chr2,24076541,24076554,2,"3,5",0,0,1,0,1
chr2,24083828,24084122,2,"3,5",0,0,1,0,1
chr2,24084597,24084901,2,"3,5",0,0,1,0,1
chr2,24792825,24792878,2,"3,5",0,0,1,0,1
chr2,24792878,24793129,3,"2,3,5",0,1,1,0,1
chr2,24793129,24793198,2,"2,5",0,1,0,0,1
chr2,24971877,24971942,2,"2,5",0,1,0,0,1
chr2,24971942,24972246,3,"2,3,5",0,1,1,0,1
chr2,24972246,24972295,2,"2,5",0,1,0,0,1
chr2,25878394,25878852,2,"2,5",0,1,0,0,1
chr2,26184725,26185017,2,"3,5",0,0,1,0,1
chr2,26244589,26244598,2,"2,5",0,1,0,0,1
chr2,26244598,26244902,3,"2,3,5",0,1,1,0,1
chr2,26244902,26245114,2,"2,5",0,1,0,0,1
chr2,26758005,26758055,2,"3,5",0,0,1,0,1
chr2,26758055,26758198,3,"2,3,5",0,1,1,0,1
chr2,26758198,26758284,2,"3,5",0,0,1,0,1
chr2,26769031,26769112,2,"2,5",0,1,0,0,1
chr2,26769112,26769263,3,"2,3,5",0,1,1,0,1
chr2,26769263,26769339,2,"2,5",0,1,0,0,1
chr2,27050726,27050967,3,"2,3,5",0,1,1,0,1
chr2,27050967,27051002,2,"3,5",0,0,1,0,1
chr2,27051158,27051294,2,"2,5",0,1,0,0,1
chr2,27051294,27051384,3,"2,3,5",0,1,1,0,1
chr2,27051427,27051478,3,"2,3,5",0,1,1,0,1
chr2,27051478,27051598,2,"3,5",0,0,1,0,1
chr2,27081300,27081604,2,"3,5",0,0,1,0,1
chr2,27217210,27217438,2,"3,5",0,0,1,0,1
chr2,27321088,27321392,2,"3,5",0,0,1,0,1
chr2,27356620,27356718,2,"2,5",0,1,0,0,1
chr2,27356718,27356940,3,"2,3,5",0,1,1,0,1
chr2,27356940,27357022,2,"3,5",0,0,1,0,1
chr2,27370301,27370605,2,"3,5",0,0,1,0,1
chr2,27771543,27771829,2,"3,5",0,0,1,0,1
chr2,28392658,28392962,2,"3,5",0,0,1,0,1
chr2,28894350,28894654,2,"3,5",0,0,1,0,1
chr2,32010882,32011146,2,"4,5",0,0,0,1,1
chr2,32063312,32063575,2,"3,5",0,0,1,0,1
chr2,32165782,32165810,2,"2,5",0,1,0,0,1
chr2,32165810,32165821,3,"2,3,5",0,1,1,0,1
chr2,32165821,32166033,4,"2,3,4,5",0,1,1,1,1
chr2,32166033,32166085,3,"2,4,5",0,1,0,1,1
chr2,32166085,32166102,2,"2,5",0,1,0,0,1
chr2,32356700,32356751,2,"2,5",0,1,0,0,1
chr2,32356751,32357055,3,"2,3,5",0,1,1,0,1
chr2,32357055,32357222,2,"2,5",0,1,0,0,1
chr2,36966330,36966634,2,"3,5",0,0,1,0,1
chr2,37231508,37231790,2,"3,5",0,0,1,0,1
chr2,37925261,37925581,2,"2,5",0,1,0,0,1
chr2,38602775,38603079,2,"3,5",0,0,1,0,1
chr2,38665801,38665805,2,"2,5",0,1,0,0,1
chr2,38665805,38666104,3,"2,3,5",0,1,1,0,1
chr2,38666104,38666109,2,"3,5",0,0,1,0,1
chr2,38751141,38751317,2,"2,5",0,1,0,0,1
chr2,38751317,38751461,3,"2,3,5",0,1,1,0,1
chr2,38751461,38751621,2,"3,5",0,0,1,0,1
chr2,43041946,43041960,2,"2,5",0,1,0,0,1
chr2,43041960,43042264,3,"2,3,5",0,1,1,0,1
chr2,43042264,43042266,2,"2,5",0,1,0,0,1
chr2,44167815,44168096,2,"3,5",0,0,1,0,1
chr2,44168889,44168974,2,"3,5",0,0,1,0,1
chr2,44361418,44361542,2,"3,5",0,0,1,0,1
chr2,44361542,44361722,3,"2,3,5",0,1,1,0,1
chr2,44361722,44361862,2,"2,5",0,1,0,0,1
chr2,46500162,46500197,2,"3,5",0,0,1,0,1
chr2,46500197,46500466,3,"2,3,5",0,1,1,0,1
chr2,46500466,46500517,2,"2,5",0,1,0,0,1
chr2,46915959,46916216,2,"3,5",0,0,1,0,1
chr2,47402989,47403293,2,"3,5",0,0,1,0,1
chr2,47906705,47906729,2,"3,5",0,0,1,0,1
chr2,47906729,47907009,3,"2,3,5",0,1,1,0,1
chr2,47907009,47907049,2,"2,5",0,1,0,0,1
chr2,48440403,48440707,2,"3,5",0,0,1,0,1
chr2,53786804,53787108,2,"3,5",0,0,1,0,1
chr2,54723244,54723536,2,"3,5",0,0,1,0,1
chr2,55232507,55232764,2,"3,5",0,0,1,0,1
chr2,61176963,61177283,2,"2,5",0,1,0,0,1
chr2,61471028,61471332,2,"3,5",0,0,1,0,1
chr2,61888467,61888787,2,"2,5",0,1,0,0,1
chr2,63840884,63840905,2,"2,5",0,1,0,0,1
chr2,63840905,63841105,3,"2,3,5",0,1,1,0,1
chr2,64653965,64654269,2,"3,5",0,0,1,0,1
chr2,65056833,65056958,2,"2,5",0,1,0,0,1
chr2,65056958,65057044,3,"2,3,5",0,1,1,0,1
chr2,65057044,65057053,2,"2,5",0,1,0,0,1
chr2,65227609,65227929,2,"2,5",0,1,0,0,1
chr2,65432589,65432592,2,"3,5",0,0,1,0,1
chr2,65432592,65432893,3,"2,3,5",0,1,1,0,1
chr2,65432893,65432912,2,"2,5",0,1,0,0,1
chr2,65436190,65436457,2,"3,5",0,0,1,0,1
chr2,65436529,65436763,2,"2,5",0,1,0,0,1
chr2,68121066,68121094,2,"4,5",0,0,0,1,1
chr2,68121094,68121135,3,"3,4,5",0,0,1,1,1
chr2,68121135,68121294,4,"2,3,4,5",0,1,1,1,1
chr2,68121294,68121330,3,"3,4,5",0,0,1,1,1
chr2,68121330,68121353,2,"3,5",0,0,1,0,1
chr2,68157560,68157564,2,"2,5",0,1,0,0,1
chr2,68157564,68157868,3,"2,3,5",0,1,1,0,1
chr2,68157868,68157880,2,"2,5",0,1,0,0,1
chr2,68252566,68252886,2,"2,5",0,1,0,0,1
chr2,68467312,68467616,2,"3,5",0,0,1,0,1
chr2,68651237,68651399,2,"3,5",0,0,1,0,1
chr2,68651399,68651436,3,"2,3,5",0,1,1,0,1
chr2,68651436,68651545,2,"2,5",0,1,0,0,1
chr2,68651545,68651719,3,"2,3,5",0,1,1,0,1
chr2,68651719,68651757,2,"3,5",0,0,1,0,1
chr2,69643640,69643960,2,"2,5",0,1,0,0,1
chr2,70086687,70086991,2,"3,5",0,0,1,0,1
chr2,70108845,70109105,2,"3,5",0,0,1,0,1
chr2,70124021,70124325,2,"3,5",0,0,1,0,1
chr2,70142070,70142143,2,"3,5",0,0,1,0,1
chr2,70142565,70142755,2,"2,5",0,1,0,0,1
chr2,70142755,70143024,3,"2,3,5",0,1,1,0,1
chr2,70248838,70248843,2,"2,5",0,1,0,0,1
chr2,70248843,70249123,3,"2,3,5",0,1,1,0,1
chr2,70293315,70293619,2,"3,5",0,0,1,0,1
chr2,70686897,70686924,2,"1,5",1,0,0,0,1
chr2,70686924,70686953,4,"1,3,4,5",1,0,1,1,1
chr2,70686953,70687107,5,"1,2,3,4,5",1,1,1,1,1
chr2,70687107,70687188,4,"1,3,4,5",1,0,1,1,1
chr2,70687188,70687198,3,"1,3,5",1,0,1,0,1
chr2,70687198,70687237,2,"1,5",1,0,0,0,1
chr2,71130445,71130749,2,"3,5",0,0,1,0,1
chr2,72887809,72888129,2,"2,5",0,1,0,0,1
chr2,73780037,73780335,2,"2,5",0,1,0,0,1
chr2,73926648,73926686,2,"3,5",0,0,1,0,1
chr2,73926686,73926952,3,"2,3,5",0,1,1,0,1
chr2,73926952,73927006,2,"2,5",0,1,0,0,1
chr2,74185924,74185933,2,"3,5",0,0,1,0,1
chr2,74185933,74186228,3,"2,3,5",0,1,1,0,1
chr2,74186228,74186253,2,"2,5",0,1,0,0,1
chr2,74199028,74199048,2,"3,5",0,0,1,0,1
chr2,74199048,74199332,3,"2,3,5",0,1,1,0,1
chr2,74199332,74199349,2,"2,5",0,1,0,0,1
chr2,74454865,74454886,2,"3,5",0,0,1,0,1
chr2,74454886,74455169,3,"2,3,5",0,1,1,0,1
chr2,74455169,74455184,2,"2,5",0,1,0,0,1
chr2,74472547,74472851,2,"3,5",0,0,1,0,1
chr2,74507648,74507937,2,"2,5",0,1,0,0,1
chr2,74530496,74530761,2,"3,5",0,0,1,0,1
chr2,84905204,84905486,3,"2,3,5",0,1,1,0,1
chr2,84905486,84905700,2,"2,5",0,1,0,0,1
chr2,84919908,84919923,2,"2,5",0,1,0,0,1
chr2,84919923,84920149,3,"2,3,5",0,1,1,0,1
chr2,84925753,84925868,2,"2,5",0,1,0,0,1
chr2,85354466,85354578,2,"2,5",0,1,0,0,1
chr2,85354578,85354786,3,"2,3,5",0,1,1,0,1
chr2,85354786,85354854,2,"3,5",0,0,1,0,1
chr2,85420697,85420973,2,"3,5",0,0,1,0,1
chr2,85538634,85538646,2,"3,5",0,0,1,0,1
chr2,85538646,85538703,3,"2,3,5",0,1,1,0,1
chr2,85538703,85538938,4,"2,3,4,5",0,1,1,1,1
chr2,85538938,85538966,3,"2,4,5",0,1,0,1,1
chr2,85538966,85538967,2,"4,5",0,0,0,1,1
chr2,85587619,85587628,2,"2,5",0,1,0,0,1
chr2,85587628,85587804,3,"2,3,5",0,1,1,0,1
chr2,85587804,85587905,2,"2,5",0,1,0,0,1
chr2,85615938,85616234,2,"3,5",0,0,1,0,1
chr2,86440704,86440802,2,"3,5",0,0,1,0,1
chr2,86440802,86440932,3,"3,4,5",0,0,1,1,1
chr2,86440932,86441066,4,"2,3,4,5",0,1,1,1,1
chr2,86441066,86441207,3,"2,3,5",0,1,1,0,1
chr2,86441207,86441252,2,"2,5",0,1,0,0,1
chr2,88016284,88016346,2,"3,5",0,0,1,0,1
chr2,88016346,88016588,3,"2,3,5",0,1,1,0,1
chr2,88016588,88016632,2,"2,5",0,1,0,0,1
chr2,88022072,88022192,3,"2,3,5",0,1,1,0,1
chr2,88022192,88022329,2,"2,5",0,1,0,0,1
chr2,88055799,88056009,2,"3,5",0,0,1,0,1
chr2,88628120,88628290,2,"2,5",0,1,0,0,1
chr2,88691443,88691747,2,"3,5",0,0,1,0,1
chr2,95165490,95165810,2,"2,5",0,1,0,0,1
chr2,96305395,96305697,2,"3,5",0,0,1,0,1
chr2,96335609,96335874,2,"3,5",0,0,1,0,1
chr2,96638248,96638257,2,"2,5",0,1,0,0,1
chr2,96638257,96638276,3,"2,3,5",0,1,1,0,1
chr2,96638276,96638540,4,"2,3,4,5",0,1,1,1,1
chr2,96638540,96638545,3,"2,3,5",0,1,1,0,1
chr2,97664593,97664613,2,"2,5",0,1,0,0,1
chr2,99180967,99181271,2,"3,5",0,0,1,0,1
chr2,99336353,99336657,2,"3,5",0,0,1,0,1
chr2,99337137,99337441,2,"3,5",0,0,1,0,1
chr2,100562736,100563040,2,"3,5",0,0,1,0,1
chr2,102064232,102064271,2,"4,5",0,0,0,1,1
chr2,102064271,102064487,3,"3,4,5",0,0,1,1,1
chr2,102064487,102064567,2,"3,5",0,0,1,0,1
chr2,102240852,102241097,2,"2,5",0,1,0,0,1
chr2,108449010,108449314,2,"3,5",0,0,1,0,1
chr2,108719273,108719575,3,"2,3,5",0,1,1,0,1
chr2,108719575,108719589,2,"2,5",0,1,0,0,1
chr2,112055193,112055258,2,"2,5",0,1,0,0,1
chr2,112055258,112055430,3,"2,3,5",0,1,1,0,1
chr2,112055430,112055501,2,"2,5",0,1,0,0,1
chr2,112584261,112584272,2,"2,5",0,1,0,0,1
chr2,112584272,112584576,3,"2,3,5",0,1,1,0,1
chr2,112584576,112584581,2,"2,5",0,1,0,0,1
chr2,112645309,112645821,2,"3,5",0,0,1,0,1
chr2,113173784,113174088,2,"3,5",0,0,1,0,1
chr2,113889655,113889836,2,"2,5",0,1,0,0,1
chr2,113889836,113889975,3,"2,3,5",0,1,1,0,1
chr2,113889975,113890297,2,"3,5",0,0,1,0,1
chr2,117814413,117814436,2,"2,5",0,1,0,0,1
chr2,117814436,117814733,3,"2,3,5",0,1,1,0,1
chr2,117814733,117814740,2,"3,5",0,0,1,0,1
chr2,118088116,118088413,2,"3,5",0,0,1,0,1
chr2,119223560,119223864,2,"3,5",0,0,1,0,1
chr2,119366661,119367153,2,"3,5",0,0,1,0,1
chr2,119431513,119431530,2,"2,5",0,1,0,0,1
chr2,119431530,119431833,3,"2,3,5",0,1,1,0,1
chr2,119431833,119431834,2,"3,5",0,0,1,0,1
chr2,119759941,119760243,2,"3,5",0,0,1,0,1
chr2,121524789,121525041,2,"3,5",0,0,1,0,1
chr2,121530825,121530867,2,"2,5",0,1,0,0,1
chr2,121530867,121530871,3,"2,4,5",0,1,0,1,1
chr2,121530871,121531131,4,"2,3,4,5",0,1,1,1,1
chr2,121531131,121531145,3,"2,3,5",0,1,1,0,1
chr2,121531145,121531175,2,"3,5",0,0,1,0,1
chr2,121649489,121649514,2,"2,5",0,1,0,0,1
chr2,121649514,121649772,3,"2,3,5",0,1,1,0,1
chr2,121755471,121755791,2,"2,5",0,1,0,0,1
chr2,126674087,126674100,2,"2,5",0,1,0,0,1
chr2,126674100,126674132,3,"2,4,5",0,1,0,1,1
chr2,126674132,126674343,4,"2,3,4,5",0,1,1,1,1
chr2,126674343,126674364,3,"2,4,5",0,1,0,1,1
chr2,126674364,126674380,2,"2,5",0,1,0,0,1
chr2,127388026,127388332,2,"2,5",0,1,0,0,1
chr2,127398264,127398568,2,"3,5",0,0,1,0,1
chr2,127526724,127527002,2,"3,5",0,0,1,0,1
chr2,127700564,127700593,2,"2,5",0,1,0,0,1
chr2,127700593,127700852,3,"2,3,5",0,1,1,0,1
chr2,127700852,127700873,2,"3,5",0,0,1,0,1
chr2,127857949,127858269,2,"2,5",0,1,0,0,1
chr2,128090940,128091207,2,"3,5",0,0,1,0,1
chr2,130182026,130182330,2,"3,5",0,0,1,0,1
chr2,130337103,130337343,3,"2,3,5",0,1,1,0,1
chr2,130337343,130337345,2,"2,5",0,1,0,0,1
chr2,130342590,130342787,2,"3,5",0,0,1,0,1
chr2,134118422,134118496,2,"4,5",0,0,0,1,1
chr2,134118496,134118535,3,"3,4,5",0,0,1,1,1
chr2,134118535,134118686,4,"2,3,4,5",0,1,1,1,1
chr2,134118686,134118736,3,"2,3,5",0,1,1,0,1
chr2,134118736,134118754,2,"3,5",0,0,1,0,1
chr2,135052291,135052379,2,"3,5",0,0,1,0,1
chr2,144520083,144520092,2,"3,5",0,0,1,0,1
chr2,144520092,144520356,3,"2,3,5",0,1,1,0,1
chr2,148020775,148021079,2,"3,5",0,0,1,0,1
chr2,151261274,151261494,3,"2,3,5",0,1,1,0,1
chr2,151261494,151261498,2,"2,5",0,1,0,0,1
chr2,151409613,151409710,2,"2,5",0,1,0,0,1
chr2,151409710,151409933,3,"2,3,5",0,1,1,0,1
chr2,151409933,151410014,2,"3,5",0,0,1,0,1
chr2,151828243,151828547,2,"3,5",0,0,1,0,1
chr2,157261358,157261388,2,"4,5",0,0,0,1,1
chr2,157261388,157261421,3,"3,4,5",0,0,1,1,1
chr2,157261421,157261594,4,"2,3,4,5",0,1,1,1,1
chr2,157261594,157261622,3,"3,4,5",0,0,1,1,1
chr2,157261622,157261655,2,"3,5",0,0,1,0,1
chr2,157324403,157324405,2,"4,5",0,0,0,1,1
chr2,157324405,157324417,3,"3,4,5",0,0,1,1,1
chr2,157324417,157324667,4,"2,3,4,5",0,1,1,1,1
chr2,157324667,157324674,3,"2,3,5",0,1,1,0,1
chr2,157876248,157876552,2,"3,5",0,0,1,0,1
chr2,159712345,159712602,2,"3,5",0,0,1,0,1
chr2,161308290,161308806,2,"2,5",0,1,0,0,1
chr2,168456032,168456315,2,"2,5",0,1,0,0,1
chr2,168774095,168774113,2,"3,5",0,0,1,0,1
chr2,168774113,168774124,3,"3,4,5",0,0,1,1,1
chr2,168774124,168774377,4,"2,3,4,5",0,1,1,1,1
chr2,168774377,168774413,3,"2,3,5",0,1,1,0,1
chr2,168774413,168774424,2,"3,5",0,0,1,0,1
chr2,169573613,169573730,2,"2,5",0,1,0,0,1
chr2,169573730,169573933,3,"2,3,5",0,1,1,0,1
chr2,169573933,169574034,2,"3,5",0,0,1,0,1
chr2,169584231,169584486,2,"2,5",0,1,0,0,1
chr2,169665002,169665019,2,"2,5",0,1,0,0,1
chr2,169665019,169665075,3,"2,4,5",0,1,0,1,1
chr2,169665075,169665248,4,"2,3,4,5",0,1,1,1,1
chr2,169665248,169665283,3,"2,4,5",0,1,0,1,1
chr2,169665283,169665313,2,"2,5",0,1,0,0,1
chr2,169824783,169824830,2,"3,5",0,0,1,0,1
chr2,169824830,169825087,3,"2,3,5",0,1,1,0,1
chr2,169825087,169825103,2,"2,5",0,1,0,0,1
chr2,170715153,170715448,2,"2,5",0,1,0,0,1
chr2,170743782,170743927,2,"3,5",0,0,1,0,1
chr2,170743927,170743961,3,"2,3,5",0,1,1,0,1
chr2,170743961,170744042,4,"2,3,4,5",0,1,1,1,1
chr2,170744042,170744195,3,"2,4,5",0,1,0,1,1
chr2,170771153,170771473,2,"2,5",0,1,0,0,1
chr2,170928836,170928933,2,"3,5",0,0,1,0,1
chr2,170928933,170929253,3,"2,3,5",0,1,1,0,1
chr2,170929253,170929348,2,"3,5",0,0,1,0,1
chr2,171433857,171433893,2,"4,5",0,0,0,1,1
chr2,171433893,171434121,3,"3,4,5",0,0,1,1,1
chr2,171434121,171434197,2,"3,5",0,0,1,0,1
chr2,171522177,171522481,2,"3,5",0,0,1,0,1
chr2,171687296,171687442,2,"3,5",0,0,1,0,1
chr2,172084661,172084981,2,"2,5",0,1,0,0,1
chr2,172099037,172099357,2,"2,5",0,1,0,0,1
chr2,172555622,172555926,2,"3,5",0,0,1,0,1
chr2,173963837,173964141,2,"3,5",0,0,1,0,1
chr2,174039898,174039973,2,"3,5",0,0,1,0,1
chr2,174039973,174040196,3,"2,3,5",0,1,1,0,1
chr2,174248513,174248833,2,"2,5",0,1,0,0,1
chr2,175167619,175167774,2,"3,5",0,0,1,0,1
chr2,175167774,175168079,3,"2,3,5",0,1,1,0,1
chr2,175168079,175168094,2,"2,5",0,1,0,0,1
chr2,175181660,175181670,2,"2,5",0,1,0,0,1
chr2,175181670,175181927,3,"2,3,5",0,1,1,0,1
chr2,176140627,176141123,2,"3,5",0,0,1,0,1
chr2,177168062,177168261,3,"2,3,5",0,1,1,0,1
chr2,177168261,177168313,2,"2,5",0,1,0,0,1
chr2,177168338,177168642,2,"3,5",0,0,1,0,1
chr2,177213091,177213116,2,"2,5",0,1,0,0,1
chr2,177213116,177213411,3,"2,3,5",0,1,1,0,1
chr2,177213411,177213420,2,"3,5",0,0,1,0,1
chr2,177263461,177263727,3,"2,3,5",0,1,1,0,1
chr2,177263727,177263753,2,"2,5",0,1,0,0,1
chr2,177264795,177264912,2,"2,5",0,1,0,0,1
chr2,177264912,177265137,3,"2,3,5",0,1,1,0,1
chr2,177552685,177552876,2,"3,5",0,0,1,0,1
chr2,177552917,177552989,2,"3,5",0,0,1,0,1
chr2,177618848,177619096,2,"3,5",0,0,1,0,1
chr2,177694032,177694051,2,"3,5",0,0,1,0,1
chr2,177694051,177694249,3,"2,3,5",0,1,1,0,1
chr2,177694249,177694252,2,"3,5",0,0,1,0,1
chr2,178112196,178112218,2,"2,5",0,1,0,0,1
chr2,178112218,178112516,3,"2,3,5",0,1,1,0,1
chr2,178112516,178112522,2,"3,5",0,0,1,0,1
chr2,178413726,178414013,2,"3,5",0,0,1,0,1
chr2,178414683,178414687,2,"3,5",0,0,1,0,1
chr2,178414687,178414735,3,"2,3,5",0,1,1,0,1
chr2,178414735,178414987,4,"2,3,4,5",0,1,1,1,1
chr2,178414987,178414999,3,"2,4,5",0,1,0,1,1
chr2,178414999,178415007,2,"2,5",0,1,0,0,1
chr2,178451124,178451428,2,"3,5",0,0,1,0,1
chr2,178478517,178478692,2,"2,5",0,1,0,0,1
chr2,178522966,178522974,2,"3,5",0,0,1,0,1
chr2,178522974,178523226,3,"2,3,5",0,1,1,0,1
chr2,178523226,178523294,2,"2,5",0,1,0,0,1
chr2,181891385,181891689,2,"3,5",0,0,1,0,1
chr2,181892270,181892788,2,"3,5",0,0,1,0,1
chr2,182715957,182716277,2,"2,5",0,1,0,0,1
chr2,183124219,183124487,2,"3,5",0,0,1,0,1
chr2,183124760,183125004,2,"3,5",0,0,1,0,1
chr2,186485887,186486207,2,"2,5",0,1,0,0,1
chr2,188291591,188291895,2,"3,5",0,0,1,0,1
chr2,189440983,189441188,3,"2,3,5",0,1,1,0,1
chr2,189441188,189441290,2,"2,5",0,1,0,0,1
chr2,189661140,189661438,2,"2,5",0,1,0,0,1
chr2,189762427,189762716,2,"3,5",0,0,1,0,1
chr2,191014210,191014222,2,"2,5",0,1,0,0,1
chr2,191014222,191014340,3,"2,3,5",0,1,1,0,1
chr2,191014340,191014356,2,"3,5",0,0,1,0,1
chr2,191020288,191020292,2,"2,5",0,1,0,0,1
chr2,191020292,191020442,3,"2,3,5",0,1,1,0,1
chr2,191020442,191020444,2,"3,5",0,0,1,0,1
chr2,197453052,197453356,2,"3,5",0,0,1,0,1
chr2,197499821,197499913,2,"3,5",0,0,1,0,1
chr2,197499913,197500233,3,"2,3,5",0,1,1,0,1
chr2,197500233,197500326,2,"3,5",0,0,1,0,1
chr2,197515855,197515902,2,"2,5",0,1,0,0,1
chr2,197515902,197516018,3,"2,3,5",0,1,1,0,1
chr2,197516018,197516041,2,"2,5",0,1,0,0,1
chr2,199455720,199455733,3,"2,4,5",0,1,0,1,1
chr2,199455733,199455882,4,"2,3,4,5",0,1,1,1,1
chr2,199455882,199455916,3,"2,4,5",0,1,0,1,1
chr2,199455916,199455987,2,"2,5",0,1,0,0,1
chr2,199911119,199911423,2,"3,5",0,0,1,0,1
chr2,200864557,200864891,2,"2,5",0,1,0,0,1
chr2,200889280,200889414,2,"3,5",0,0,1,0,1
chr2,200889414,200889584,3,"2,3,5",0,1,1,0,1
chr2,200889584,200889734,2,"2,5",0,1,0,0,1
chr2,201158220,201158241,2,"3,5",0,0,1,0,1
chr2,201158241,201158524,3,"2,3,5",0,1,1,0,1
chr2,201158524,201158561,2,"2,5",0,1,0,0,1
chr2,208025424,208025702,2,"2,5",0,1,0,0,1
chr2,208265965,208265995,2,"3,5",0,0,1,0,1
chr2,208265995,208266269,3,"2,3,5",0,1,1,0,1
chr2,208266269,208266315,2,"2,5",0,1,0,0,1
chr2,215619138,215619139,2,"3,5",0,0,1,0,1
chr2,215619139,215619317,3,"2,3,5",0,1,1,0,1
chr2,215619317,215619341,2,"2,5",0,1,0,0,1
chr2,216880711,216880744,2,"2,5",0,1,0,0,1
chr2,216880744,216880772,3,"2,3,5",0,1,1,0,1
chr2,218396130,218396398,2,"3,5",0,0,1,0,1
chr2,218399666,218399682,2,"2,5",0,1,0,0,1
chr2,218399682,218399848,3,"2,3,5",0,1,1,0,1
chr2,218406720,218406765,2,"3,5",0,0,1,0,1
chr2,218568420,218568740,2,"2,5",0,1,0,0,1
chr2,219177796,219177992,2,"2,5",0,1,0,0,1
chr2,219217906,219218046,4,"2,3,4,5",0,1,1,1,1
chr2,219218046,219218068,3,"2,4,5",0,1,0,1,1
