chrom,start,end,num,list,ENCFF204CDB_ESRRA_sorted.bed,ENCFF640LUD_ESRRA_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr17,72423195,72423215,2,"1,3",1,0,1
chr17,72632196,72632241,2,"2,3",0,1,1
chr17,72632241,72632700,3,"1,2,3",1,1,1
chr17,72661186,72661910,2,"2,3",0,1,1
chr17,73187272,73187690,2,"2,3",0,1,1
chr17,73192847,73192959,2,"1,3",1,0,1
chr17,73192959,73193347,3,"1,2,3",1,1,1
chr17,73193347,73193479,2,"2,3",0,1,1
chr17,73201199,73201221,2,"2,3",0,1,1
chr17,73201221,73201552,3,"1,2,3",1,1,1
chr17,73201552,73201597,2,"2,3",0,1,1
chr17,73231915,73232676,2,"1,3",1,0,1
chr17,73288730,73288755,2,"2,3",0,1,1
chr17,73288755,73289250,3,"1,2,3",1,1,1
chr17,73289250,73289255,2,"1,3",1,0,1
chr17,74203391,74203534,2,"2,3",0,1,1
chr17,74203534,74203881,3,"1,2,3",1,1,1
chr17,74203881,74204034,2,"1,3",1,0,1
chr17,74373824,74374285,2,"2,3",0,1,1
chr17,74427095,74427309,3,"1,2,3",1,1,1
chr17,74427309,74427406,2,"1,3",1,0,1
chr17,74431733,74432253,2,"2,3",0,1,1
chr17,74671144,74671177,2,"2,3",0,1,1
chr17,74671177,74671593,3,"1,2,3",1,1,1
chr17,74737413,74737554,2,"2,3",0,1,1
chr17,74748440,74748739,2,"1,3",1,0,1
chr17,74751506,74751910,2,"1,3",1,0,1
chr17,74763579,74763770,2,"1,3",1,0,1
chr17,74770634,74771042,2,"1,3",1,0,1
chr17,74842552,74843217,2,"1,3",1,0,1
chr17,74872644,74873035,2,"1,3",1,0,1
chr17,74873035,74873114,3,"1,2,3",1,1,1
chr17,74873114,74873304,2,"2,3",0,1,1
chr17,74873304,74873555,3,"1,2,3",1,1,1
chr17,74873555,74873757,2,"1,3",1,0,1
chr17,74982123,74982184,2,"2,3",0,1,1
chr17,74982184,74982643,3,"1,2,3",1,1,1
chr17,74982643,74982684,2,"1,3",1,0,1
chr17,74991711,74992134,2,"2,3",0,1,1
chr17,75012283,75012404,2,"2,3",0,1,1
chr17,75012404,75012904,3,"1,2,3",1,1,1
chr17,75012904,75013004,2,"2,3",0,1,1
chr17,75034233,75034753,2,"2,3",0,1,1
chr17,75046620,75046654,2,"2,3",0,1,1
chr17,75046654,75047154,3,"1,2,3",1,1,1
chr17,75047154,75047347,2,"2,3",0,1,1
chr17,75076929,75077429,2,"1,3",1,0,1
chr17,75091191,75091237,2,"2,3",0,1,1
chr17,75091237,75091609,3,"1,2,3",1,1,1
chr17,75096190,75096514,2,"2,3",0,1,1
chr17,75131455,75132081,2,"2,3",0,1,1
chr17,75154150,75154670,2,"2,3",0,1,1
chr17,75205237,75205737,2,"1,3",1,0,1
chr17,75261256,75261536,2,"1,3",1,0,1
chr17,75261536,75261756,3,"1,2,3",1,1,1
chr17,75261756,75262056,2,"2,3",0,1,1
chr17,75267621,75268027,2,"2,3",0,1,1
chr17,75270219,75270525,2,"2,3",0,1,1
chr17,75271106,75271297,2,"1,3",1,0,1
chr17,75271297,75271606,3,"1,2,3",1,1,1
chr17,75271606,75271817,2,"2,3",0,1,1
chr17,75308935,75309019,2,"2,3",0,1,1
chr17,75309019,75309519,3,"1,2,3",1,1,1
chr17,75309519,75309581,2,"2,3",0,1,1
chr17,75405033,75405451,2,"2,3",0,1,1
chr17,75515738,75515834,2,"2,3",0,1,1
chr17,75515834,75516258,3,"1,2,3",1,1,1
chr17,75516258,75516637,2,"1,3",1,0,1
chr17,75524865,75525370,2,"2,3",0,1,1
chr17,75589083,75589496,2,"1,3",1,0,1
chr17,75753726,75754226,2,"1,3",1,0,1
chr17,75784480,75784482,2,"2,3",0,1,1
chr17,75784482,75784893,3,"1,2,3",1,1,1
chr17,75784893,75785185,2,"1,3",1,0,1
chr17,75846992,75847002,2,"2,3",0,1,1
chr17,75847002,75847480,3,"1,2,3",1,1,1
chr17,75872944,75873021,2,"1,3",1,0,1
chr17,75873021,75873151,3,"1,2,3",1,1,1
chr17,75873151,75873195,2,"2,3",0,1,1
chr17,75876605,75876613,2,"1,3",1,0,1
chr17,75876613,75876879,3,"1,2,3",1,1,1
chr17,75876879,75876881,2,"1,3",1,0,1
chr17,75877863,75877970,2,"1,3",1,0,1
chr17,75892542,75893114,2,"2,3",0,1,1
chr17,75904808,75904810,2,"2,3",0,1,1
chr17,75904810,75905310,3,"1,2,3",1,1,1
chr17,75905310,75905328,2,"2,3",0,1,1
chr17,75914921,75915234,2,"1,3",1,0,1
chr17,75940716,75941415,2,"1,3",1,0,1
chr17,75978622,75978864,2,"2,3",0,1,1
chr17,75979086,75979606,2,"2,3",0,1,1
chr17,75996881,75997401,2,"2,3",0,1,1
chr17,76003278,76003283,2,"1,3",1,0,1
chr17,76003283,76003728,3,"1,2,3",1,1,1
chr17,76003728,76003779,2,"2,3",0,1,1
chr17,76072407,76072790,3,"1,2,3",1,1,1
chr17,76103535,76103824,2,"1,3",1,0,1
chr17,76103824,76104365,3,"1,2,3",1,1,1
chr17,76138187,76138935,2,"1,3",1,0,1
chr17,76353224,76353403,2,"1,3",1,0,1
chr17,76353683,76353799,2,"2,3",0,1,1
chr17,76353799,76354203,3,"1,2,3",1,1,1
chr17,76354203,76354299,2,"1,3",1,0,1
chr17,76376198,76376264,2,"1,3",1,0,1
chr17,76376264,76376698,3,"1,2,3",1,1,1
chr17,76376698,76376784,2,"2,3",0,1,1
chr17,76382156,76382649,2,"1,3",1,0,1
chr17,76382865,76383317,3,"1,2,3",1,1,1
chr17,76384771,76384883,2,"1,3",1,0,1
chr17,76452718,76452864,2,"1,3",1,0,1
chr17,76452864,76453218,3,"1,2,3",1,1,1
chr17,76453218,76453429,2,"2,3",0,1,1
chr17,76532967,76532995,2,"2,3",0,1,1
chr17,76532995,76533347,3,"1,2,3",1,1,1
chr17,76548390,76548806,3,"1,2,3",1,1,1
chr17,76548806,76548935,2,"1,3",1,0,1
chr17,76596503,76596556,2,"2,3",0,1,1
chr17,76596556,76597056,3,"1,2,3",1,1,1
chr17,76597056,76597073,2,"2,3",0,1,1
chr17,76671019,76671043,2,"2,3",0,1,1
chr17,76671043,76671543,3,"1,2,3",1,1,1
chr17,76671543,76672058,2,"2,3",0,1,1
chr17,76700547,76700633,2,"2,3",0,1,1
chr17,76700633,76701067,3,"1,2,3",1,1,1
chr17,76701067,76701133,2,"1,3",1,0,1
chr17,76701556,76701564,2,"1,3",1,0,1
chr17,76701564,76701922,3,"1,2,3",1,1,1
chr17,76725957,76727230,2,"1,3",1,0,1
chr17,76737056,76737560,3,"1,2,3",1,1,1
chr17,76737560,76737640,2,"1,3",1,0,1
chr17,76868208,76868598,2,"1,3",1,0,1
chr17,77088496,77088943,3,"1,2,3",1,1,1
chr17,77088943,77088998,2,"2,3",0,1,1
chr17,77208498,77208754,2,"1,3",1,0,1
chr17,77279640,77280143,2,"2,3",0,1,1
chr17,77286501,77287021,2,"2,3",0,1,1
chr17,77372914,77373434,2,"2,3",0,1,1
chr17,77374455,77374834,2,"2,3",0,1,1
chr17,77392380,77392416,2,"2,3",0,1,1
chr17,77392416,77392852,3,"1,2,3",1,1,1
chr17,77392852,77392916,2,"1,3",1,0,1
chr17,77394408,77394824,3,"1,2,3",1,1,1
chr17,77394824,77394900,2,"2,3",0,1,1
chr17,77451428,77451764,2,"2,3",0,1,1
chr17,77453588,77453890,3,"1,2,3",1,1,1
chr17,78127231,78127531,2,"2,3",0,1,1
chr17,78127531,78127666,3,"1,2,3",1,1,1
chr17,78127666,78128031,2,"1,3",1,0,1
chr17,78168496,78169016,2,"2,3",0,1,1
chr17,78213952,78213970,2,"2,3",0,1,1
chr17,78213970,78214470,3,"1,2,3",1,1,1
chr17,78214470,78214671,2,"2,3",0,1,1
chr17,78241581,78241595,2,"2,3",0,1,1
chr17,78241595,78241965,3,"1,2,3",1,1,1
chr17,78250825,78251255,2,"1,3",1,0,1
chr17,78254280,78254685,3,"1,2,3",1,1,1
chr17,78254685,78254716,2,"1,3",1,0,1
chr17,78421446,78421524,2,"2,3",0,1,1
chr17,78421524,78421948,3,"1,2,3",1,1,1
chr17,78422085,78422228,2,"1,3",1,0,1
chr17,78432887,78433591,2,"1,3",1,0,1
chr17,78782375,78782530,2,"2,3",0,1,1
chr17,78782530,78782775,3,"1,2,3",1,1,1
chr17,78782775,78782815,2,"2,3",0,1,1
chr17,78840756,78840867,2,"2,3",0,1,1
chr17,78840867,78841276,3,"1,2,3",1,1,1
chr17,78841276,78841367,2,"1,3",1,0,1
chr17,78865635,78866046,2,"1,3",1,0,1
chr17,78962307,78962392,2,"2,3",0,1,1
chr17,78962392,78962802,3,"1,2,3",1,1,1
chr17,78962802,78963078,2,"1,3",1,0,1
chr17,78979901,78980401,2,"1,3",1,0,1
chr17,79009525,79010208,2,"2,3",0,1,1
chr17,79027468,79027478,2,"1,3",1,0,1
chr17,79027478,79027998,3,"1,2,3",1,1,1
chr17,79027998,79028195,2,"1,3",1,0,1
chr17,79730792,79731292,2,"1,3",1,0,1
chr17,79832713,79833168,2,"1,3",1,0,1
chr17,79839605,79840045,2,"1,3",1,0,1
chr17,79844083,79844328,3,"1,2,3",1,1,1
chr17,79905774,79906275,2,"2,3",0,1,1
chr17,79986638,79987142,2,"2,3",0,1,1
chr17,79988122,79988214,2,"2,3",0,1,1
chr17,79988214,79988601,3,"1,2,3",1,1,1
chr17,79993492,79993630,2,"2,3",0,1,1
chr17,79993630,79994049,3,"1,2,3",1,1,1
chr17,80023696,80024216,2,"2,3",0,1,1
chr17,80101103,80101629,2,"1,3",1,0,1
chr17,80101825,80102270,2,"2,3",0,1,1
chr17,80146887,80147043,2,"2,3",0,1,1
chr17,80147043,80147543,3,"1,2,3",1,1,1
chr17,80147543,80147607,2,"2,3",0,1,1
chr17,80220018,80220795,2,"1,3",1,0,1
chr17,80261284,80261685,2,"2,3",0,1,1
chr17,80414923,80415443,2,"2,3",0,1,1
chr17,80454464,80455185,2,"2,3",0,1,1
chr17,80544662,80545288,2,"1,3",1,0,1
chr17,81000911,81001727,2,"2,3",0,1,1
chr17,81043359,81043684,2,"1,3",1,0,1
chr17,81043767,81044287,2,"2,3",0,1,1
chr17,81164912,81165412,2,"1,3",1,0,1
chr17,81222699,81222907,2,"1,3",1,0,1
chr17,81223181,81223616,2,"1,3",1,0,1
chr17,81238796,81239617,2,"1,3",1,0,1
chr17,81245157,81245410,2,"2,3",0,1,1
chr17,81245410,81245676,3,"1,2,3",1,1,1
chr17,81295349,81295859,2,"1,3",1,0,1
chr17,81309098,81309103,2,"2,3",0,1,1
chr17,81309103,81309603,3,"1,2,3",1,1,1
chr17,81309603,81309618,2,"2,3",0,1,1
chr17,81329416,81329936,2,"2,3",0,1,1
chr17,81345583,81345976,2,"1,3",1,0,1
chr17,81393831,81394200,2,"1,3",1,0,1
chr17,81519329,81519598,2,"2,3",0,1,1
chr17,81636834,81637279,2,"1,3",1,0,1
chr17,81666258,81666594,2,"1,3",1,0,1
chr17,81666594,81666979,3,"1,2,3",1,1,1
chr17,81666979,81667114,2,"2,3",0,1,1
chr17,81703200,81703211,2,"1,3",1,0,1
chr17,81703211,81703731,3,"1,2,3",1,1,1
chr17,81703731,81703831,2,"1,3",1,0,1
chr17,81711776,81712174,3,"1,2,3",1,1,1
chr17,81712174,81712789,2,"1,3",1,0,1
chr17,81821647,81822147,2,"1,3",1,0,1
chr17,81833579,81833593,2,"1,3",1,0,1
chr17,81833593,81834010,3,"1,2,3",1,1,1
chr17,81860837,81861427,2,"1,3",1,0,1
chr17,81891606,81891653,2,"2,3",0,1,1
chr17,81891653,81892153,3,"1,2,3",1,1,1
chr17,81892153,81892219,2,"2,3",0,1,1
chr17,81901741,81902241,2,"1,3",1,0,1
chr17,81910474,81910477,2,"1,3",1,0,1
chr17,81910477,81910694,3,"1,2,3",1,1,1
chr17,81910694,81910724,2,"2,3",0,1,1
chr17,81927619,81928385,2,"1,3",1,0,1
chr17,81966790,81967220,3,"1,2,3",1,1,1
chr17,81967220,81967268,2,"1,3",1,0,1
chr17,81967742,81967792,2,"2,3",0,1,1
chr17,81967792,81968262,3,"1,2,3",1,1,1
chr17,81968262,81968286,2,"1,3",1,0,1
chr17,81976900,81977344,2,"2,3",0,1,1
chr17,81977344,81977420,3,"1,2,3",1,1,1
chr17,81977420,81977844,2,"1,3",1,0,1
chr17,82022727,82022919,2,"1,3",1,0,1
chr17,82037225,82037705,2,"1,3",1,0,1
chr17,82051315,82051383,2,"2,3",0,1,1
chr17,82056887,82056917,2,"2,3",0,1,1
chr17,82056917,82057407,3,"1,2,3",1,1,1
chr17,82057407,82057417,2,"1,3",1,0,1
chr17,82065600,82065792,2,"2,3",0,1,1
chr17,82065792,82065905,3,"1,2,3",1,1,1
chr17,82077046,82077137,2,"2,3",0,1,1
chr17,82098394,82098474,2,"2,3",0,1,1
chr17,82098474,82098914,3,"1,2,3",1,1,1
chr17,82098914,82099013,2,"1,3",1,0,1
chr17,82103944,82104317,3,"1,2,3",1,1,1
chr17,82105831,82106061,2,"1,3",1,0,1
chr17,82106061,82106447,3,"1,2,3",1,1,1
chr17,82106447,82106796,2,"2,3",0,1,1
chr17,82153846,82154346,2,"1,3",1,0,1
chr17,82212606,82212671,2,"1,3",1,0,1
chr17,82212671,82213106,3,"1,2,3",1,1,1
chr17,82213106,82213191,2,"2,3",0,1,1
chr17,82217708,82218134,2,"2,3",0,1,1
chr17,82230582,82230584,2,"2,3",0,1,1
chr17,82230584,82231084,3,"1,2,3",1,1,1
chr17,82231084,82231170,2,"2,3",0,1,1
chr17,82231670,82232190,2,"2,3",0,1,1
chr17,82236210,82236634,3,"1,2,3",1,1,1
chr17,82236634,82236652,2,"2,3",0,1,1
chr17,82240211,82240484,2,"1,3",1,0,1
chr17,82241155,82241458,3,"1,2,3",1,1,1
chr17,82241458,82241791,2,"1,3",1,0,1
chr17,82292439,82292443,2,"1,3",1,0,1
chr17,82292443,82292963,3,"1,2,3",1,1,1
chr17,82292963,82293099,2,"1,3",1,0,1
chr17,82309991,82310343,2,"1,3",1,0,1
chr17,82317560,82318276,2,"1,3",1,0,1
chr17,82325416,82325804,3,"1,2,3",1,1,1
chr17,82328460,82328964,3,"1,2,3",1,1,1
chr17,82384885,82385385,2,"1,3",1,0,1
chr17,82450345,82451009,2,"1,3",1,0,1
chr17,82458115,82458197,2,"2,3",0,1,1
chr17,82458197,82458635,3,"1,2,3",1,1,1
chr17,82458635,82458954,2,"1,3",1,0,1
chr17,82461928,82462210,2,"1,3",1,0,1
chr17,82519166,82519623,3,"1,2,3",1,1,1
chr17,82519623,82519813,2,"2,3",0,1,1
chr17,82568336,82568376,2,"2,3",0,1,1
chr17,82568376,82568856,3,"1,2,3",1,1,1
chr17,82568856,82568876,2,"1,3",1,0,1
chr17,82647749,82648655,2,"1,3",1,0,1
chr17,82668734,82668977,2,"1,3",1,0,1
chr17,82704327,82704827,2,"1,3",1,0,1
chr17,82716282,82716782,2,"1,3",1,0,1
chr17,82738145,82738164,2,"2,3",0,1,1
chr17,82738164,82738664,3,"1,2,3",1,1,1
chr17,82738664,82738665,2,"2,3",0,1,1
chr17,82741502,82741756,3,"1,2,3",1,1,1
chr17,83151544,83151705,2,"2,3",0,1,1
chr17,83151705,83152064,3,"1,2,3",1,1,1
chr17,83152064,83152205,2,"1,3",1,0,1
chr18,158197,158572,2,"2,3",0,1,1
chr18,322905,322908,2,"2,3",0,1,1
chr18,658525,658932,2,"2,3",0,1,1
chr18,712388,712777,2,"1,3",1,0,1
chr18,832100,832233,2,"2,3",0,1,1
chr18,832233,832380,3,"1,2,3",1,1,1
chr18,832380,832573,2,"2,3",0,1,1
chr18,2571177,2571677,2,"1,3",1,0,1
chr18,2984844,2985280,2,"2,3",0,1,1
chr18,3060646,3061125,3,"1,2,3",1,1,1
chr18,3061125,3061150,2,"1,3",1,0,1
chr18,5237665,5238165,2,"1,3",1,0,1
chr18,8704544,8705064,2,"2,3",0,1,1
chr18,9092630,9093103,2,"2,3",0,1,1
chr18,9136477,9137306,2,"1,3",1,0,1
chr18,9474970,9475470,2,"1,3",1,0,1
chr18,9913610,9914435,2,"2,3",0,1,1
chr18,10526081,10526581,2,"1,3",1,0,1
chr18,11980508,11980938,2,"2,3",0,1,1
chr18,12038852,12039352,2,"1,3",1,0,1
chr18,12657094,12657546,2,"2,3",0,1,1
chr18,12766921,12766958,2,"2,3",0,1,1
chr18,12766958,12767396,3,"1,2,3",1,1,1
chr18,12947897,12948236,2,"1,3",1,0,1
chr18,12948236,12948397,3,"1,2,3",1,1,1
chr18,12948397,12948586,2,"2,3",0,1,1
chr18,12991188,12991205,2,"2,3",0,1,1
chr18,12991205,12991708,3,"1,2,3",1,1,1
chr18,12991708,12991857,2,"1,3",1,0,1
chr18,13175721,13176241,2,"2,3",0,1,1
chr18,13179611,13179936,2,"1,3",1,0,1
chr18,13726120,13726299,2,"1,3",1,0,1
chr18,13726299,13726819,3,"1,2,3",1,1,1
chr18,13726819,13726820,2,"1,3",1,0,1
chr18,21611974,21612474,2,"1,3",1,0,1
chr18,21704677,21705075,2,"1,3",1,0,1
chr18,21980742,21981207,3,"1,2,3",1,1,1
chr18,21981207,21981218,2,"2,3",0,1,1
chr18,22001917,22002501,2,"2,3",0,1,1
chr18,23453111,23453611,2,"1,3",1,0,1
chr18,23502983,23503452,2,"1,3",1,0,1
chr18,24076156,24076623,2,"1,3",1,0,1
chr18,24113076,24113636,2,"1,3",1,0,1
chr18,31102159,31102173,2,"1,3",1,0,1
chr18,31102283,31102659,2,"1,3",1,0,1
chr18,31685296,31685693,2,"1,3",1,0,1
chr18,31942786,31943306,2,"2,3",0,1,1
chr18,32091777,32093141,2,"1,3",1,0,1
chr18,32769637,32770137,2,"1,3",1,0,1
chr18,32770305,32770805,2,"1,3",1,0,1
chr18,34976941,34977441,2,"1,3",1,0,1
chr18,35240798,35241336,2,"2,3",0,1,1
chr18,35290159,35290653,2,"1,3",1,0,1
chr18,35458882,35459369,2,"2,3",0,1,1
chr18,36129444,36129771,2,"1,3",1,0,1
chr18,36129771,36129944,3,"1,2,3",1,1,1
chr18,36129944,36130250,2,"2,3",0,1,1
chr18,36176107,36176586,2,"1,3",1,0,1
chr18,36187371,36187871,2,"1,3",1,0,1
chr18,46097808,46098328,3,"1,2,3",1,1,1
chr18,46098328,46098507,2,"1,3",1,0,1
chr18,46104190,46104690,2,"1,3",1,0,1
chr18,46173530,46174050,2,"2,3",0,1,1
chr18,46917458,46917468,2,"1,3",1,0,1
chr18,46917468,46917925,3,"1,2,3",1,1,1
chr18,48153761,48154180,2,"1,3",1,0,1
chr18,48540619,48541119,2,"1,3",1,0,1
chr18,48926496,48926894,2,"1,3",1,0,1
chr18,49460285,49460506,2,"1,3",1,0,1
chr18,49460506,49460785,3,"1,2,3",1,1,1
chr18,49460785,49460969,2,"2,3",0,1,1
chr18,49492168,49492541,2,"1,3",1,0,1
chr18,49813340,49813415,3,"1,2,3",1,1,1
chr18,49813415,49813773,2,"1,3",1,0,1
chr18,50287509,50288208,2,"1,3",1,0,1
chr18,50878787,50879509,2,"2,3",0,1,1
chr18,51279595,51279747,2,"2,3",0,1,1
chr18,51279747,51279941,3,"1,2,3",1,1,1
chr18,51279941,51280017,2,"2,3",0,1,1
chr18,54959233,54959656,2,"1,3",1,0,1
chr18,57422363,57422671,2,"2,3",0,1,1
chr18,57437446,57437723,2,"1,3",1,0,1
chr18,57621522,57622022,2,"1,3",1,0,1
chr18,57629960,57630480,2,"2,3",0,1,1
chr18,58407781,58408012,2,"2,3",0,1,1
chr18,58408012,58408168,3,"1,2,3",1,1,1
chr18,58408168,58408405,2,"2,3",0,1,1
chr18,58413816,58413965,2,"1,3",1,0,1
chr18,58413965,58414485,3,"1,2,3",1,1,1
chr18,58414485,58414516,2,"1,3",1,0,1
chr18,58526542,58527062,2,"2,3",0,1,1
chr18,58549674,58550169,2,"2,3",0,1,1
chr18,62186542,62186778,2,"2,3",0,1,1
chr18,62522572,62523297,2,"1,3",1,0,1
chr18,62526478,62526963,3,"1,2,3",1,1,1
chr18,62526963,62527004,2,"1,3",1,0,1
chr18,62714909,62715316,2,"2,3",0,1,1
chr18,68714823,68714865,2,"2,3",0,1,1
chr18,68714865,68715365,3,"1,2,3",1,1,1
chr18,68715365,68715542,2,"2,3",0,1,1
chr18,70296274,70296697,2,"2,3",0,1,1
chr18,70431115,70431623,2,"1,3",1,0,1
chr18,74148198,74148631,2,"2,3",0,1,1
chr18,74234322,74234698,2,"1,3",1,0,1
chr18,74541905,74541939,2,"2,3",0,1,1
chr18,74541939,74542425,3,"1,2,3",1,1,1
chr18,74542425,74542439,2,"1,3",1,0,1
chr18,79068994,79069482,3,"1,2,3",1,1,1
chr18,79069482,79069621,2,"2,3",0,1,1
chr18,79678985,79679053,2,"2,3",0,1,1
chr18,79679053,79679505,3,"1,2,3",1,1,1
chr18,79679505,79679553,2,"1,3",1,0,1
chr19,461946,462369,2,"2,3",0,1,1
chr19,488796,489521,2,"2,3",0,1,1
chr19,523997,524457,2,"1,3",1,0,1
chr19,531053,531553,2,"1,3",1,0,1
chr19,632591,633090,2,"1,3",1,0,1
chr19,660796,660881,2,"2,3",0,1,1
chr19,660881,661381,3,"1,2,3",1,1,1
chr19,661381,661423,2,"2,3",0,1,1
chr19,796889,797274,2,"2,3",0,1,1
chr19,860677,861027,2,"2,3",0,1,1
chr19,917021,917521,2,"1,3",1,0,1
chr19,934827,934886,2,"1,3",1,0,1
chr19,934886,935327,3,"1,2,3",1,1,1
chr19,935327,935387,2,"2,3",0,1,1
chr19,952626,952666,2,"2,3",0,1,1
chr19,952666,953080,3,"1,2,3",1,1,1
chr19,953080,953146,2,"2,3",0,1,1
chr19,961012,961035,2,"2,3",0,1,1
chr19,961035,961491,3,"1,2,3",1,1,1
chr19,993290,993790,2,"1,3",1,0,1
chr19,1021010,1021343,2,"1,3",1,0,1
chr19,1098217,1098235,2,"1,3",1,0,1
chr19,1098235,1098717,3,"1,2,3",1,1,1
chr19,1098717,1098755,2,"2,3",0,1,1
chr19,1113215,1113683,3,"1,2,3",1,1,1
chr19,1113683,1113855,2,"1,3",1,0,1
chr19,1241856,1241876,2,"1,3",1,0,1
chr19,1259418,1259918,2,"1,3",1,0,1
chr19,1266299,1266610,3,"1,2,3",1,1,1
chr19,1266610,1266763,2,"2,3",0,1,1
chr19,1269114,1269407,2,"2,3",0,1,1
chr19,1275467,1275967,2,"1,3",1,0,1
chr19,1290796,1290866,2,"2,3",0,1,1
chr19,1290866,1291262,3,"1,2,3",1,1,1
chr19,1304216,1304865,2,"2,3",0,1,1
chr19,1373326,1373389,2,"2,3",0,1,1
chr19,1373389,1373846,3,"1,2,3",1,1,1
chr19,1373846,1373889,2,"1,3",1,0,1
chr19,1400429,1400949,2,"2,3",0,1,1
chr19,1407190,1407621,2,"2,3",0,1,1
chr19,1438096,1438616,2,"2,3",0,1,1
chr19,1479243,1479324,2,"2,3",0,1,1
chr19,1479324,1479701,3,"1,2,3",1,1,1
chr19,1490272,1490546,2,"2,3",0,1,1
chr19,1490620,1490913,2,"2,3",0,1,1
chr19,1605214,1605845,2,"1,3",1,0,1
chr19,1812333,1812389,2,"1,3",1,0,1
chr19,1812389,1812833,3,"1,2,3",1,1,1
chr19,1812833,1812909,2,"2,3",0,1,1
chr19,1864792,1865040,2,"1,3",1,0,1
chr19,1871095,1871105,2,"1,3",1,0,1
chr19,1871105,1871595,3,"1,2,3",1,1,1
chr19,1871595,1871624,2,"2,3",0,1,1
chr19,1875891,1876411,2,"2,3",0,1,1
chr19,1897501,1897869,3,"1,2,3",1,1,1
chr19,1897869,1897895,2,"2,3",0,1,1
chr19,2061215,2061715,2,"1,3",1,0,1
chr19,2096016,2096452,2,"1,3",1,0,1
chr19,2096615,2097135,2,"2,3",0,1,1
chr19,2168812,2169320,2,"2,3",0,1,1
chr19,2212738,2212743,2,"2,3",0,1,1
chr19,2212743,2213171,3,"1,2,3",1,1,1
chr19,2235429,2235842,3,"1,2,3",1,1,1
chr19,2235842,2235900,2,"1,3",1,0,1
chr19,2236237,2236584,2,"2,3",0,1,1
chr19,2236584,2237044,3,"1,2,3",1,1,1
chr19,2237044,2237084,2,"1,3",1,0,1
chr19,2315952,2316373,2,"2,3",0,1,1
chr19,2416524,2417037,2,"2,3",0,1,1
chr19,2427482,2427484,2,"2,3",0,1,1
chr19,2427484,2427984,3,"1,2,3",1,1,1
chr19,2427984,2428125,2,"2,3",0,1,1
chr19,2474589,2474959,2,"2,3",0,1,1
chr19,2475849,2475899,2,"1,3",1,0,1
chr19,2546724,2547057,2,"1,3",1,0,1
chr19,2739944,2739985,2,"2,3",0,1,1
chr19,2739985,2740355,3,"1,2,3",1,1,1
chr19,2783232,2783700,2,"2,3",0,1,1
chr19,2790664,2790779,2,"2,3",0,1,1
chr19,2790779,2791184,3,"1,2,3",1,1,1
chr19,2791184,2791279,2,"1,3",1,0,1
chr19,2841042,2841562,2,"2,3",0,1,1
chr19,2950339,2950839,2,"1,3",1,0,1
chr19,2977198,2977805,2,"2,3",0,1,1
chr19,3500542,3501062,2,"2,3",0,1,1
chr19,3557652,3558002,2,"1,3",1,0,1
chr19,3626562,3627062,2,"1,3",1,0,1
chr19,3710350,3710368,2,"1,3",1,0,1
chr19,3710368,3710738,3,"1,2,3",1,1,1
chr19,4052577,4053037,2,"2,3",0,1,1
chr19,4058277,4058777,2,"1,3",1,0,1
chr19,4153271,4153682,2,"1,3",1,0,1
chr19,4310440,4310469,2,"2,3",0,1,1
chr19,4310469,4310634,3,"1,2,3",1,1,1
chr19,4310634,4310677,2,"1,3",1,0,1
chr19,4342366,4342385,2,"2,3",0,1,1
chr19,4342385,4342885,3,"1,2,3",1,1,1
chr19,4342885,4343094,2,"2,3",0,1,1
chr19,4375004,4375153,3,"1,2,3",1,1,1
chr19,4375153,4375260,2,"2,3",0,1,1
chr19,4390776,4391481,2,"1,3",1,0,1
chr19,4669999,4670499,2,"1,3",1,0,1
chr19,4723522,4723567,2,"1,3",1,0,1
chr19,4723567,4724022,3,"1,2,3",1,1,1
chr19,4724022,4724087,2,"2,3",0,1,1
chr19,4791218,4791849,2,"2,3",0,1,1
chr19,4867728,4867732,2,"1,3",1,0,1
chr19,4867732,4868183,3,"1,2,3",1,1,1
chr19,4870153,4870497,3,"1,2,3",1,1,1
chr19,5295315,5295341,2,"2,3",0,1,1
chr19,5295341,5295749,3,"1,2,3",1,1,1
chr19,5594525,5594894,2,"1,3",1,0,1
chr19,5622753,5623423,2,"2,3",0,1,1
chr19,5680400,5680850,2,"1,3",1,0,1
chr19,5827838,5827963,2,"1,3",1,0,1
chr19,5827963,5828338,3,"1,2,3",1,1,1
chr19,5828338,5828483,2,"2,3",0,1,1
chr19,5892386,5892827,2,"1,3",1,0,1
chr19,5903678,5904343,2,"1,3",1,0,1
chr19,5978060,5978201,2,"1,3",1,0,1
chr19,5978201,5978434,3,"1,2,3",1,1,1
chr19,5978434,5978472,2,"1,3",1,0,1
chr19,6372317,6372653,3,"1,2,3",1,1,1
chr19,6372653,6372851,2,"2,3",0,1,1
chr19,6372938,6373458,2,"2,3",0,1,1
chr19,6464298,6464628,2,"2,3",0,1,1
chr19,6720555,6720569,2,"2,3",0,1,1
chr19,6720569,6721069,3,"1,2,3",1,1,1
chr19,6721069,6721092,2,"2,3",0,1,1
chr19,6752500,6753000,2,"1,3",1,0,1
chr19,6753263,6753783,2,"2,3",0,1,1
chr19,7888318,7888740,2,"1,3",1,0,1
chr19,7904220,7904298,2,"2,3",0,1,1
