chrom,start,end,num,list,ENCFF445KZL_ELK1_sorted.bed,ENCFF870ZGY_ELK1_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr19,16659990,16660287,3,"1,2,3",1,1,1
chr19,16660287,16660292,2,"2,3",0,1,1
chr19,17075277,17075879,2,"1,3",1,0,1
chr19,17215154,17215202,2,"1,3",1,0,1
chr19,17215202,17215506,3,"1,2,3",1,1,1
chr19,17215506,17215539,2,"1,3",1,0,1
chr19,17226167,17226557,2,"1,3",1,0,1
chr19,17267247,17267587,2,"1,3",1,0,1
chr19,17305389,17305779,2,"1,3",1,0,1
chr19,17309209,17309536,2,"1,3",1,0,1
chr19,17337023,17337480,2,"1,3",1,0,1
chr19,17419695,17419792,2,"2,3",0,1,1
chr19,17419792,17419965,3,"1,2,3",1,1,1
chr19,17419965,17419999,2,"2,3",0,1,1
chr19,17859652,17859712,2,"1,3",1,0,1
chr19,17859712,17860016,3,"1,2,3",1,1,1
chr19,17860016,17860042,2,"1,3",1,0,1
chr19,18001070,18001460,2,"1,3",1,0,1
chr19,18104350,18104740,2,"1,3",1,0,1
chr19,18152478,18152631,2,"1,3",1,0,1
chr19,18152886,18152973,2,"2,3",0,1,1
chr19,18152973,18153190,3,"1,2,3",1,1,1
chr19,18281573,18281963,2,"1,3",1,0,1
chr19,18328393,18328703,2,"1,3",1,0,1
chr19,18557554,18557873,2,"1,3",1,0,1
chr19,18571515,18571603,2,"1,3",1,0,1
chr19,18571603,18571907,3,"1,2,3",1,1,1
chr19,18571907,18571921,2,"1,3",1,0,1
chr19,18919393,18919944,2,"1,3",1,0,1
chr19,19033650,19034025,2,"1,3",1,0,1
chr19,19138393,19138702,2,"1,3",1,0,1
chr19,19146050,19146078,2,"2,3",0,1,1
chr19,19146078,19146242,3,"1,2,3",1,1,1
chr19,19146242,19146343,2,"2,3",0,1,1
chr19,19192017,19192592,2,"1,3",1,0,1
chr19,19203145,19203535,2,"1,3",1,0,1
chr19,19377737,19378337,2,"1,3",1,0,1
chr19,19385522,19386111,2,"1,3",1,0,1
chr19,19394938,19395103,2,"1,3",1,0,1
chr19,19405335,19405725,2,"1,3",1,0,1
chr19,19516079,19516321,2,"1,3",1,0,1
chr19,19663490,19663604,2,"1,3",1,0,1
chr19,19663604,19663908,3,"1,2,3",1,1,1
chr19,19663908,19663963,2,"1,3",1,0,1
chr19,19668737,19669127,2,"1,3",1,0,1
chr19,19776418,19776927,2,"1,3",1,0,1
chr19,21141894,21142284,2,"1,3",1,0,1
chr19,23250127,23250517,2,"1,3",1,0,1
chr19,23395298,23395602,2,"2,3",0,1,1
chr19,27793861,27794452,2,"1,3",1,0,1
chr19,29606239,29606342,2,"1,3",1,0,1
chr19,29844457,29844847,2,"1,3",1,0,1
chr19,32405355,32405745,2,"1,3",1,0,1
chr19,32405944,32406037,2,"2,3",0,1,1
chr19,32406037,32406214,3,"1,2,3",1,1,1
chr19,32406214,32406248,2,"2,3",0,1,1
chr19,32972120,32972249,2,"1,3",1,0,1
chr19,33080985,33081543,2,"1,3",1,0,1
chr19,33176746,33176785,2,"1,3",1,0,1
chr19,33176785,33177089,3,"1,2,3",1,1,1
chr19,33177089,33177105,2,"1,3",1,0,1
chr19,34172097,34172487,2,"1,3",1,0,1
chr19,34254149,34254739,2,"1,3",1,0,1
chr19,34359203,34359593,2,"1,3",1,0,1
chr19,34428150,34428178,2,"2,3",0,1,1
chr19,34428178,34428454,3,"1,2,3",1,1,1
chr19,34428454,34428568,2,"1,3",1,0,1
chr19,34773065,34773455,2,"1,3",1,0,1
chr19,35248423,35248951,2,"1,3",1,0,1
chr19,35545328,35545718,2,"1,3",1,0,1
chr19,35628697,35629087,2,"1,3",1,0,1
chr19,35648090,35648213,2,"1,3",1,0,1
chr19,35648213,35648425,3,"1,2,3",1,1,1
chr19,35745333,35745499,2,"2,3",0,1,1
chr19,35745499,35745608,3,"1,2,3",1,1,1
chr19,35748215,35748673,2,"1,3",1,0,1
chr19,35758079,35758282,2,"1,3",1,0,1
chr19,35775311,35775701,2,"1,3",1,0,1
chr19,35869670,35870028,2,"1,3",1,0,1
chr19,35931453,35931843,2,"1,3",1,0,1
chr19,35995011,35995041,2,"1,3",1,0,1
chr19,35995041,35995345,3,"1,2,3",1,1,1
chr19,35995345,35995401,2,"1,3",1,0,1
chr19,36014147,36014537,2,"1,3",1,0,1
chr19,36054317,36054906,2,"1,3",1,0,1
chr19,36115105,36115495,2,"1,3",1,0,1
chr19,36378914,36379304,2,"1,3",1,0,1
chr19,36528443,36528833,2,"1,3",1,0,1
chr19,36666632,36667221,2,"1,3",1,0,1
chr19,36687295,36687685,2,"1,3",1,0,1
chr19,36772803,36773193,2,"1,3",1,0,1
chr19,36797311,36797335,2,"1,3",1,0,1
chr19,36797335,36797639,3,"1,2,3",1,1,1
chr19,36797639,36797701,2,"1,3",1,0,1
chr19,36916040,36916629,2,"1,3",1,0,1
chr19,37172535,37172603,2,"1,3",1,0,1
chr19,37172603,37172880,3,"1,2,3",1,1,1
chr19,37172880,37172907,2,"2,3",0,1,1
chr19,37210380,37210446,2,"2,3",0,1,1
chr19,37210446,37210641,3,"1,2,3",1,1,1
chr19,37210641,37210684,2,"2,3",0,1,1
chr19,37317728,37317787,2,"2,3",0,1,1
chr19,37317787,37317965,3,"1,2,3",1,1,1
chr19,37317965,37318032,2,"2,3",0,1,1
chr19,37334469,37334532,2,"2,3",0,1,1
chr19,37334532,37334722,3,"1,2,3",1,1,1
chr19,37334722,37334773,2,"2,3",0,1,1
chr19,37906859,37907249,2,"1,3",1,0,1
chr19,38335537,38335906,2,"1,3",1,0,1
chr19,38336258,38336648,2,"1,3",1,0,1
chr19,38374334,38374488,2,"1,3",1,0,1
chr19,38374488,38374607,3,"1,2,3",1,1,1
chr19,38374607,38374848,2,"1,3",1,0,1
chr19,38618924,38619509,2,"1,3",1,0,1
chr19,38647352,38647742,2,"1,3",1,0,1
chr19,38683586,38683639,2,"2,3",0,1,1
chr19,38683639,38683835,3,"1,2,3",1,1,1
chr19,38683835,38683890,2,"2,3",0,1,1
chr19,38831760,38831779,2,"2,3",0,1,1
chr19,38831779,38832064,3,"1,2,3",1,1,1
chr19,38832064,38832123,2,"1,3",1,0,1
chr19,38850335,38850725,2,"1,3",1,0,1
chr19,38869915,38870305,2,"1,3",1,0,1
chr19,38899663,38900252,2,"1,3",1,0,1
chr19,38930748,38930792,2,"1,3",1,0,1
chr19,38930792,38931096,3,"1,2,3",1,1,1
chr19,38931096,38931138,2,"1,3",1,0,1
chr19,39391288,39391480,2,"1,3",1,0,1
chr19,39402599,39402989,2,"1,3",1,0,1
chr19,39406945,39406977,2,"2,3",0,1,1
chr19,39406977,39407249,3,"1,2,3",1,1,1
chr19,39407249,39407329,2,"1,3",1,0,1
chr19,39412397,39412424,2,"2,3",0,1,1
chr19,39412424,39412643,3,"1,2,3",1,1,1
chr19,39412643,39412701,2,"2,3",0,1,1
chr19,39435848,39435858,2,"1,3",1,0,1
chr19,39435858,39436162,3,"1,2,3",1,1,1
chr19,39436162,39436238,2,"1,3",1,0,1
chr19,39445449,39445839,2,"1,3",1,0,1
chr19,39480460,39480850,2,"1,3",1,0,1
chr19,39833413,39833510,2,"1,3",1,0,1
chr19,39833510,39833803,3,"1,2,3",1,1,1
chr19,39833803,39833814,2,"2,3",0,1,1
chr19,39970828,39971417,2,"1,3",1,0,1
chr19,40090772,40090853,2,"2,3",0,1,1
chr19,40090853,40091023,3,"1,2,3",1,1,1
chr19,40091023,40091076,2,"2,3",0,1,1
chr19,40226664,40226709,2,"1,3",1,0,1
chr19,40226709,40227013,3,"1,2,3",1,1,1
chr19,40227013,40227054,2,"1,3",1,0,1
chr19,40392889,40393279,2,"1,3",1,0,1
chr19,40420699,40420845,2,"1,3",1,0,1
chr19,40420845,40421149,3,"1,2,3",1,1,1
chr19,40421149,40421339,2,"1,3",1,0,1
chr19,40425682,40426072,2,"1,3",1,0,1
chr19,40444413,40444803,2,"1,3",1,0,1
chr19,40570428,40570756,2,"1,3",1,0,1
chr19,40576654,40577246,2,"1,3",1,0,1
chr19,40662821,40663211,2,"1,3",1,0,1
chr19,40716752,40717342,2,"1,3",1,0,1
chr19,40750388,40751040,2,"1,3",1,0,1
chr19,40778035,40778425,2,"1,3",1,0,1
chr19,40798595,40799210,2,"1,3",1,0,1
chr19,41263674,41263750,2,"2,3",0,1,1
chr19,41263750,41263945,3,"1,2,3",1,1,1
chr19,41263945,41264185,2,"2,3",0,1,1
chr19,41310060,41310450,2,"1,3",1,0,1
chr19,41397333,41397776,2,"1,3",1,0,1
chr19,41439866,41439964,2,"1,3",1,0,1
chr19,41575987,41576201,2,"2,3",0,1,1
chr19,41859541,41859620,2,"1,3",1,0,1
chr19,41859620,41859924,3,"1,2,3",1,1,1
chr19,41859924,41860013,2,"1,3",1,0,1
chr19,42217708,42218133,2,"1,3",1,0,1
chr19,42242922,42243312,2,"1,3",1,0,1
chr19,42244642,42244814,2,"1,3",1,0,1
chr19,42244814,42245032,3,"1,2,3",1,1,1
chr19,42245032,42245055,2,"2,3",0,1,1
chr19,42268724,42268830,2,"1,3",1,0,1
chr19,42268830,42269114,3,"1,2,3",1,1,1
chr19,42269114,42269134,2,"2,3",0,1,1
chr19,42302333,42302723,2,"1,3",1,0,1
chr19,42325247,42325317,2,"1,3",1,0,1
chr19,42325317,42325563,3,"1,2,3",1,1,1
chr19,42325563,42325694,2,"1,3",1,0,1
chr19,42387053,42387443,2,"1,3",1,0,1
chr19,42396982,42397372,2,"1,3",1,0,1
chr19,43504605,43504941,2,"1,3",1,0,1
chr19,43533218,43533608,2,"1,3",1,0,1
chr19,43827118,43827402,2,"1,3",1,0,1
chr19,43951010,43951015,2,"1,3",1,0,1
chr19,43951015,43951301,3,"1,2,3",1,1,1
chr19,43951301,43951319,2,"2,3",0,1,1
chr19,43984136,43984270,2,"1,3",1,0,1
chr19,44002813,44003049,2,"1,3",1,0,1
chr19,44025130,44025520,2,"1,3",1,0,1
chr19,44071890,44072280,2,"1,3",1,0,1
chr19,44094126,44094161,2,"2,3",0,1,1
chr19,44094161,44094430,3,"1,2,3",1,1,1
chr19,44094430,44094551,2,"1,3",1,0,1
chr19,44113216,44113228,2,"2,3",0,1,1
chr19,44113228,44113520,3,"1,2,3",1,1,1
chr19,44113520,44113618,2,"1,3",1,0,1
chr19,44141395,44141785,2,"1,3",1,0,1
chr19,44164796,44164823,2,"1,3",1,0,1
chr19,44164823,44165127,3,"1,2,3",1,1,1
chr19,44165127,44165181,2,"1,3",1,0,1
chr19,44207332,44207363,2,"2,3",0,1,1
chr19,44207363,44207558,3,"1,2,3",1,1,1
chr19,44207558,44207636,2,"2,3",0,1,1
chr19,44212371,44212761,2,"1,3",1,0,1
chr19,44304806,44305196,2,"1,3",1,0,1
chr19,44500331,44500721,2,"1,3",1,0,1
chr19,44890420,44890516,2,"1,3",1,0,1
chr19,44890516,44890820,3,"1,2,3",1,1,1
chr19,44890820,44890894,2,"1,3",1,0,1
chr19,44954984,44955022,2,"1,3",1,0,1
chr19,44955022,44955326,3,"1,2,3",1,1,1
chr19,44955326,44955338,2,"1,3",1,0,1
chr19,45038902,45038978,2,"2,3",0,1,1
chr19,45038978,45039151,3,"1,2,3",1,1,1
chr19,45039151,45039206,2,"2,3",0,1,1
chr19,45079110,45079541,2,"1,3",1,0,1
chr19,45091468,45091786,2,"1,3",1,0,1
chr19,45092822,45093293,2,"1,3",1,0,1
chr19,45178294,45178684,2,"1,3",1,0,1
chr19,45404983,45405282,2,"2,3",0,1,1
chr19,45405373,45405492,2,"2,3",0,1,1
chr19,45443510,45443900,2,"1,3",1,0,1
chr19,45485279,45485364,2,"2,3",0,1,1
chr19,45485364,45485462,3,"1,2,3",1,1,1
chr19,45485462,45485583,2,"2,3",0,1,1
chr19,45584723,45585119,2,"1,3",1,0,1
chr19,45668905,45669295,2,"1,3",1,0,1
chr19,45691792,45691823,2,"2,3",0,1,1
chr19,45691823,45692077,3,"1,2,3",1,1,1
chr19,45692077,45692750,2,"1,3",1,0,1
chr19,45717308,45717373,2,"1,3",1,0,1
chr19,45717373,45717583,3,"1,2,3",1,1,1
chr19,45717583,45717627,2,"1,3",1,0,1
chr19,45730891,45731244,2,"1,3",1,0,1
chr19,45792624,45792735,2,"1,3",1,0,1
chr19,45792735,45793014,3,"1,2,3",1,1,1
chr19,45793014,45793039,2,"2,3",0,1,1
chr19,45863068,45863458,2,"1,3",1,0,1
chr19,45886722,45886961,2,"1,3",1,0,1
chr19,45927675,45928065,2,"1,3",1,0,1
chr19,45995011,45995401,2,"1,3",1,0,1
chr19,46600751,46601141,2,"1,3",1,0,1
chr19,47113198,47113552,2,"1,3",1,0,1
chr19,47256376,47256642,3,"1,2,3",1,1,1
chr19,47256642,47256670,2,"1,3",1,0,1
chr19,47274333,47274723,2,"1,3",1,0,1
chr19,47349080,47349139,2,"1,3",1,0,1
chr19,47349139,47349443,3,"1,2,3",1,1,1
chr19,47349443,47349545,2,"1,3",1,0,1
chr19,47778207,47778597,2,"1,3",1,0,1
chr19,48110702,48110964,2,"1,3",1,0,1
chr19,48321821,48321846,2,"2,3",0,1,1
chr19,48321846,48322061,3,"1,2,3",1,1,1
chr19,48322061,48322125,2,"2,3",0,1,1
chr19,48332981,48333499,2,"1,3",1,0,1
chr19,48445772,48446162,2,"1,3",1,0,1
chr19,48469413,48469803,2,"1,3",1,0,1
chr19,48619239,48619629,2,"1,3",1,0,1
chr19,48637805,48637897,2,"1,3",1,0,1
chr19,48638129,48638195,2,"1,3",1,0,1
chr19,48752918,48753040,2,"1,3",1,0,1
chr19,48810844,48811234,2,"1,3",1,0,1
chr19,48872973,48873250,2,"1,3",1,0,1
chr19,48881782,48882079,2,"1,3",1,0,1
chr19,48954662,48955052,2,"1,3",1,0,1
chr19,48993629,48994000,2,"1,3",1,0,1
chr19,49113938,49114328,2,"1,3",1,0,1
chr19,49118795,49119185,2,"1,3",1,0,1
chr19,49151717,49152190,2,"1,3",1,0,1
chr19,49339562,49339830,2,"1,3",1,0,1
chr19,49443687,49444030,2,"1,3",1,0,1
chr19,49451721,49451723,2,"2,3",0,1,1
chr19,49451723,49452108,3,"1,2,3",1,1,1
chr19,49453453,49453703,2,"1,3",1,0,1
chr19,49487258,49487291,2,"2,3",0,1,1
chr19,49487291,49487562,3,"1,2,3",1,1,1
chr19,49487562,49487610,2,"1,3",1,0,1
chr19,49496218,49496550,2,"1,3",1,0,1
chr19,49533983,49534373,2,"1,3",1,0,1
chr19,49580462,49580837,2,"1,3",1,0,1
chr19,49640539,49640568,2,"2,3",0,1,1
chr19,49640568,49640789,3,"1,2,3",1,1,1
chr19,49640789,49640843,2,"2,3",0,1,1
chr19,49665562,49665675,2,"1,3",1,0,1
chr19,49665675,49666037,3,"1,2,3",1,1,1
chr19,49666037,49666147,2,"1,3",1,0,1
chr19,49676620,49677010,2,"1,3",1,0,1
chr19,49766401,49767000,2,"1,3",1,0,1
chr19,49813507,49813606,2,"1,3",1,0,1
chr19,49817351,49817741,2,"1,3",1,0,1
chr19,49818004,49818394,2,"1,3",1,0,1
chr19,49866921,49866990,2,"2,3",0,1,1
chr19,49866990,49867207,3,"1,2,3",1,1,1
chr19,49867207,49867530,2,"1,3",1,0,1
chr19,49876523,49876765,2,"1,3",1,0,1
chr19,49877423,49877505,2,"1,3",1,0,1
chr19,49877505,49877809,3,"1,2,3",1,1,1
chr19,49877809,49877869,2,"1,3",1,0,1
chr19,50025493,50025645,2,"2,3",0,1,1
chr19,50025645,50025797,3,"1,2,3",1,1,1
chr19,50316085,50316113,2,"2,3",0,1,1
chr19,50316113,50316367,3,"1,2,3",1,1,1
chr19,50316367,50316389,2,"2,3",0,1,1
chr19,50325604,50325830,2,"1,3",1,0,1
chr19,50357138,50357528,2,"1,3",1,0,1
chr19,50376215,50376252,2,"1,3",1,0,1
chr19,50376252,50376556,3,"1,2,3",1,1,1
chr19,50376556,50376657,2,"1,3",1,0,1
chr19,50511250,50511576,2,"1,3",1,0,1
chr19,50724451,50724841,2,"1,3",1,0,1
chr19,50724949,50725339,2,"1,3",1,0,1
chr19,50804888,50805278,2,"1,3",1,0,1
chr19,51367834,51367837,2,"1,3",1,0,1
chr19,51367837,51368141,3,"1,2,3",1,1,1
chr19,51368141,51368204,2,"1,3",1,0,1
chr19,51394197,51394587,2,"1,3",1,0,1
chr19,52189683,52189766,2,"1,3",1,0,1
chr19,52189766,52190010,3,"1,2,3",1,1,1
chr19,52190010,52190070,2,"2,3",0,1,1
chr19,52269431,52269454,2,"1,3",1,0,1
chr19,52269454,52269758,3,"1,2,3",1,1,1
chr19,52269758,52269821,2,"1,3",1,0,1
chr19,52570314,52570372,2,"2,3",0,1,1
chr19,52570372,52570522,3,"1,2,3",1,1,1
chr19,52570522,52570618,2,"2,3",0,1,1
chr19,52923064,52923368,2,"2,3",0,1,1
chr19,53103206,53103254,2,"2,3",0,1,1
chr19,53103254,53103510,3,"1,2,3",1,1,1
chr19,53103510,53103644,2,"1,3",1,0,1
chr19,53869218,53869238,2,"1,3",1,0,1
chr19,53869238,53869542,3,"1,2,3",1,1,1
chr19,53869542,53869714,2,"1,3",1,0,1
chr19,53879154,53879533,2,"1,3",1,0,1
chr19,54115324,54115714,2,"1,3",1,0,1
chr19,54159412,54159428,2,"1,3",1,0,1
chr19,54159428,54159732,3,"1,2,3",1,1,1
chr19,54159732,54159797,2,"1,3",1,0,1
chr19,54189737,54189751,2,"2,3",0,1,1
chr19,54189751,54190041,3,"1,2,3",1,1,1
chr19,54190041,54190046,2,"1,3",1,0,1
chr19,54190612,54191002,2,"1,3",1,0,1
chr19,54448813,54448975,2,"1,3",1,0,1
chr19,54448975,54449172,3,"1,2,3",1,1,1
chr19,54449172,54449273,2,"1,3",1,0,1
chr19,55062993,55063383,2,"1,3",1,0,1
chr19,55080450,55080840,2,"1,3",1,0,1
chr19,55117715,55118105,2,"1,3",1,0,1
chr19,55166715,55167105,2,"1,3",1,0,1
chr19,55216439,55216779,2,"1,3",1,0,1
chr19,55259192,55259582,2,"1,3",1,0,1
chr19,55279907,55280297,2,"1,3",1,0,1
chr19,55385387,55385777,2,"1,3",1,0,1
chr19,55461526,55461747,2,"1,3",1,0,1
chr19,55485043,55485254,2,"1,3",1,0,1
chr19,55599321,55599711,2,"1,3",1,0,1
chr19,55605261,55605341,2,"1,3",1,0,1
chr19,55605341,55605645,3,"1,2,3",1,1,1
chr19,55605645,55605651,2,"1,3",1,0,1
chr19,55634826,55634836,2,"1,3",1,0,1
chr19,55634836,55635140,3,"1,2,3",1,1,1
chr19,55635140,55635216,2,"1,3",1,0,1
chr19,55653664,55653723,2,"1,3",1,0,1
chr19,55653723,55654027,3,"1,2,3",1,1,1
chr19,55654027,55654229,2,"1,3",1,0,1
chr19,55654322,55654712,2,"1,3",1,0,1
chr19,55674964,55675072,2,"1,3",1,0,1
chr19,55675072,55675344,3,"1,2,3",1,1,1
chr19,55675344,55675376,2,"2,3",0,1,1
chr19,56121180,56121292,2,"1,3",1,0,1
chr19,56121292,56121596,3,"1,2,3",1,1,1
chr19,56121596,56121716,2,"1,3",1,0,1
chr19,56314682,56314732,2,"2,3",0,1,1
chr19,56314732,56314986,3,"1,2,3",1,1,1
chr19,56314986,56315167,2,"1,3",1,0,1
chr19,57240452,57240842,2,"1,3",1,0,1
chr19,57279776,57280063,2,"1,3",1,0,1
chr19,57320251,57320641,2,"1,3",1,0,1
chr19,57363374,57363513,2,"1,3",1,0,1
chr19,57389595,57389921,3,"1,2,3",1,1,1
chr19,57389921,57389981,2,"1,3",1,0,1
chr19,57487540,57487930,2,"1,3",1,0,1
chr19,57527200,57527789,2,"1,3",1,0,1
chr19,57578905,57579246,2,"1,3",1,0,1
chr19,57599728,57600118,2,"1,3",1,0,1
chr19,57614006,57614577,2,"1,3",1,0,1
chr19,57632935,57633526,2,"1,3",1,0,1
chr19,57681809,57682398,2,"1,3",1,0,1
chr19,57746700,57747090,2,"1,3",1,0,1
chr19,57769465,57769855,2,"1,3",1,0,1
chr19,57819526,57820119,2,"1,3",1,0,1
chr19,57916370,57916760,2,"1,3",1,0,1
chr19,57947643,57947706,2,"1,3",1,0,1
chr19,57947706,57948010,3,"1,2,3",1,1,1
chr19,57948010,57948033,2,"1,3",1,0,1
chr19,58002773,58002977,2,"1,3",1,0,1
chr19,58182973,58182989,2,"1,3",1,0,1
chr19,58182989,58183293,3,"1,2,3",1,1,1
chr19,58183293,58183363,2,"1,3",1,0,1
chr19,58228683,58229073,2,"1,3",1,0,1
chr19,58278702,58279092,2,"1,3",1,0,1
chr19,58305070,58305242,2,"1,3",1,0,1
chr19,58305242,58305389,3,"1,2,3",1,1,1
chr19,58305389,58305556,2,"1,3",1,0,1
chr19,58326904,58327294,2,"1,3",1,0,1
chr19,58362378,58362387,2,"1,3",1,0,1
chr19,58362387,58362691,3,"1,2,3",1,1,1
chr19,58362691,58362925,2,"1,3",1,0,1
chr19,58380608,58381217,2,"1,3",1,0,1
chr19,58386962,58387410,2,"1,3",1,0,1
chr19,58408310,58408700,2,"1,3",1,0,1
chr19,58451393,58451783,2,"1,3",1,0,1
chr19,58466877,58466941,2,"2,3",0,1,1
chr19,58466941,58467111,3,"1,2,3",1,1,1
chr19,58467111,58467181,2,"2,3",0,1,1
chr19,58475842,58476232,2,"1,3",1,0,1
chr19,58499313,58499867,2,"1,3",1,0,1
chr19,58519692,58519780,2,"2,3",0,1,1
chr19,58519780,58519895,3,"1,2,3",1,1,1
chr19,58519895,58519996,2,"2,3",0,1,1
chr19,58558924,58558934,2,"1,3",1,0,1
chr19,58558934,58559219,3,"1,2,3",1,1,1
chr19,58559219,58559238,2,"2,3",0,1,1
chr19,58559615,58559715,2,"1,3",1,0,1
chr19,58572698,58572722,2,"2,3",0,1,1
chr19,58572722,58573002,3,"1,2,3",1,1,1
chr19,58573002,58573094,2,"1,3",1,0,1
chr19,58575336,58575726,2,"1,3",1,0,1
chr2,3377689,3377993,2,"2,3",0,1,1
chr2,3379512,3379530,2,"1,3",1,0,1
chr2,3379530,3379834,3,"1,2,3",1,1,1
chr2,3379834,3380094,2,"1,3",1,0,1
chr2,3518976,3519140,2,"1,3",1,0,1
chr2,3558184,3558775,2,"1,3",1,0,1
chr2,3574944,3574995,2,"1,3",1,0,1
chr2,3574995,3575299,3,"1,2,3",1,1,1
chr2,3575299,3575533,2,"1,3",1,0,1
chr2,9423462,9423470,2,"1,3",1,0,1
chr2,9423470,9423774,3,"1,2,3",1,1,1
chr2,9423774,9423987,2,"1,3",1,0,1
chr2,9555658,9555667,2,"1,3",1,0,1
chr2,9555667,9555971,3,"1,2,3",1,1,1
chr2,9555971,9556036,2,"1,3",1,0,1
chr2,9630929,9631319,2,"1,3",1,0,1
chr2,9843340,9843341,2,"1,3",1,0,1
chr2,9843341,9843535,3,"1,2,3",1,1,1
chr2,9843535,9843645,2,"2,3",0,1,1
chr2,10689842,10690232,2,"1,3",1,0,1
chr2,10812487,10812877,2,"1,3",1,0,1
chr2,11132660,11133050,2,"1,3",1,0,1
chr2,11532191,11532297,2,"1,3",1,0,1
chr2,15591629,15592228,2,"1,3",1,0,1
chr2,17753747,17754339,2,"1,3",1,0,1
chr2,19347701,19348292,2,"1,3",1,0,1
chr2,19989958,19990034,2,"2,3",0,1,1
chr2,19990034,19990262,3,"1,2,3",1,1,1
chr2,19990262,19990265,2,"1,3",1,0,1
chr2,23927031,23927033,2,"1,3",1,0,1
chr2,23927033,23927337,3,"1,2,3",1,1,1
chr2,23927337,23927540,2,"1,3",1,0,1
chr2,24047249,24047371,2,"1,3",1,0,1
chr2,24047371,24047639,3,"1,2,3",1,1,1
chr2,24047639,24047675,2,"2,3",0,1,1
chr2,24076250,24076336,2,"1,3",1,0,1
chr2,24076336,24076661,3,"1,2,3",1,1,1
chr2,24076661,24076703,2,"1,3",1,0,1
chr2,24792948,24793040,2,"2,3",0,1,1
chr2,24793040,24793184,3,"1,2,3",1,1,1
chr2,24793184,24793252,2,"2,3",0,1,1
chr2,24971465,24972067,2,"1,3",1,0,1
chr2,25878465,25878525,2,"2,3",0,1,1
chr2,25878525,25878761,3,"1,2,3",1,1,1
chr2,25878761,25878769,2,"2,3",0,1,1
chr2,26244593,26244983,2,"1,3",1,0,1
chr2,26757953,26758343,2,"1,3",1,0,1
chr2,26764085,26764465,2,"1,3",1,0,1
chr2,27051280,27051670,2,"1,3",1,0,1
chr2,27071503,27072100,2,"1,3",1,0,1
chr2,27081232,27081622,2,"1,3",1,0,1
chr2,27322939,27322969,2,"1,3",1,0,1
chr2,27322969,27323273,3,"1,2,3",1,1,1
chr2,27323273,27323329,2,"1,3",1,0,1
chr2,27356672,27356815,2,"1,3",1,0,1
chr2,27370249,27370443,2,"1,3",1,0,1
chr2,27370443,27370639,3,"1,2,3",1,1,1
chr2,27370639,27370747,2,"2,3",0,1,1
chr2,27663458,27664052,2,"1,3",1,0,1
chr2,27890506,27890896,2,"1,3",1,0,1
chr2,30714110,30714362,2,"1,3",1,0,1
chr2,32165675,32165744,2,"2,3",0,1,1
chr2,32165744,32165979,3,"1,2,3",1,1,1
chr2,32165979,32166204,2,"1,3",1,0,1
chr2,32277673,32278041,2,"1,3",1,0,1
chr2,32357034,32357476,2,"1,3",1,0,1
chr2,37084342,37084388,2,"2,3",0,1,1
chr2,37084388,37084546,3,"1,2,3",1,1,1
chr2,37084546,37084646,2,"2,3",0,1,1
chr2,37231412,37231802,2,"1,3",1,0,1
chr2,37925335,37925385,2,"1,3",1,0,1
chr2,37925385,37925689,3,"1,2,3",1,1,1
chr2,37925689,37925725,2,"1,3",1,0,1
chr2,38602731,38603121,2,"1,3",1,0,1
chr2,38751263,38751653,2,"1,3",1,0,1
chr2,38875748,38876138,2,"1,3",1,0,1
chr2,42494835,42495225,2,"1,3",1,0,1
chr2,43038224,43038378,2,"2,3",0,1,1
chr2,43877863,43878216,2,"1,3",1,0,1
chr2,44167948,44168540,2,"1,3",1,0,1
chr2,44361650,44361765,2,"1,3",1,0,1
chr2,44361765,44362040,3,"1,2,3",1,1,1
chr2,44362040,44362069,2,"2,3",0,1,1
chr2,46616915,46617305,2,"1,3",1,0,1
chr2,48314221,48314611,2,"1,3",1,0,1
chr2,53786819,53787209,2,"1,3",1,0,1
chr2,53970851,53970877,2,"1,3",1,0,1
chr2,53970877,53971181,3,"1,2,3",1,1,1
chr2,53971181,53971241,2,"1,3",1,0,1
chr2,54579853,54579925,2,"1,3",1,0,1
chr2,54579925,54580229,3,"1,2,3",1,1,1
chr2,55231627,55231870,2,"2,3",0,1,1
chr2,55232051,55232154,2,"2,3",0,1,1
chr2,55232154,55232284,3,"1,2,3",1,1,1
chr2,55232284,55232355,2,"2,3",0,1,1
chr2,55519368,55519509,2,"1,3",1,0,1
chr2,55519509,55519638,3,"1,2,3",1,1,1
chr2,55519638,55519811,2,"1,3",1,0,1
chr2,58241246,58241636,2,"1,3",1,0,1
chr2,61177352,61177742,2,"1,3",1,0,1
chr2,64524099,64524114,2,"1,3",1,0,1
chr2,64524114,64524418,3,"1,2,3",1,1,1
chr2,64524418,64524676,2,"1,3",1,0,1
chr2,65227506,65227523,2,"2,3",0,1,1
chr2,65227523,65228009,3,"1,2,3",1,1,1
chr2,65228009,65228083,2,"1,3",1,0,1
chr2,65309615,65310005,2,"1,3",1,0,1
chr2,65382864,65383254,2,"1,3",1,0,1
chr2,65432419,65433010,2,"1,3",1,0,1
chr2,66434915,66434932,2,"1,3",1,0,1
chr2,66434932,66435236,3,"1,2,3",1,1,1
chr2,66435236,66435305,2,"1,3",1,0,1
chr2,68252545,68253134,2,"1,3",1,0,1
