chrom,start,end,num,list,ENCFF064YQB_HDAC2_sorted.bed,ENCFF122YMX_HDAC2_sorted.bed,ENCFF528PCS_HDAC2_sorted.bed,ENCFF668YCY_HDAC2_sorted.bed,ENCFF695QGI_HDAC2_sorted.bed,ENCFF703AZO_HDAC2_sorted.bed,ENCFF949FHW_HDAC2_sorted.bed,ENCFF974RAS_HDAC2_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr18,3652838,3653010,3,"6,8,9",0,0,0,0,0,1,0,1,1
chr18,3653010,3653034,2,"6,9",0,0,0,0,0,1,0,0,1
chr18,5237692,5237945,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr18,5237945,5238051,2,"5,9",0,0,0,0,1,0,0,0,1
chr18,5296755,5296779,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,5296817,5297026,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,6729711,6729870,2,"7,9",0,0,0,0,0,0,1,0,1
chr18,6729870,6729987,3,"7,8,9",0,0,0,0,0,0,1,1,1
chr18,6729987,6730128,2,"8,9",0,0,0,0,0,0,0,1,1
chr18,8609232,8609401,2,"2,9",0,1,0,0,0,0,0,0,1
chr18,9017139,9017184,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,9017184,9017274,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr18,9017274,9017628,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr18,9017628,9017678,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr18,9017678,9017772,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,9102550,9102954,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,9136384,9136429,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr18,9136429,9136625,5,"1,4,5,6,9",1,0,0,1,1,1,0,0,1
chr18,9136625,9136681,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr18,9136681,9136700,2,"5,9",0,0,0,0,1,0,0,0,1
chr18,9136800,9137136,2,"4,9",0,0,0,1,0,0,0,0,1
chr18,9475092,9475205,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr18,9475205,9475245,2,"2,9",0,1,0,0,0,0,0,0,1
chr18,9475616,9475716,2,"2,9",0,1,0,0,0,0,0,0,1
chr18,9475716,9475727,3,"2,4,9",0,1,0,1,0,0,0,0,1
chr18,9475727,9475885,4,"2,4,7,9",0,1,0,1,0,0,1,0,1
chr18,9708054,9708068,3,"2,4,9",0,1,0,1,0,0,0,0,1
chr18,9708068,9708076,2,"2,9",0,1,0,0,0,0,0,0,1
chr18,9825565,9825847,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr18,9825847,9825860,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr18,9825860,9825897,3,"2,4,9",0,1,0,1,0,0,0,0,1
chr18,9825897,9825919,2,"2,9",0,1,0,0,0,0,0,0,1
chr18,9877015,9877176,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,9877176,9877428,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr18,9877428,9877450,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr18,9877450,9877562,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr18,9877562,9877581,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr18,9877581,9877629,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr18,9913847,9913965,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,9913965,9913974,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr18,9913974,9914161,4,"1,4,6,9",1,0,0,1,0,1,0,0,1
chr18,9914161,9914310,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr18,9914310,9914330,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,11908201,11908386,2,"4,9",0,0,0,1,0,0,0,0,1
chr18,11908631,11908858,2,"7,9",0,0,0,0,0,0,1,0,1
chr18,11980525,11980548,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,11980548,11980721,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr18,11980721,11980824,2,"7,9",0,0,0,0,0,0,1,0,1
chr18,11980918,11980988,2,"5,9",0,0,0,0,1,0,0,0,1
chr18,11980988,11980997,3,"4,5,9",0,0,0,1,1,0,0,0,1
chr18,11980997,11981029,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr18,11981029,11981054,5,"1,4,5,8,9",1,0,0,1,1,0,0,1,1
chr18,11981054,11981071,6,"1,2,4,5,8,9",1,1,0,1,1,0,0,1,1
chr18,11981071,11981267,7,"1,2,4,5,6,8,9",1,1,0,1,1,1,0,1,1
chr18,11981267,11981275,6,"1,2,4,5,8,9",1,1,0,1,1,0,0,1,1
chr18,11981275,11981289,5,"1,4,5,8,9",1,0,0,1,1,0,0,1,1
chr18,11981289,11981317,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr18,11981317,11981322,3,"4,5,9",0,0,0,1,1,0,0,0,1
chr18,11981322,11981324,2,"4,9",0,0,0,1,0,0,0,0,1
chr18,12308666,12308913,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr18,12947599,12947676,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr18,12947676,12947726,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr18,12947726,12947743,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,12948374,12948565,2,"7,9",0,0,0,0,0,0,1,0,1
chr18,12991384,12991435,2,"4,9",0,0,0,1,0,0,0,0,1
chr18,12991435,12991720,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr18,12991720,12991839,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,13726524,13726928,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,21111955,21112184,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,21612131,21612261,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,21612261,21612287,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr18,21612287,21612535,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr18,21612535,21612623,3,"4,5,9",0,0,0,1,1,0,0,0,1
chr18,21612623,21612665,2,"5,9",0,0,0,0,1,0,0,0,1
chr18,21686571,21686861,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr18,21686861,21687038,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr18,21699502,21699525,2,"2,9",0,1,0,0,0,0,0,0,1
chr18,21699525,21699616,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr18,21699616,21699797,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr18,21704816,21705075,2,"2,9",0,1,0,0,0,0,0,0,1
chr18,22093916,22093922,3,"1,8,9",1,0,0,0,0,0,0,1,1
chr18,22093922,22093925,4,"1,5,8,9",1,0,0,0,1,0,0,1,1
chr18,22093925,22093954,5,"1,4,5,8,9",1,0,0,1,1,0,0,1,1
chr18,22093954,22094261,6,"1,2,4,5,8,9",1,1,0,1,1,0,0,1,1
chr18,22094261,22094326,5,"1,2,5,8,9",1,1,0,0,1,0,0,1,1
chr18,22094326,22094335,4,"1,2,8,9",1,1,0,0,0,0,0,1,1
chr18,22094335,22094362,2,"2,9",0,1,0,0,0,0,0,0,1
chr18,22194132,22194181,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr18,22194181,22194413,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr18,22194413,22194486,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr18,22194486,22194504,2,"5,9",0,0,0,0,1,0,0,0,1
chr18,22932992,22933429,2,"2,9",0,1,0,0,0,0,0,0,1
chr18,23452985,23453325,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr18,23453325,23453384,2,"2,9",0,1,0,0,0,0,0,0,1
chr18,23503004,23503014,2,"2,9",0,1,0,0,0,0,0,0,1
chr18,23503014,23503395,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr18,23503395,23503418,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,24076199,24076503,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,26090057,26090071,2,"2,9",0,1,0,0,0,0,0,0,1
chr18,26090336,26090488,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,26090488,26090613,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr18,26090613,26090658,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr18,26090658,26090837,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr18,26090837,26090892,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr18,26090892,26090949,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr18,26090949,26091006,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,26091101,26091364,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,26226293,26226325,2,"2,9",0,1,0,0,0,0,0,0,1
chr18,26226325,26226488,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr18,26226488,26226624,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr18,26226624,26226729,5,"1,2,4,7,9",1,1,0,1,0,0,1,0,1
chr18,26226729,26226824,4,"2,4,7,9",0,1,0,1,0,0,1,0,1
chr18,26226824,26226900,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr18,26226900,26226943,2,"2,9",0,1,0,0,0,0,0,0,1
chr18,31821672,31821688,3,"1,8,9",1,0,0,0,0,0,0,1,1
chr18,31821688,31821695,4,"1,5,8,9",1,0,0,0,1,0,0,1,1
chr18,31821695,31821699,5,"1,4,5,8,9",1,0,0,1,1,0,0,1,1
chr18,31821699,31821701,6,"1,4,5,6,8,9",1,0,0,1,1,1,0,1,1
chr18,31821701,31821742,7,"1,2,4,5,6,8,9",1,1,0,1,1,1,0,1,1
chr18,31821742,31821895,8,"1,2,3,4,5,6,8,9",1,1,1,1,1,1,0,1,1
chr18,31821895,31821931,7,"1,2,3,4,5,8,9",1,1,1,1,1,0,0,1,1
chr18,31821931,31821944,6,"1,2,3,5,8,9",1,1,1,0,1,0,0,1,1
chr18,31821944,31821966,5,"1,3,5,8,9",1,0,1,0,1,0,0,1,1
chr18,31821966,31821972,4,"1,5,8,9",1,0,0,0,1,0,0,1,1
chr18,31821972,31822040,3,"1,8,9",1,0,0,0,0,0,0,1,1
chr18,31822040,31822106,2,"8,9",0,0,0,0,0,0,0,1,1
chr18,31942619,31942798,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,31943332,31943406,2,"3,9",0,0,1,0,0,0,0,0,1
chr18,31943406,31943426,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr18,31943426,31943508,5,"2,3,4,5,9",0,1,1,1,1,0,0,0,1
chr18,31943508,31943556,6,"1,2,3,4,5,9",1,1,1,1,1,0,0,0,1
chr18,31943556,31943662,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr18,32018375,32018678,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr18,32018678,32018715,2,"2,9",0,1,0,0,0,0,0,0,1
chr18,32092611,32093015,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,35240951,35241024,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,35241024,35241284,3,"1,8,9",1,0,0,0,0,0,0,1,1
chr18,35241284,35241316,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,35290103,35290167,2,"5,9",0,0,0,0,1,0,0,0,1
chr18,35290167,35290201,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr18,35290201,35290567,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr18,35290567,35290571,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr18,35290571,35290608,2,"2,9",0,1,0,0,0,0,0,0,1
chr18,35458897,35458951,2,"5,9",0,0,0,0,1,0,0,0,1
chr18,35458951,35458974,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr18,35458974,35458984,4,"1,5,8,9",1,0,0,0,1,0,0,1,1
chr18,35458984,35459030,5,"1,2,5,8,9",1,1,0,0,1,0,0,1,1
chr18,35459030,35459031,6,"1,2,4,5,8,9",1,1,0,1,1,0,0,1,1
chr18,35459031,35459148,7,"1,2,4,5,6,8,9",1,1,0,1,1,1,0,1,1
chr18,35459148,35459170,6,"1,2,5,6,8,9",1,1,0,0,1,1,0,1,1
chr18,35459170,35459227,5,"1,5,6,8,9",1,0,0,0,1,1,0,1,1
chr18,35459227,35459229,4,"1,5,8,9",1,0,0,0,1,0,0,1,1
chr18,35459229,35459234,3,"1,8,9",1,0,0,0,0,0,0,1,1
chr18,35459234,35459251,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,36129235,36129387,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,36129836,36129850,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,36129850,36129861,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr18,36129861,36129975,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr18,36828537,36828609,3,"4,5,9",0,0,0,1,1,0,0,0,1
chr18,36828609,36828755,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr18,36828755,36828825,3,"4,5,9",0,0,0,1,1,0,0,0,1
chr18,36828825,36828831,2,"5,9",0,0,0,0,1,0,0,0,1
chr18,36829066,36829118,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,36829118,36829138,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr18,36829138,36829454,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr18,36829454,36829470,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr18,36829470,36829554,2,"2,9",0,1,0,0,0,0,0,0,1
chr18,41955181,41955478,2,"4,9",0,0,0,1,0,0,0,0,1
chr18,46173864,46174308,2,"2,9",0,1,0,0,0,0,0,0,1
chr18,48828823,48828848,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr18,48828848,48828905,5,"1,2,4,8,9",1,1,0,1,0,0,0,1,1
chr18,48828905,48829101,6,"1,2,4,6,8,9",1,1,0,1,0,1,0,1,1
chr18,48829101,48829108,5,"1,2,4,8,9",1,1,0,1,0,0,0,1,1
chr18,48829108,48829145,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr18,48829145,48829146,3,"2,4,9",0,1,0,1,0,0,0,0,1
chr18,49460765,49460931,2,"4,9",0,0,0,1,0,0,0,0,1
chr18,49487199,49487452,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,50281245,50281598,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr18,50281598,50281648,2,"2,9",0,1,0,0,0,0,0,0,1
chr18,50287601,50287795,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr18,50287795,50287864,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr18,50287864,50287936,2,"5,9",0,0,0,0,1,0,0,0,1
chr18,50374963,50375230,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,54269249,54269529,2,"2,9",0,1,0,0,0,0,0,0,1
chr18,56651254,56651698,2,"2,9",0,1,0,0,0,0,0,0,1
chr18,57051558,57051664,2,"2,9",0,1,0,0,0,0,0,0,1
chr18,57051664,57051877,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr18,59140031,59140131,2,"7,9",0,0,0,0,0,0,1,0,1
chr18,62187215,62187290,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,62187290,62187583,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr18,62522644,62523048,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,63422081,63422416,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,69838886,69839330,2,"2,9",0,1,0,0,0,0,0,0,1
chr18,74147627,74148002,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,74148002,74148019,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr18,74148218,74148278,2,"7,9",0,0,0,0,0,0,1,0,1
chr18,74495951,74496095,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,79679016,79679414,2,"1,9",1,0,0,0,0,0,0,0,1
chr18,80034413,80034435,2,"2,9",0,1,0,0,0,0,0,0,1
chr18,80034435,80034794,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr19,506760,506767,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr19,506767,506963,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr19,506963,507112,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr19,507112,507127,2,"2,9",0,1,0,0,0,0,0,0,1
chr19,531283,531398,2,"1,9",1,0,0,0,0,0,0,0,1
chr19,572172,572283,2,"1,9",1,0,0,0,0,0,0,0,1
chr19,633813,633823,2,"2,9",0,1,0,0,0,0,0,0,1
chr19,639540,639668,2,"1,9",1,0,0,0,0,0,0,0,1
chr19,680632,680644,2,"2,9",0,1,0,0,0,0,0,0,1
chr19,680644,680666,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr19,680666,681048,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr19,681048,681070,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr19,681070,681191,2,"2,9",0,1,0,0,0,0,0,0,1
chr19,703631,703632,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr19,703632,703685,4,"2,4,5,9",0,1,0,1,1,0,0,0,1
chr19,703685,703726,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr19,703726,703768,2,"2,9",0,1,0,0,0,0,0,0,1
chr19,796837,797090,2,"1,9",1,0,0,0,0,0,0,0,1
chr19,860619,860764,2,"1,9",1,0,0,0,0,0,0,0,1
chr19,860837,861008,2,"1,9",1,0,0,0,0,0,0,0,1
chr19,861845,861953,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr19,861953,861990,2,"4,9",0,0,0,1,0,0,0,0,1
chr19,862559,862572,2,"2,9",0,1,0,0,0,0,0,0,1
chr19,862572,862741,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr19,872724,872787,2,"1,9",1,0,0,0,0,0,0,0,1
chr19,893092,893282,2,"1,9",1,0,0,0,0,0,0,0,1
chr19,893282,893313,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr19,893313,893338,2,"5,9",0,0,0,0,1,0,0,0,1
chr19,893450,893605,2,"5,9",0,0,0,0,1,0,0,0,1
chr19,900831,901132,2,"1,9",1,0,0,0,0,0,0,0,1
chr19,907287,907470,4,"1,5,8,9",1,0,0,0,1,0,0,1,1
chr19,907470,907508,5,"1,2,5,8,9",1,1,0,0,1,0,0,1,1
chr19,907508,907526,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr19,907526,907532,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr19,907532,907533,2,"2,9",0,1,0,0,0,0,0,0,1
chr19,907533,907648,3,"2,4,9",0,1,0,1,0,0,0,0,1
chr19,907648,907746,2,"4,9",0,0,0,1,0,0,0,0,1
chr19,917582,917639,5,"2,4,5,7,9",0,1,0,1,1,0,1,0,1
chr19,917639,917654,4,"2,4,5,9",0,1,0,1,1,0,0,0,1
chr19,917654,917705,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr19,917705,917818,2,"2,9",0,1,0,0,0,0,0,0,1
chr19,917820,917893,2,"6,9",0,0,0,0,0,1,0,0,1
chr19,917893,917995,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr19,917995,918016,2,"6,9",0,0,0,0,0,1,0,0,1
chr19,925229,925243,2,"4,9",0,0,0,1,0,0,0,0,1
chr19,925243,925519,3,"4,7,9",0,0,0,1,0,0,1,0,1
chr19,925519,925565,2,"4,9",0,0,0,1,0,0,0,0,1
chr19,984228,984235,2,"1,9",1,0,0,0,0,0,0,0,1
chr19,984235,984292,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr19,984292,984310,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr19,984310,984418,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr19,1021555,1021584,2,"2,9",0,1,0,0,0,0,0,0,1
chr19,1021584,1021591,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr19,1021591,1021616,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr19,1021616,1021629,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr19,1021629,1021639,6,"1,2,4,5,8,9",1,1,0,1,1,0,0,1,1
chr19,1021639,1021835,7,"1,2,4,5,6,8,9",1,1,0,1,1,1,0,1,1
chr19,1021835,1021850,6,"1,2,4,5,8,9",1,1,0,1,1,0,0,1,1
chr19,1045082,1045285,2,"1,9",1,0,0,0,0,0,0,0,1
chr19,1082478,1082869,2,"1,9",1,0,0,0,0,0,0,0,1
chr19,1103689,1103845,2,"2,9",0,1,0,0,0,0,0,0,1
chr19,1103996,1104183,2,"1,9",1,0,0,0,0,0,0,0,1
chr19,1174268,1174309,2,"5,9",0,0,0,0,1,0,0,0,1
chr19,1174309,1174312,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr19,1174312,1174472,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr19,1207881,1207928,6,"1,2,3,5,8,9",1,1,1,0,1,0,0,1,1
chr19,1207928,1208138,5,"1,2,5,8,9",1,1,0,0,1,0,0,1,1
chr19,1208138,1208150,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr19,1248986,1249113,2,"8,9",0,0,0,0,0,0,0,1,1
chr19,1260837,1260869,2,"5,9",0,0,0,0,1,0,0,0,1
chr19,1266366,1266377,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr19,1266377,1266559,2,"1,9",1,0,0,0,0,0,0,0,1
chr19,1275910,1275913,2,"2,9",0,1,0,0,0,0,0,0,1
chr19,1275913,1276075,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr19,1325399,1325564,2,"1,9",1,0,0,0,0,0,0,0,1
chr19,1354534,1354821,2,"2,9",0,1,0,0,0,0,0,0,1
chr19,1383470,1383543,2,"2,9",0,1,0,0,0,0,0,0,1
chr19,1383543,1383628,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr19,1383628,1383669,4,"2,4,5,9",0,1,0,1,1,0,0,0,1
chr19,1383669,1383702,5,"2,4,5,8,9",0,1,0,1,1,0,0,1,1
chr19,1383702,1383713,6,"2,4,5,6,8,9",0,1,0,1,1,1,0,1,1
chr19,1383713,1383898,7,"1,2,4,5,6,8,9",1,1,0,1,1,1,0,1,1
chr19,1383898,1383904,6,"1,2,4,5,8,9",1,1,0,1,1,0,0,1,1
chr19,1383904,1383929,5,"2,4,5,8,9",0,1,0,1,1,0,0,1,1
chr19,1383929,1383947,4,"2,4,5,9",0,1,0,1,1,0,0,0,1
chr19,1383947,1383964,3,"2,4,9",0,1,0,1,0,0,0,0,1
chr19,1383964,1384015,2,"2,9",0,1,0,0,0,0,0,0,1
chr19,1407078,1407252,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr19,1407252,1407277,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr19,1407277,1407404,2,"5,9",0,0,0,0,1,0,0,0,1
chr19,1438064,1438182,2,"1,9",1,0,0,0,0,0,0,0,1
chr19,1438182,1438354,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr19,1438354,1438435,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr19,1438435,1438504,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr19,1445334,1445375,2,"7,9",0,0,0,0,0,0,1,0,1
chr19,1445375,1445419,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr19,1445419,1445448,4,"2,4,7,9",0,1,0,1,0,0,1,0,1
chr19,1445448,1445569,5,"1,2,4,7,9",1,1,0,1,0,0,1,0,1
chr19,1479204,1479648,2,"2,9",0,1,0,0,0,0,0,0,1
chr19,1490320,1490375,2,"2,9",0,1,0,0,0,0,0,0,1
chr19,1490375,1490380,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr19,1490380,1490558,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr19,1490592,1490764,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr19,1490764,1490779,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr19,1490779,1490784,2,"5,9",0,0,0,0,1,0,0,0,1
chr19,1491229,1491255,2,"1,9",1,0,0,0,0,0,0,0,1
chr19,1507804,1507846,2,"2,9",0,1,0,0,0,0,0,0,1
chr19,1507846,1507901,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr19,1507901,1508250,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr19,1508250,1508305,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr19,1508305,1508457,2,"2,9",0,1,0,0,0,0,0,0,1
chr19,1512945,1512976,6,"1,2,3,4,5,9",1,1,1,1,1,0,0,0,1
chr19,1512976,1512990,5,"2,3,4,5,9",0,1,1,1,1,0,0,0,1
chr19,1512990,1512996,4,"2,4,5,9",0,1,0,1,1,0,0,0,1
chr19,1512996,1513091,3,"4,5,9",0,0,0,1,1,0,0,0,1
chr19,1513091,1513093,2,"4,9",0,0,0,1,0,0,0,0,1
chr19,1606068,1606079,2,"1,9",1,0,0,0,0,0,0,0,1
chr19,1606079,1606099,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr19,1606099,1606118,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr19,1606118,1606148,5,"1,2,5,7,9",1,1,0,0,1,0,1,0,1
chr19,1606148,1606186,6,"1,2,4,5,7,9",1,1,0,1,1,0,1,0,1
chr19,1747629,1747798,2,"2,9",0,1,0,0,0,0,0,0,1
chr19,1747798,1747877,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr19,1747877,1748009,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr19,1748009,1748073,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr19,1748073,1748202,2,"5,9",0,0,0,0,1,0,0,0,1
chr19,1812090,1812310,3,"4,5,9",0,0,0,1,1,0,0,0,1
chr19,1812310,1812321,2,"5,9",0,0,0,0,1,0,0,0,1
chr19,1812580,1812955,2,"1,9",1,0,0,0,0,0,0,0,1
chr19,1857316,1857369,7,"1,2,3,4,5,7,9",1,1,1,1,1,0,1,0,1
chr19,1857369,1857445,6,"1,2,3,4,5,9",1,1,1,1,1,0,0,0,1
chr19,1857445,1857468,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr19,1857468,1857533,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr19,1857533,1857547,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr19,1857547,1857561,2,"2,9",0,1,0,0,0,0,0,0,1
chr19,1864145,1864179,2,"1,9",1,0,0,0,0,0,0,0,1
chr19,1864179,1864187,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr19,1864187,1864198,4,"1,4,7,9",1,0,0,1,0,0,1,0,1
chr19,1864198,1864215,5,"1,4,5,7,9",1,0,0,1,1,0,1,0,1
chr19,1864215,1864455,6,"1,2,4,5,7,9",1,1,0,1,1,0,1,0,1
chr19,1864455,1864457,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr19,1864457,1864523,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr19,1864523,1864549,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr19,1864549,1864566,2,"5,9",0,0,0,0,1,0,0,0,1
chr19,1897539,1897547,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr19,1897547,1897767,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr19,1897767,1897837,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr19,1897837,1897936,2,"2,9",0,1,0,0,0,0,0,0,1
chr19,1905094,1905267,2,"5,9",0,0,0,0,1,0,0,0,1
chr19,1905612,1905702,2,"2,9",0,1,0,0,0,0,0,0,1
chr19,1905702,1905751,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr19,1905751,1905816,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
