chrom,start,end,peak_count,files,ENCFF001WUM.bed.gz,ENCFF001WUL.bed.gz,TF_TSS_10kb_named.bed
chr5,148960487,148961933,3,"1,2,3",1,1,1
chr5,149109430,149111954,3,"1,2,3",1,1,1
chr5,149267351,149267521,3,"1,2,3",1,1,1
chr5,149337812,149338263,3,"1,2,3",1,1,1
chr5,149339103,149342575,3,"1,2,3",1,1,1
chr5,149379053,149382160,3,"1,2,3",1,1,1
chr5,149540866,149541407,3,"1,2,3",1,1,1
chr5,149736687,149738738,3,"1,2,3",1,1,1
chr5,149739067,149739175,3,"1,2,3",1,1,1
chr5,149852466,149852916,3,"1,2,3",1,1,1
chr5,149864613,149867405,3,"1,2,3",1,1,1
chr5,149867644,149867743,3,"1,2,3",1,1,1
chr5,150003637,150006044,3,"1,2,3",1,1,1
chr5,150016273,150017759,3,"1,2,3",1,1,1
chr5,150018715,150019098,3,"1,2,3",1,1,1
chr5,150019427,150023007,3,"1,2,3",1,1,1
chr5,150024006,150024091,3,"1,2,3",1,1,1
chr5,150024715,150024843,3,"1,2,3",1,1,1
chr5,150051583,150052503,3,"1,2,3",1,1,1
chr5,150157760,150159114,3,"1,2,3",1,1,1
chr5,150180544,150181446,3,"1,2,3",1,1,1
chr5,150399538,150400735,3,"1,2,3",1,1,1
chr5,150602861,150604114,3,"1,2,3",1,1,1
chr5,150786198,150786366,3,"1,2,3",1,1,1
chr5,151149827,151154743,3,"1,2,3",1,1,1
chr5,153747718,153747960,3,"1,2,3",1,1,1
chr5,153900612,153900673,3,"1,2,3",1,1,1
chr5,153990100,153990646,3,"1,2,3",1,1,1
chr5,154320215,154322349,3,"1,2,3",1,1,1
chr5,155107226,155108759,3,"1,2,3",1,1,1
chr5,155838206,155838577,3,"1,2,3",1,1,1
chr5,156462207,156462289,3,"1,2,3",1,1,1
chr5,156694058,156694156,3,"1,2,3",1,1,1
chr5,156814551,156814870,3,"1,2,3",1,1,1
chr5,156817241,156818101,3,"1,2,3",1,1,1
chr5,157097707,157098172,3,"1,2,3",1,1,1
chr5,157157708,157159321,3,"1,2,3",1,1,1
chr5,157170154,157171846,3,"1,2,3",1,1,1
chr5,157375692,157376490,3,"1,2,3",1,1,1
chr5,158282812,158282996,3,"1,2,3",1,1,1
chr5,158430089,158430378,3,"1,2,3",1,1,1
chr5,158689165,158691806,3,"1,2,3",1,1,1
chr5,159200049,159200984,3,"1,2,3",1,1,1
chr5,159306214,159306222,3,"1,2,3",1,1,1
chr5,159738233,159740532,3,"1,2,3",1,1,1
chr5,159742833,159743038,3,"1,2,3",1,1,1
chr5,159743305,159743385,3,"1,2,3",1,1,1
chr5,164929996,164930531,3,"1,2,3",1,1,1
chr5,164930720,164930761,3,"1,2,3",1,1,1
chr5,167126124,167126318,3,"1,2,3",1,1,1
chr5,167646561,167646918,3,"1,2,3",1,1,1
chr5,167647136,167647164,3,"1,2,3",1,1,1
chr5,167715423,167716299,3,"1,2,3",1,1,1
chr5,167717821,167721738,3,"1,2,3",1,1,1
chr5,167721897,167723180,3,"1,2,3",1,1,1
chr5,167728717,167729468,3,"1,2,3",1,1,1
chr5,167955882,167956368,3,"1,2,3",1,1,1
chr5,168566723,168566860,3,"1,2,3",1,1,1
chr5,168567064,168567078,3,"1,2,3",1,1,1
chr5,168777298,168778146,3,"1,2,3",1,1,1
chr5,169009863,169013118,3,"1,2,3",1,1,1
chr5,169019818,169020869,3,"1,2,3",1,1,1
chr5,169578208,169578387,3,"1,2,3",1,1,1
chr5,169930764,169930780,3,"1,2,3",1,1,1
chr5,170763539,170764749,3,"1,2,3",1,1,1
chr5,171381181,171382331,3,"1,2,3",1,1,1
chr5,172184844,172185181,3,"1,2,3",1,1,1
chr5,172185360,172185382,3,"1,2,3",1,1,1
chr5,172191884,172198275,3,"1,2,3",1,1,1
chr5,172198429,172199916,3,"1,2,3",1,1,1
chr5,172203986,172203987,3,"1,2,3",1,1,1
chr5,172204500,172205478,3,"1,2,3",1,1,1
chr5,172260601,172263890,3,"1,2,3",1,1,1
chr5,172275271,172275371,3,"1,2,3",1,1,1
chr5,172285892,172285944,3,"1,2,3",1,1,1
chr5,172324449,172324679,3,"1,2,3",1,1,1
chr5,172330230,172330402,3,"1,2,3",1,1,1
chr5,172660738,172662524,3,"1,2,3",1,1,1
chr5,172665435,172665806,3,"1,2,3",1,1,1
chr5,172670578,172671487,3,"1,2,3",1,1,1
chr5,172752950,172757528,3,"1,2,3",1,1,1
chr5,173314307,173320928,3,"1,2,3",1,1,1
chr5,173322711,173322766,3,"1,2,3",1,1,1
chr5,173344352,173346834,3,"1,2,3",1,1,1
chr5,173368022,173369861,3,"1,2,3",1,1,1
chr5,174163101,174163240,3,"1,2,3",1,1,1
chr5,174337466,174337778,3,"1,2,3",1,1,1
chr5,174622888,174622976,3,"1,2,3",1,1,1
chr5,174824720,174824864,3,"1,2,3",1,1,1
chr5,175282025,175282178,3,"1,2,3",1,1,1
chr5,175289137,175289263,3,"1,2,3",1,1,1
chr5,175294117,175300731,3,"1,2,3",1,1,1
chr5,175625884,175626696,3,"1,2,3",1,1,1
chr5,175665260,175665501,3,"1,2,3",1,1,1
chr5,175786904,175787056,3,"1,2,3",1,1,1
chr5,175787378,175787587,3,"1,2,3",1,1,1
chr5,175787783,175789399,3,"1,2,3",1,1,1
chr5,175917870,175917985,3,"1,2,3",1,1,1
chr5,175962611,175965495,3,"1,2,3",1,1,1
chr5,175969393,175970199,3,"1,2,3",1,1,1
chr5,175970352,175971488,3,"1,2,3",1,1,1
chr5,175971764,175971866,3,"1,2,3",1,1,1
chr5,176036213,176037611,3,"1,2,3",1,1,1
chr5,176046403,176046836,3,"1,2,3",1,1,1
chr5,176047387,176047782,3,"1,2,3",1,1,1
chr5,176056877,176058050,3,"1,2,3",1,1,1
chr5,176236565,176237452,3,"1,2,3",1,1,1
chr5,176237736,176238308,3,"1,2,3",1,1,1
chr5,176244580,176245514,3,"1,2,3",1,1,1
chr5,176430957,176431157,3,"1,2,3",1,1,1
chr5,176432007,176434586,3,"1,2,3",1,1,1
chr5,176448490,176450973,3,"1,2,3",1,1,1
chr5,176451698,176451785,3,"1,2,3",1,1,1
chr5,176538761,176538801,3,"1,2,3",1,1,1
chr5,176729680,176732362,3,"1,2,3",1,1,1
chr5,176732534,176732640,3,"1,2,3",1,1,1
chr5,176737612,176740289,3,"1,2,3",1,1,1
chr5,176752981,176753175,3,"1,2,3",1,1,1
chr5,176806163,176806322,3,"1,2,3",1,1,1
chr5,176873124,176875769,3,"1,2,3",1,1,1
chr5,176881171,176883488,3,"1,2,3",1,1,1
chr5,176898123,176898152,3,"1,2,3",1,1,1
chr5,176899025,176899027,3,"1,2,3",1,1,1
chr5,176899221,176900675,3,"1,2,3",1,1,1
chr5,177018462,177020617,3,"1,2,3",1,1,1
chr5,177026102,177026330,3,"1,2,3",1,1,1
chr5,177026629,177028496,3,"1,2,3",1,1,1
chr5,177264494,177264521,3,"1,2,3",1,1,1
chr5,177302715,177302780,3,"1,2,3",1,1,1
chr5,177303141,177303282,3,"1,2,3",1,1,1
chr5,177366053,177366124,3,"1,2,3",1,1,1
chr5,177366289,177366724,3,"1,2,3",1,1,1
chr5,177367076,177367257,3,"1,2,3",1,1,1
chr5,177433822,177434180,3,"1,2,3",1,1,1
chr5,177502959,177503331,3,"1,2,3",1,1,1
chr5,177556851,177559149,3,"1,2,3",1,1,1
chr5,177590982,177591542,3,"1,2,3",1,1,1
chr5,178052065,178054702,3,"1,2,3",1,1,1
chr5,178156784,178156972,3,"1,2,3",1,1,1
chr5,178157138,178157659,3,"1,2,3",1,1,1
chr5,178771401,178771496,3,"1,2,3",1,1,1
chr5,178771864,178772132,3,"1,2,3",1,1,1
chr5,178970064,178970092,3,"1,2,3",1,1,1
chr5,178976928,178978898,3,"1,2,3",1,1,1
chr5,178979198,178979540,3,"1,2,3",1,1,1
chr5,178985689,178987535,3,"1,2,3",1,1,1
chr5,178987786,178987940,3,"1,2,3",1,1,1
chr5,179050415,179051697,3,"1,2,3",1,1,1
chr5,179060660,179060975,3,"1,2,3",1,1,1
chr5,179085526,179085937,3,"1,2,3",1,1,1
chr5,179104247,179104283,3,"1,2,3",1,1,1
chr5,179104585,179106184,3,"1,2,3",1,1,1
chr5,179497164,179499222,3,"1,2,3",1,1,1
chr5,179516871,179517944,3,"1,2,3",1,1,1
chr5,179518101,179518243,3,"1,2,3",1,1,1
chr5,179553338,179554279,3,"1,2,3",1,1,1
chr5,179635329,179635909,3,"1,2,3",1,1,1
chr5,179636347,179636388,3,"1,2,3",1,1,1
chr5,179868657,179868660,3,"1,2,3",1,1,1
chr5,179920561,179920731,3,"1,2,3",1,1,1
chr5,179920967,179921651,3,"1,2,3",1,1,1
chr5,180017203,180017320,3,"1,2,3",1,1,1
chr5,180076022,180077553,3,"1,2,3",1,1,1
chr5,180228374,180230353,3,"1,2,3",1,1,1
chr5,180234475,180234961,3,"1,2,3",1,1,1
chr5,180235130,180235442,3,"1,2,3",1,1,1
chr5,180235713,180238859,3,"1,2,3",1,1,1
chr5,180257240,180260024,3,"1,2,3",1,1,1
chr5,180286856,180289172,3,"1,2,3",1,1,1
chr5,180293036,180293703,3,"1,2,3",1,1,1
chr5,180526115,180526162,3,"1,2,3",1,1,1
chr5,180531231,180531384,3,"1,2,3",1,1,1
chr5,180542133,180542907,3,"1,2,3",1,1,1
chr5,180587206,180587658,3,"1,2,3",1,1,1
chr5,180588323,180588548,3,"1,2,3",1,1,1
chr5,180590647,180591012,3,"1,2,3",1,1,1
chr5,180591210,180591983,3,"1,2,3",1,1,1
chr5,180592135,180592778,3,"1,2,3",1,1,1
chr5,180594732,180596382,3,"1,2,3",1,1,1
chr5,180596565,180597539,3,"1,2,3",1,1,1
chr5,180599479,180601607,3,"1,2,3",1,1,1
chr5,180601766,180601921,3,"1,2,3",1,1,1
chr5,180610816,180611506,3,"1,2,3",1,1,1
chr5,180668307,180671919,3,"1,2,3",1,1,1
chr5,180672619,180675625,3,"1,2,3",1,1,1
chr5,180676029,180676525,3,"1,2,3",1,1,1
chr5,180685711,180689296,3,"1,2,3",1,1,1
chr5,180689507,180689640,3,"1,2,3",1,1,1
chr5,180700233,180700594,3,"1,2,3",1,1,1
chr6,291275,293640,3,"1,2,3",1,1,1
chr6,391165,391259,3,"1,2,3",1,1,1
chr6,391493,392035,3,"1,2,3",1,1,1
chr6,710583,711492,3,"1,2,3",1,1,1
chr6,1311255,1313496,3,"1,2,3",1,1,1
chr6,1314269,1314483,3,"1,2,3",1,1,1
chr6,1316659,1317114,3,"1,2,3",1,1,1
chr6,1381736,1382184,3,"1,2,3",1,1,1
chr6,1389540,1389723,3,"1,2,3",1,1,1
chr6,1389925,1390109,3,"1,2,3",1,1,1
chr6,1390308,1392290,3,"1,2,3",1,1,1
chr6,1524417,1524594,3,"1,2,3",1,1,1
chr6,1604363,1605261,3,"1,2,3",1,1,1
chr6,1609285,1611573,3,"1,2,3",1,1,1
chr6,1611851,1614400,3,"1,2,3",1,1,1
chr6,1624529,1625650,3,"1,2,3",1,1,1
chr6,2244943,2247014,3,"1,2,3",1,1,1
chr6,2432632,2432749,3,"1,2,3",1,1,1
chr6,2634233,2635324,3,"1,2,3",1,1,1
chr6,2764185,2765332,3,"1,2,3",1,1,1
chr6,2765674,2769225,3,"1,2,3",1,1,1
chr6,2838428,2838760,3,"1,2,3",1,1,1
chr6,2838965,2842332,3,"1,2,3",1,1,1
chr6,2846727,2847328,3,"1,2,3",1,1,1
chr6,2853922,2854688,3,"1,2,3",1,1,1
chr6,2858106,2858432,3,"1,2,3",1,1,1
chr6,2877266,2877506,3,"1,2,3",1,1,1
chr6,2901753,2901786,3,"1,2,3",1,1,1
chr6,2901971,2903717,3,"1,2,3",1,1,1
chr6,2953343,2953530,3,"1,2,3",1,1,1
chr6,2988258,2990889,3,"1,2,3",1,1,1
chr6,2998914,2999722,3,"1,2,3",1,1,1
chr6,3022012,3022181,3,"1,2,3",1,1,1
chr6,3022375,3024511,3,"1,2,3",1,1,1
chr6,3053435,3054657,3,"1,2,3",1,1,1
chr6,3063708,3063812,3,"1,2,3",1,1,1
chr6,3064000,3065173,3,"1,2,3",1,1,1
chr6,3067730,3070033,3,"1,2,3",1,1,1
chr6,3070198,3070579,3,"1,2,3",1,1,1
chr6,3118238,3119860,3,"1,2,3",1,1,1
chr6,3120040,3120163,3,"1,2,3",1,1,1
chr6,3126765,3127006,3,"1,2,3",1,1,1
chr6,3156955,3158807,3,"1,2,3",1,1,1
chr6,3160700,3160767,3,"1,2,3",1,1,1
chr6,3162264,3163669,3,"1,2,3",1,1,1
chr6,3226946,3228248,3,"1,2,3",1,1,1
chr6,3230858,3230917,3,"1,2,3",1,1,1
chr6,3231074,3232709,3,"1,2,3",1,1,1
chr6,3258962,3260880,3,"1,2,3",1,1,1
chr6,3750046,3752919,3,"1,2,3",1,1,1
chr6,3849041,3849456,3,"1,2,3",1,1,1
chr6,3849614,3850113,3,"1,2,3",1,1,1
chr6,3912101,3912357,3,"1,2,3",1,1,1
chr6,3912665,3913253,3,"1,2,3",1,1,1
chr6,3913478,3913800,3,"1,2,3",1,1,1
chr6,3926213,3926328,3,"1,2,3",1,1,1
chr6,3991001,3991183,3,"1,2,3",1,1,1
chr6,4017459,4019436,3,"1,2,3",1,1,1
chr6,4020835,4023560,3,"1,2,3",1,1,1
chr6,4023744,4023977,3,"1,2,3",1,1,1
chr6,4126526,4126707,3,"1,2,3",1,1,1
chr6,4134333,4135810,3,"1,2,3",1,1,1
chr6,4136202,4137034,3,"1,2,3",1,1,1
chr6,4351893,4352585,3,"1,2,3",1,1,1
chr6,4775198,4775878,3,"1,2,3",1,1,1
chr6,4776068,4776371,3,"1,2,3",1,1,1
chr6,4776615,4778518,3,"1,2,3",1,1,1
chr6,5003231,5003254,3,"1,2,3",1,1,1
chr6,5003587,5004732,3,"1,2,3",1,1,1
chr6,5032602,5033343,3,"1,2,3",1,1,1
chr6,5084580,5086262,3,"1,2,3",1,1,1
chr6,5259884,5262971,3,"1,2,3",1,1,1
chr6,5851477,5852017,3,"1,2,3",1,1,1
chr6,5996438,5997307,3,"1,2,3",1,1,1
chr6,5998924,5999562,3,"1,2,3",1,1,1
chr6,6003818,6004638,3,"1,2,3",1,1,1
chr6,6006471,6006529,3,"1,2,3",1,1,1
chr6,6007233,6007999,3,"1,2,3",1,1,1
chr6,6686677,6687253,3,"1,2,3",1,1,1
chr6,6687461,6688121,3,"1,2,3",1,1,1
chr6,6750277,6750434,3,"1,2,3",1,1,1
chr6,7107014,7110980,3,"1,2,3",1,1,1
chr6,7112765,7113630,3,"1,2,3",1,1,1
chr6,7261071,7262440,3,"1,2,3",1,1,1
chr6,7388977,7391803,3,"1,2,3",1,1,1
chr6,7480280,7480500,3,"1,2,3",1,1,1
chr6,7540856,7544142,3,"1,2,3",1,1,1
chr6,7589868,7592083,3,"1,2,3",1,1,1
chr6,7615972,7616161,3,"1,2,3",1,1,1
chr6,7725909,7729762,3,"1,2,3",1,1,1
chr6,7729972,7730074,3,"1,2,3",1,1,1
chr6,7730923,7731387,3,"1,2,3",1,1,1
chr6,8063664,8065248,3,"1,2,3",1,1,1
chr6,10383363,10384556,3,"1,2,3",1,1,1
chr6,10402811,10402846,3,"1,2,3",1,1,1
chr6,10403097,10404548,3,"1,2,3",1,1,1
chr6,10404806,10415885,3,"1,2,3",1,1,1
chr6,10426629,10427322,3,"1,2,3",1,1,1
chr6,10441372,10441428,3,"1,2,3",1,1,1
chr6,10441845,10442005,3,"1,2,3",1,1,1
chr6,10452010,10452047,3,"1,2,3",1,1,1
chr6,10452460,10452614,3,"1,2,3",1,1,1
chr6,10482106,10482126,3,"1,2,3",1,1,1
chr6,10510991,10511300,3,"1,2,3",1,1,1
chr6,10519470,10519518,3,"1,2,3",1,1,1
chr6,10520627,10523885,3,"1,2,3",1,1,1
chr6,10693249,10693424,3,"1,2,3",1,1,1
chr6,10693577,10696594,3,"1,2,3",1,1,1
chr6,10722334,10724877,3,"1,2,3",1,1,1
chr6,10734725,10735674,3,"1,2,3",1,1,1
chr6,10747067,10749822,3,"1,2,3",1,1,1
chr6,10760003,10760244,3,"1,2,3",1,1,1
chr6,10886020,10888302,3,"1,2,3",1,1,1
chr6,11007806,11007953,3,"1,2,3",1,1,1
chr6,11008867,11009036,3,"1,2,3",1,1,1
chr6,11011954,11012598,3,"1,2,3",1,1,1
chr6,11040044,11040562,3,"1,2,3",1,1,1
chr6,11042991,11044601,3,"1,2,3",1,1,1
chr6,11044817,11045310,3,"1,2,3",1,1,1
chr6,11092994,11096650,3,"1,2,3",1,1,1
chr6,11173007,11173066,3,"1,2,3",1,1,1
chr6,11187186,11188502,3,"1,2,3",1,1,1
chr6,11188825,11188959,3,"1,2,3",1,1,1
chr6,11496812,11496877,3,"1,2,3",1,1,1
chr6,11536904,11539424,3,"1,2,3",1,1,1
chr6,11609468,11609833,3,"1,2,3",1,1,1
chr6,11815510,11815697,3,"1,2,3",1,1,1
chr6,12008087,12011612,3,"1,2,3",1,1,1
chr6,12011781,12014308,3,"1,2,3",1,1,1
chr6,12280363,12280698,3,"1,2,3",1,1,1
chr6,12287362,12297278,3,"1,2,3",1,1,1
chr6,12297431,12297780,3,"1,2,3",1,1,1
chr6,12309453,12311626,3,"1,2,3",1,1,1
chr6,12312933,12315367,3,"1,2,3",1,1,1
chr6,12324820,12324957,3,"1,2,3",1,1,1
chr6,12516576,12516757,3,"1,2,3",1,1,1
chr6,12573338,12573564,3,"1,2,3",1,1,1
chr6,13484350,13484497,3,"1,2,3",1,1,1
chr6,13485264,13488552,3,"1,2,3",1,1,1
chr6,13573564,13575933,3,"1,2,3",1,1,1
chr6,13613890,13617201,3,"1,2,3",1,1,1
chr6,13815432,13815581,3,"1,2,3",1,1,1
chr6,13924203,13925964,3,"1,2,3",1,1,1
chr6,13953221,13953371,3,"1,2,3",1,1,1
chr6,14117222,14118436,3,"1,2,3",1,1,1
chr6,15244605,15248497,3,"1,2,3",1,1,1
chr6,15249067,15250115,3,"1,2,3",1,1,1
chr6,16128700,16131916,3,"1,2,3",1,1,1
chr6,16132128,16132375,3,"1,2,3",1,1,1
chr6,16197075,16197660,3,"1,2,3",1,1,1
chr6,16238361,16239595,3,"1,2,3",1,1,1
chr6,16421617,16421715,3,"1,2,3",1,1,1
chr6,16758906,16763858,3,"1,2,3",1,1,1
chr6,16766461,16766515,3,"1,2,3",1,1,1
chr6,16768863,16769186,3,"1,2,3",1,1,1
chr6,16769383,16770408,3,"1,2,3",1,1,1
chr6,16770586,16771265,3,"1,2,3",1,1,1
chr6,17101661,17102839,3,"1,2,3",1,1,1
chr6,17278632,17283688,3,"1,2,3",1,1,1
chr6,17393231,17395663,3,"1,2,3",1,1,1
chr6,17579725,17579863,3,"1,2,3",1,1,1
chr6,17580066,17581267,3,"1,2,3",1,1,1
chr6,17600073,17601892,3,"1,2,3",1,1,1
chr6,17602073,17602093,3,"1,2,3",1,1,1
chr6,17703565,17704224,3,"1,2,3",1,1,1
chr6,17704568,17707900,3,"1,2,3",1,1,1
chr6,17714604,17714721,3,"1,2,3",1,1,1
chr6,17715182,17715311,3,"1,2,3",1,1,1
chr6,17715487,17715513,3,"1,2,3",1,1,1
chr6,18122475,18123599,3,"1,2,3",1,1,1
chr6,18154428,18155371,3,"1,2,3",1,1,1
chr6,18155710,18156876,3,"1,2,3",1,1,1
chr6,18387219,18388804,3,"1,2,3",1,1,1
chr6,18388988,18389105,3,"1,2,3",1,1,1
chr6,19802805,19802946,3,"1,2,3",1,1,1
chr6,19803639,19805664,3,"1,2,3",1,1,1
chr6,19811652,19812134,3,"1,2,3",1,1,1
chr6,19836801,19839854,3,"1,2,3",1,1,1
chr6,20202286,20203056,3,"1,2,3",1,1,1
chr6,20211516,20213737,3,"1,2,3",1,1,1
chr6,20400748,20405538,3,"1,2,3",1,1,1
chr6,20528692,20529354,3,"1,2,3",1,1,1
chr6,20534267,20535704,3,"1,2,3",1,1,1
chr6,21587142,21589760,3,"1,2,3",1,1,1
chr6,21593473,21599556,3,"1,2,3",1,1,1
chr6,21664327,21665342,3,"1,2,3",1,1,1
chr6,21824816,21825066,3,"1,2,3",1,1,1
chr6,24354731,24354827,3,"1,2,3",1,1,1
chr6,24355113,24358887,3,"1,2,3",1,1,1
chr6,24359783,24360946,3,"1,2,3",1,1,1
chr6,24402804,24404893,3,"1,2,3",1,1,1
chr6,24494558,24496213,3,"1,2,3",1,1,1
chr6,24643992,24646909,3,"1,2,3",1,1,1
chr6,24658878,24659332,3,"1,2,3",1,1,1
chr6,24662611,24662676,3,"1,2,3",1,1,1
chr6,24664082,24670302,3,"1,2,3",1,1,1
chr6,24716499,24716669,3,"1,2,3",1,1,1
chr6,24743322,24743651,3,"1,2,3",1,1,1
chr6,24774681,24777801,3,"1,2,3",1,1,1
chr6,25138232,25139587,3,"1,2,3",1,1,1
chr6,25193401,25193555,3,"1,2,3",1,1,1
chr6,25193718,25194030,3,"1,2,3",1,1,1
chr6,25223877,25224250,3,"1,2,3",1,1,1
chr6,25278556,25281297,3,"1,2,3",1,1,1
chr6,25281449,25281689,3,"1,2,3",1,1,1
chr6,25875681,25875985,3,"1,2,3",1,1,1
chr6,25882232,25882713,3,"1,2,3",1,1,1
chr6,25962547,25964335,3,"1,2,3",1,1,1
chr6,25991954,25994302,3,"1,2,3",1,1,1
chr6,26020199,26023023,3,"1,2,3",1,1,1
chr6,26025535,26025714,3,"1,2,3",1,1,1
chr6,26025872,26029166,3,"1,2,3",1,1,1
chr6,26029325,26034900,3,"1,2,3",1,1,1
chr6,26043282,26046589,3,"1,2,3",1,1,1
chr6,26054155,26057256,3,"1,2,3",1,1,1
chr6,26057445,26057566,3,"1,2,3",1,1,1
chr6,26087228,26089098,3,"1,2,3",1,1,1
chr6,26103261,26105100,3,"1,2,3",1,1,1
chr6,26119411,26119655,3,"1,2,3",1,1,1
chr6,26120652,26122161,3,"1,2,3",1,1,1
chr6,26122314,26128563,3,"1,2,3",1,1,1
chr6,26128720,26128839,3,"1,2,3",1,1,1
chr6,26155657,26160804,3,"1,2,3",1,1,1
chr6,26161053,26161138,3,"1,2,3",1,1,1
chr6,26161363,26161555,3,"1,2,3",1,1,1
chr6,26171396,26173846,3,"1,2,3",1,1,1
chr6,26183342,26184872,3,"1,2,3",1,1,1
chr6,26188140,26189674,3,"1,2,3",1,1,1
chr6,26195120,26196846,3,"1,2,3",1,1,1
chr6,26203780,26207661,3,"1,2,3",1,1,1
chr6,26222657,26225473,3,"1,2,3",1,1,1
chr6,26232634,26235969,3,"1,2,3",1,1,1
chr6,26249444,26251107,3,"1,2,3",1,1,1
chr6,26272939,26275085,3,"1,2,3",1,1,1
chr6,26282897,26282988,3,"1,2,3",1,1,1
chr6,26283395,26283512,3,"1,2,3",1,1,1
chr6,26283743,26287362,3,"1,2,3",1,1,1
chr6,26311876,26314527,3,"1,2,3",1,1,1
chr6,26320894,26323479,3,"1,2,3",1,1,1
chr6,26326902,26331876,3,"1,2,3",1,1,1
chr6,26364564,26366220,3,"1,2,3",1,1,1
chr6,26383164,26384153,3,"1,2,3",1,1,1
chr6,26402012,26403241,3,"1,2,3",1,1,1
chr6,26421200,26422616,3,"1,2,3",1,1,1
chr6,26440132,26441389,3,"1,2,3",1,1,1
chr6,26457692,26459662,3,"1,2,3",1,1,1
chr6,26501953,26501978,3,"1,2,3",1,1,1
chr6,26502160,26502390,3,"1,2,3",1,1,1
chr6,26520705,26523903,3,"1,2,3",1,1,1
chr6,26533192,26534403,3,"1,2,3",1,1,1
chr6,26535008,26535309,3,"1,2,3",1,1,1
chr6,26536420,26540270,3,"1,2,3",1,1,1
chr6,26593582,26598315,3,"1,2,3",1,1,1
chr6,26607822,26608093,3,"1,2,3",1,1,1
chr6,26689992,26690198,3,"1,2,3",1,1,1
chr6,27059159,27059227,3,"1,2,3",1,1,1
chr6,27059489,27060756,3,"1,2,3",1,1,1
chr6,27064166,27065438,3,"1,2,3",1,1,1
chr6,27099790,27102420,3,"1,2,3",1,1,1
chr6,27102779,27102880,3,"1,2,3",1,1,1
chr6,27106914,27108284,3,"1,2,3",1,1,1
chr6,27108810,27109704,3,"1,2,3",1,1,1
chr6,27111260,27116234,3,"1,2,3",1,1,1
chr6,27124779,27126070,3,"1,2,3",1,1,1
chr6,27129770,27130039,3,"1,2,3",1,1,1
chr6,27144125,27147201,3,"1,2,3",1,1,1
chr6,27155662,27156922,3,"1,2,3",1,1,1
chr6,27202647,27203709,3,"1,2,3",1,1,1
chr6,27204158,27204507,3,"1,2,3",1,1,1
chr6,27204867,27205359,3,"1,2,3",1,1,1
chr6,27205584,27205676,3,"1,2,3",1,1,1
chr6,27205967,27206909,3,"1,2,3",1,1,1
chr6,27218309,27220189,3,"1,2,3",1,1,1
chr6,27242644,27243847,3,"1,2,3",1,1,1
chr6,27247248,27249443,3,"1,2,3",1,1,1
chr6,27255367,27256904,3,"1,2,3",1,1,1
chr6,27257592,27257701,3,"1,2,3",1,1,1
chr6,27258113,27258763,3,"1,2,3",1,1,1
chr6,27261239,27266395,3,"1,2,3",1,1,1
chr6,27272666,27273032,3,"1,2,3",1,1,1
chr6,27279775,27280967,3,"1,2,3",1,1,1
chr6,27355914,27357249,3,"1,2,3",1,1,1
chr6,27440743,27442093,3,"1,2,3",1,1,1
chr6,27446133,27447978,3,"1,2,3",1,1,1
chr6,27500737,27500816,3,"1,2,3",1,1,1
chr6,27506932,27508387,3,"1,2,3",1,1,1
chr6,27508671,27509932,3,"1,2,3",1,1,1
chr6,27511615,27511860,3,"1,2,3",1,1,1
chr6,27512052,27513828,3,"1,2,3",1,1,1
chr6,27514939,27516978,3,"1,2,3",1,1,1
chr6,27517229,27517533,3,"1,2,3",1,1,1
chr6,27519689,27521763,3,"1,2,3",1,1,1
chr6,27526059,27526647,3,"1,2,3",1,1,1
chr6,27529163,27530176,3,"1,2,3",1,1,1
chr6,27550822,27552089,3,"1,2,3",1,1,1
chr6,27559572,27562141,3,"1,2,3",1,1,1
chr6,27562414,27562784,3,"1,2,3",1,1,1
chr6,27568259,27570822,3,"1,2,3",1,1,1
chr6,27597933,27597953,3,"1,2,3",1,1,1
chr6,27598195,27599302,3,"1,2,3",1,1,1
chr6,27631148,27632067,3,"1,2,3",1,1,1
chr6,27632269,27632477,3,"1,2,3",1,1,1
chr6,27634901,27638766,3,"1,2,3",1,1,1
chr6,27638948,27641405,3,"1,2,3",1,1,1
chr6,27648842,27649773,3,"1,2,3",1,1,1
chr6,27651750,27652301,3,"1,2,3",1,1,1
chr6,27652571,27652902,3,"1,2,3",1,1,1
chr6,27654803,27656702,3,"1,2,3",1,1,1
chr6,27660865,27662811,3,"1,2,3",1,1,1
chr6,27739781,27740404,3,"1,2,3",1,1,1
chr6,27744723,27745671,3,"1,2,3",1,1,1
chr6,27773923,27775918,3,"1,2,3",1,1,1
chr6,27776304,27780170,3,"1,2,3",1,1,1
chr6,27781429,27782201,3,"1,2,3",1,1,1
chr6,27782678,27783759,3,"1,2,3",1,1,1
chr6,27797597,27799008,3,"1,2,3",1,1,1
chr6,27803037,27803241,3,"1,2,3",1,1,1
chr6,27803827,27808422,3,"1,2,3",1,1,1
chr6,27832453,27833786,3,"1,2,3",1,1,1
chr6,27834718,27835583,3,"1,2,3",1,1,1
chr6,27839261,27841600,3,"1,2,3",1,1,1
chr6,27857290,27864080,3,"1,2,3",1,1,1
chr6,27864251,27864346,3,"1,2,3",1,1,1
chr6,27869912,27871762,3,"1,2,3",1,1,1
chr6,28047656,28049637,3,"1,2,3",1,1,1
chr6,28049807,28049948,3,"1,2,3",1,1,1
chr6,28072082,28073341,3,"1,2,3",1,1,1
