chrom,start,end,peak_count,files,ENCFF001XHD.bed.gz,ENCFF001XHB.bed.gz,TF_TSS_10kb_named.bed
chr5,71235114,71235134,3,"1,2,3",1,1,1
chr5,71375397,71375502,3,"1,2,3",1,1,1
chr5,72111203,72114177,3,"1,2,3",1,1,1
chr5,72114584,72114861,3,"1,2,3",1,1,1
chr5,72416106,72417297,3,"1,2,3",1,1,1
chr5,72569363,72569493,3,"1,2,3",1,1,1
chr5,72732778,72734654,3,"1,2,3",1,1,1
chr5,72741625,72741802,3,"1,2,3",1,1,1
chr5,72742004,72742920,3,"1,2,3",1,1,1
chr5,72743428,72743833,3,"1,2,3",1,1,1
chr5,72792399,72792829,3,"1,2,3",1,1,1
chr5,72793024,72797143,3,"1,2,3",1,1,1
chr5,72811459,72811697,3,"1,2,3",1,1,1
chr5,72815166,72815889,3,"1,2,3",1,1,1
chr5,73331585,73331681,3,"1,2,3",1,1,1
chr5,73497109,73497409,3,"1,2,3",1,1,1
chr5,73944222,73944599,3,"1,2,3",1,1,1
chr5,73944753,73945072,3,"1,2,3",1,1,1
chr5,74631400,74635102,3,"1,2,3",1,1,1
chr5,74805193,74808994,3,"1,2,3",1,1,1
chr5,74991233,74992058,3,"1,2,3",1,1,1
chr5,75011414,75013887,3,"1,2,3",1,1,1
chr5,75030816,75031114,3,"1,2,3",1,1,1
chr5,75070985,75071325,3,"1,2,3",1,1,1
chr5,75073547,75073639,3,"1,2,3",1,1,1
chr5,75333571,75334138,3,"1,2,3",1,1,1
chr5,75378499,75379971,3,"1,2,3",1,1,1
chr5,76070410,76070465,3,"1,2,3",1,1,1
chr5,76081002,76081024,3,"1,2,3",1,1,1
chr5,76081365,76081485,3,"1,2,3",1,1,1
chr5,76163821,76163938,3,"1,2,3",1,1,1
chr5,76372528,76373927,3,"1,2,3",1,1,1
chr5,76381555,76384137,3,"1,2,3",1,1,1
chr5,76506237,76506862,3,"1,2,3",1,1,1
chr5,76507287,76507332,3,"1,2,3",1,1,1
chr5,76507535,76507585,3,"1,2,3",1,1,1
chr5,76624768,76625035,3,"1,2,3",1,1,1
chr5,77069336,77072975,3,"1,2,3",1,1,1
chr5,77147375,77148850,3,"1,2,3",1,1,1
chr5,77589233,77592053,3,"1,2,3",1,1,1
chr5,77934213,77934530,3,"1,2,3",1,1,1
chr5,77942575,77945462,3,"1,2,3",1,1,1
chr5,77995566,77995943,3,"1,2,3",1,1,1
chr5,78316691,78317366,3,"1,2,3",1,1,1
chr5,78321019,78321409,3,"1,2,3",1,1,1
chr5,78479341,78479353,3,"1,2,3",1,1,1
chr5,78489212,78490051,3,"1,2,3",1,1,1
chr5,78760189,78760297,3,"1,2,3",1,1,1
chr5,78760486,78760930,3,"1,2,3",1,1,1
chr5,79001494,79002006,3,"1,2,3",1,1,1
chr5,79285872,79287886,3,"1,2,3",1,1,1
chr5,79378279,79379582,3,"1,2,3",1,1,1
chr5,79603478,79603625,3,"1,2,3",1,1,1
chr5,79767374,79767772,3,"1,2,3",1,1,1
chr5,79782067,79784348,3,"1,2,3",1,1,1
chr5,80490724,80491027,3,"1,2,3",1,1,1
chr5,80595165,80598693,3,"1,2,3",1,1,1
chr5,82768643,82770765,3,"1,2,3",1,1,1
chr5,83017312,83018764,3,"1,2,3",1,1,1
chr5,83020013,83020107,3,"1,2,3",1,1,1
chr5,83642087,83642148,3,"1,2,3",1,1,1
chr5,83679610,83681117,3,"1,2,3",1,1,1
chr5,85459640,85459722,3,"1,2,3",1,1,1
chr5,85459977,85460118,3,"1,2,3",1,1,1
chr5,86380583,86380705,3,"1,2,3",1,1,1
chr5,88179633,88180458,3,"1,2,3",1,1,1
chr5,88185228,88185459,3,"1,2,3",1,1,1
chr5,90162396,90162595,3,"1,2,3",1,1,1
chr5,90397354,90397774,3,"1,2,3",1,1,1
chr5,90458500,90458519,3,"1,2,3",1,1,1
chr5,90458934,90459000,3,"1,2,3",1,1,1
chr5,90514858,90515030,3,"1,2,3",1,1,1
chr5,92406603,92407011,3,"1,2,3",1,1,1
chr5,92414299,92414596,3,"1,2,3",1,1,1
chr5,92915425,92917180,3,"1,2,3",1,1,1
chr5,93682889,93682959,3,"1,2,3",1,1,1
chr5,94618770,94621767,3,"1,2,3",1,1,1
chr5,94982104,94983767,3,"1,2,3",1,1,1
chr5,95444442,95444788,3,"1,2,3",1,1,1
chr5,95445001,95445124,3,"1,2,3",1,1,1
chr5,95513128,95513172,3,"1,2,3",1,1,1
chr5,95513472,95513682,3,"1,2,3",1,1,1
chr5,95963266,95963737,3,"1,2,3",1,1,1
chr5,95977250,95977294,3,"1,2,3",1,1,1
chr5,96070052,96070414,3,"1,2,3",1,1,1
chr5,96211554,96213008,3,"1,2,3",1,1,1
chr5,96517147,96520297,3,"1,2,3",1,1,1
chr5,96528469,96529609,3,"1,2,3",1,1,1
chr5,97151332,97151479,3,"1,2,3",1,1,1
chr5,97151678,97151785,3,"1,2,3",1,1,1
chr5,97358776,97358852,3,"1,2,3",1,1,1
chr5,97678587,97679225,3,"1,2,3",1,1,1
chr5,97679389,97679446,3,"1,2,3",1,1,1
chr5,97882158,97882365,3,"1,2,3",1,1,1
chr5,97882595,97882749,3,"1,2,3",1,1,1
chr5,98201018,98201108,3,"1,2,3",1,1,1
chr5,98396088,98396143,3,"1,2,3",1,1,1
chr5,98396412,98396718,3,"1,2,3",1,1,1
chr5,98937683,98938149,3,"1,2,3",1,1,1
chr5,100067501,100067653,3,"1,2,3",1,1,1
chr5,100158086,100159301,3,"1,2,3",1,1,1
chr5,100439754,100439826,3,"1,2,3",1,1,1
chr5,102131931,102131945,3,"1,2,3",1,1,1
chr5,102595635,102597060,3,"1,2,3",1,1,1
chr5,103398941,103399054,3,"1,2,3",1,1,1
chr5,104923876,104924419,3,"1,2,3",1,1,1
chr5,106808399,106808500,3,"1,2,3",1,1,1
chr5,107715371,107719329,3,"1,2,3",1,1,1
chr5,108742684,108742932,3,"1,2,3",1,1,1
chr5,108743495,108747196,3,"1,2,3",1,1,1
chr5,109023976,109024834,3,"1,2,3",1,1,1
chr5,109443390,109443616,3,"1,2,3",1,1,1
chr5,109480298,109480382,3,"1,2,3",1,1,1
chr5,111092087,111094516,3,"1,2,3",1,1,1
chr5,111496053,111498803,3,"1,2,3",1,1,1
chr5,111510606,111510939,3,"1,2,3",1,1,1
chr5,111563785,111564052,3,"1,2,3",1,1,1
chr5,111564390,111564442,3,"1,2,3",1,1,1
chr5,111665174,111665680,3,"1,2,3",1,1,1
chr5,111668658,111669634,3,"1,2,3",1,1,1
chr5,111669791,111669857,3,"1,2,3",1,1,1
chr5,111725504,111726376,3,"1,2,3",1,1,1
chr5,111839348,111840270,3,"1,2,3",1,1,1
chr5,112158965,112159018,3,"1,2,3",1,1,1
chr5,112183798,112184127,3,"1,2,3",1,1,1
chr5,112196075,112199876,3,"1,2,3",1,1,1
chr5,112221087,112221211,3,"1,2,3",1,1,1
chr5,112629453,112631440,3,"1,2,3",1,1,1
chr5,112822213,112822379,3,"1,2,3",1,1,1
chr5,112822559,112825446,3,"1,2,3",1,1,1
chr5,112851369,112851371,3,"1,2,3",1,1,1
chr5,113324933,113325917,3,"1,2,3",1,1,1
chr5,113498335,113498996,3,"1,2,3",1,1,1
chr5,115178563,115179112,3,"1,2,3",1,1,1
chr5,115608130,115608707,3,"1,2,3",1,1,1
chr5,115610105,115610202,3,"1,2,3",1,1,1
chr5,115962032,115962316,3,"1,2,3",1,1,1
chr5,118603344,118605580,3,"1,2,3",1,1,1
chr5,121053561,121053661,3,"1,2,3",1,1,1
chr5,122327252,122327446,3,"1,2,3",1,1,1
chr5,122370759,122373868,3,"1,2,3",1,1,1
chr5,122426497,122427272,3,"1,2,3",1,1,1
chr5,122434724,122436237,3,"1,2,3",1,1,1
chr5,122774431,122774986,3,"1,2,3",1,1,1
chr5,122846697,122849397,3,"1,2,3",1,1,1
chr5,122849975,122850195,3,"1,2,3",1,1,1
chr5,123036482,123036774,3,"1,2,3",1,1,1
chr5,123392826,123392954,3,"1,2,3",1,1,1
chr5,123393153,123393191,3,"1,2,3",1,1,1
chr5,123463152,123463344,3,"1,2,3",1,1,1
chr5,124299136,124299163,3,"1,2,3",1,1,1
chr5,124299344,124299400,3,"1,2,3",1,1,1
chr5,124299605,124299880,3,"1,2,3",1,1,1
chr5,124314836,124315083,3,"1,2,3",1,1,1
chr5,124385603,124385640,3,"1,2,3",1,1,1
chr5,124385891,124385920,3,"1,2,3",1,1,1
chr5,124738547,124738737,3,"1,2,3",1,1,1
chr5,124744318,124744358,3,"1,2,3",1,1,1
chr5,125259766,125260440,3,"1,2,3",1,1,1
chr5,126069954,126070343,3,"1,2,3",1,1,1
chr5,126081186,126081752,3,"1,2,3",1,1,1
chr5,126181370,126181553,3,"1,2,3",1,1,1
chr5,126364651,126367557,3,"1,2,3",1,1,1
chr5,126532677,126533368,3,"1,2,3",1,1,1
chr5,126625709,126626182,3,"1,2,3",1,1,1
chr5,127791132,127791479,3,"1,2,3",1,1,1
chr5,129103222,129103762,3,"1,2,3",1,1,1
chr5,129106792,129107417,3,"1,2,3",1,1,1
chr5,130522460,130522620,3,"1,2,3",1,1,1
chr5,130598241,130601732,3,"1,2,3",1,1,1
chr5,130606528,130606688,3,"1,2,3",1,1,1
chr5,131631714,131631889,3,"1,2,3",1,1,1
chr5,131799532,131800480,3,"1,2,3",1,1,1
chr5,132071557,132071792,3,"1,2,3",1,1,1
chr5,132072082,132073874,3,"1,2,3",1,1,1
chr5,132082203,132083364,3,"1,2,3",1,1,1
chr5,132148527,132149601,3,"1,2,3",1,1,1
chr5,132165196,132166950,3,"1,2,3",1,1,1
chr5,132201386,132203713,3,"1,2,3",1,1,1
chr5,132288288,132288784,3,"1,2,3",1,1,1
chr5,132295932,132296148,3,"1,2,3",1,1,1
chr5,132296496,132300217,3,"1,2,3",1,1,1
chr5,132360673,132362903,3,"1,2,3",1,1,1
chr5,132376286,132376434,3,"1,2,3",1,1,1
chr5,132401139,132401943,3,"1,2,3",1,1,1
chr5,132946550,132946620,3,"1,2,3",1,1,1
chr5,132946785,132948789,3,"1,2,3",1,1,1
chr5,133449680,133450737,3,"1,2,3",1,1,1
chr5,133710495,133710589,3,"1,2,3",1,1,1
chr5,133922721,133923025,3,"1,2,3",1,1,1
chr5,133967217,133967635,3,"1,2,3",1,1,1
chr5,133967820,133969353,3,"1,2,3",1,1,1
chr5,133973034,133973287,3,"1,2,3",1,1,1
chr5,134073049,134076111,3,"1,2,3",1,1,1
chr5,134209437,134211280,3,"1,2,3",1,1,1
chr5,134368376,134370481,3,"1,2,3",1,1,1
chr5,134375234,134375530,3,"1,2,3",1,1,1
chr5,134526627,134527611,3,"1,2,3",1,1,1
chr5,134707247,134707285,3,"1,2,3",1,1,1
chr5,134732370,134732974,3,"1,2,3",1,1,1
chr5,134733176,134735715,3,"1,2,3",1,1,1
chr5,134739408,134739542,3,"1,2,3",1,1,1
chr5,134798260,134798392,3,"1,2,3",1,1,1
chr5,134802059,134802269,3,"1,2,3",1,1,1
chr5,134844084,134844828,3,"1,2,3",1,1,1
chr5,134895009,134895061,3,"1,2,3",1,1,1
chr5,134896696,134896958,3,"1,2,3",1,1,1
chr5,135394055,135394516,3,"1,2,3",1,1,1
chr5,135527577,135529414,3,"1,2,3",1,1,1
chr5,136123995,136124644,3,"1,2,3",1,1,1
chr5,137609701,137610636,3,"1,2,3",1,1,1
chr5,137799065,137804580,3,"1,2,3",1,1,1
chr5,137805041,137805367,3,"1,2,3",1,1,1
chr5,137864966,137865101,3,"1,2,3",1,1,1
chr5,137875980,137877791,3,"1,2,3",1,1,1
chr5,137877968,137881327,3,"1,2,3",1,1,1
chr5,137881786,137882225,3,"1,2,3",1,1,1
chr5,137944913,137946466,3,"1,2,3",1,1,1
chr5,138029684,138029946,3,"1,2,3",1,1,1
chr5,138040542,138040672,3,"1,2,3",1,1,1
chr5,138060578,138061760,3,"1,2,3",1,1,1
chr5,138088118,138091844,3,"1,2,3",1,1,1
chr5,138346983,138347692,3,"1,2,3",1,1,1
chr5,138482729,138483296,3,"1,2,3",1,1,1
chr5,138483648,138483737,3,"1,2,3",1,1,1
chr5,138608975,138611354,3,"1,2,3",1,1,1
chr5,138611600,138612783,3,"1,2,3",1,1,1
chr5,138628658,138630329,3,"1,2,3",1,1,1
chr5,138738556,138738662,3,"1,2,3",1,1,1
chr5,138738905,138740417,3,"1,2,3",1,1,1
chr5,138861497,138861690,3,"1,2,3",1,1,1
chr5,138872190,138872490,3,"1,2,3",1,1,1
chr5,138940178,138943990,3,"1,2,3",1,1,1
chr5,139016417,139018640,3,"1,2,3",1,1,1
chr5,139022609,139022647,3,"1,2,3",1,1,1
chr5,139026894,139035277,3,"1,2,3",1,1,1
chr5,139035598,139036012,3,"1,2,3",1,1,1
chr5,139038320,139041337,3,"1,2,3",1,1,1
chr5,139226986,139228433,3,"1,2,3",1,1,1
chr5,139283345,139284306,3,"1,2,3",1,1,1
chr5,139395474,139395640,3,"1,2,3",1,1,1
chr5,139486374,139489468,3,"1,2,3",1,1,1
chr5,139492824,139496707,3,"1,2,3",1,1,1
chr5,139498151,139498433,3,"1,2,3",1,1,1
chr5,139525148,139525969,3,"1,2,3",1,1,1
chr5,139531739,139532054,3,"1,2,3",1,1,1
chr5,139641033,139641082,3,"1,2,3",1,1,1
chr5,139681543,139683476,3,"1,2,3",1,1,1
chr5,139725243,139727234,3,"1,2,3",1,1,1
chr5,139731349,139731528,3,"1,2,3",1,1,1
chr5,139737154,139737828,3,"1,2,3",1,1,1
chr5,139742811,139743455,3,"1,2,3",1,1,1
chr5,139779140,139779287,3,"1,2,3",1,1,1
chr5,139779502,139784822,3,"1,2,3",1,1,1
chr5,139788534,139788730,3,"1,2,3",1,1,1
chr5,140069365,140069742,3,"1,2,3",1,1,1
chr5,140069945,140072808,3,"1,2,3",1,1,1
chr5,140073191,140073229,3,"1,2,3",1,1,1
chr5,140079507,140081349,3,"1,2,3",1,1,1
chr5,140081612,140081904,3,"1,2,3",1,1,1
chr5,140097777,140098860,3,"1,2,3",1,1,1
chr5,140099022,140100654,3,"1,2,3",1,1,1
chr5,140104930,140106428,3,"1,2,3",1,1,1
chr5,140108483,140108534,3,"1,2,3",1,1,1
chr5,140207264,140208538,3,"1,2,3",1,1,1
chr5,140248255,140249708,3,"1,2,3",1,1,1
chr5,140251422,140251740,3,"1,2,3",1,1,1
chr5,140252043,140252248,3,"1,2,3",1,1,1
chr5,140254677,140255039,3,"1,2,3",1,1,1
chr5,140345343,140346913,3,"1,2,3",1,1,1
chr5,140529520,140530072,3,"1,2,3",1,1,1
chr5,140551857,140553104,3,"1,2,3",1,1,1
chr5,140553590,140553744,3,"1,2,3",1,1,1
chr5,140556676,140557639,3,"1,2,3",1,1,1
chr5,140558037,140558403,3,"1,2,3",1,1,1
chr5,140561699,140563246,3,"1,2,3",1,1,1
chr5,140566594,140566985,3,"1,2,3",1,1,1
chr5,140567255,140567479,3,"1,2,3",1,1,1
chr5,140571781,140572215,3,"1,2,3",1,1,1
chr5,140572515,140572727,3,"1,2,3",1,1,1
chr5,140579118,140580154,3,"1,2,3",1,1,1
chr5,140588235,140588832,3,"1,2,3",1,1,1
chr5,140602706,140603785,3,"1,2,3",1,1,1
chr5,140698102,140701370,3,"1,2,3",1,1,1
chr5,140705644,140706886,3,"1,2,3",1,1,1
chr5,140709973,140711108,3,"1,2,3",1,1,1
chr5,140713567,140714634,3,"1,2,3",1,1,1
chr5,140718247,140719220,3,"1,2,3",1,1,1
chr5,140720933,140721528,3,"1,2,3",1,1,1
chr5,140721821,140722041,3,"1,2,3",1,1,1
chr5,140722202,140722525,3,"1,2,3",1,1,1
chr5,140729501,140731258,3,"1,2,3",1,1,1
chr5,140739639,140739711,3,"1,2,3",1,1,1
chr5,140762164,140762892,3,"1,2,3",1,1,1
chr5,140772182,140772523,3,"1,2,3",1,1,1
chr5,140777397,140777686,3,"1,2,3",1,1,1
chr5,140778120,140778945,3,"1,2,3",1,1,1
chr5,140779761,140780254,3,"1,2,3",1,1,1
chr5,140782242,140783538,3,"1,2,3",1,1,1
chr5,140792656,140792831,3,"1,2,3",1,1,1
chr5,140797193,140798131,3,"1,2,3",1,1,1
chr5,140810081,140810493,3,"1,2,3",1,1,1
chr5,140854836,140857144,3,"1,2,3",1,1,1
chr5,140857296,140857461,3,"1,2,3",1,1,1
chr5,140857629,140858136,3,"1,2,3",1,1,1
chr5,140863962,140865087,3,"1,2,3",1,1,1
chr5,141071532,141072315,3,"1,2,3",1,1,1
chr5,141081527,141082916,3,"1,2,3",1,1,1
chr5,141228073,141230732,3,"1,2,3",1,1,1
chr5,141245180,141245574,3,"1,2,3",1,1,1
chr5,141254168,141258990,3,"1,2,3",1,1,1
chr5,141293691,141293970,3,"1,2,3",1,1,1
chr5,141302134,141304338,3,"1,2,3",1,1,1
chr5,141340595,141340727,3,"1,2,3",1,1,1
chr5,141347488,141347669,3,"1,2,3",1,1,1
chr5,141347946,141350297,3,"1,2,3",1,1,1
chr5,141391556,141393516,3,"1,2,3",1,1,1
chr5,141404011,141405299,3,"1,2,3",1,1,1
chr5,141487816,141490223,3,"1,2,3",1,1,1
chr5,141490622,141490719,3,"1,2,3",1,1,1
chr5,141887249,141888112,3,"1,2,3",1,1,1
chr5,141980067,141980637,3,"1,2,3",1,1,1
chr5,142100214,142101066,3,"1,2,3",1,1,1
chr5,142562872,142563130,3,"1,2,3",1,1,1
chr5,142565166,142565206,3,"1,2,3",1,1,1
chr5,142585823,142586360,3,"1,2,3",1,1,1
chr5,142589634,142590086,3,"1,2,3",1,1,1
chr5,142775363,142775508,3,"1,2,3",1,1,1
chr5,142775996,142776246,3,"1,2,3",1,1,1
chr5,142777991,142778975,3,"1,2,3",1,1,1
chr5,142779211,142780384,3,"1,2,3",1,1,1
chr5,143548765,143551024,3,"1,2,3",1,1,1
chr5,145214130,145215935,3,"1,2,3",1,1,1
chr5,146568297,146568323,3,"1,2,3",1,1,1
chr5,147862644,147862852,3,"1,2,3",1,1,1
chr5,148204993,148206642,3,"1,2,3",1,1,1
chr5,148651517,148652264,3,"1,2,3",1,1,1
chr5,148923154,148923267,3,"1,2,3",1,1,1
chr5,148924948,148926513,3,"1,2,3",1,1,1
chr5,148926852,148932620,3,"1,2,3",1,1,1
chr5,148960340,148961984,3,"1,2,3",1,1,1
chr5,149109428,149112360,3,"1,2,3",1,1,1
chr5,149339066,149341132,3,"1,2,3",1,1,1
chr5,149375462,149376623,3,"1,2,3",1,1,1
chr5,149379111,149382174,3,"1,2,3",1,1,1
chr5,149540879,149541341,3,"1,2,3",1,1,1
chr5,149736492,149738557,3,"1,2,3",1,1,1
chr5,149864857,149867587,3,"1,2,3",1,1,1
chr5,149940037,149940569,3,"1,2,3",1,1,1
chr5,150003883,150004885,3,"1,2,3",1,1,1
chr5,150016978,150017547,3,"1,2,3",1,1,1
chr5,150157579,150159305,3,"1,2,3",1,1,1
chr5,150163003,150164000,3,"1,2,3",1,1,1
chr5,150180460,150181678,3,"1,2,3",1,1,1
chr5,150226541,150226682,3,"1,2,3",1,1,1
chr5,150399587,150400871,3,"1,2,3",1,1,1
chr5,150602939,150604105,3,"1,2,3",1,1,1
chr5,151150446,151153869,3,"1,2,3",1,1,1
chr5,151154738,151154955,3,"1,2,3",1,1,1
chr5,151160119,151160148,3,"1,2,3",1,1,1
chr5,153900564,153901009,3,"1,2,3",1,1,1
chr5,153990024,153990814,3,"1,2,3",1,1,1
chr5,154091743,154094363,3,"1,2,3",1,1,1
chr5,154320112,154322532,3,"1,2,3",1,1,1
chr5,154448501,154448784,3,"1,2,3",1,1,1
chr5,155107193,155108188,3,"1,2,3",1,1,1
chr5,155109389,155109496,3,"1,2,3",1,1,1
chr5,156694058,156694520,3,"1,2,3",1,1,1
chr5,156695086,156695215,3,"1,2,3",1,1,1
chr5,156817584,156817731,3,"1,2,3",1,1,1
chr5,157097830,157097952,3,"1,2,3",1,1,1
chr5,157157728,157159362,3,"1,2,3",1,1,1
chr5,157170034,157171846,3,"1,2,3",1,1,1
chr5,157189242,157189319,3,"1,2,3",1,1,1
chr5,157339707,157340149,3,"1,2,3",1,1,1
chr5,157345802,157346515,3,"1,2,3",1,1,1
chr5,157375718,157375752,3,"1,2,3",1,1,1
chr5,157375929,157376509,3,"1,2,3",1,1,1
chr5,157421421,157422156,3,"1,2,3",1,1,1
chr5,157422334,157422383,3,"1,2,3",1,1,1
chr5,157778960,157779197,3,"1,2,3",1,1,1
chr5,157987381,157987399,3,"1,2,3",1,1,1
chr5,158488491,158488859,3,"1,2,3",1,1,1
chr5,158689250,158691442,3,"1,2,3",1,1,1
chr5,159200039,159201042,3,"1,2,3",1,1,1
chr5,159306070,159306232,3,"1,2,3",1,1,1
chr5,159438642,159438652,3,"1,2,3",1,1,1
chr5,159738758,159740689,3,"1,2,3",1,1,1
chr5,159772244,159772369,3,"1,2,3",1,1,1
chr5,162549060,162549194,3,"1,2,3",1,1,1
chr5,162549505,162549749,3,"1,2,3",1,1,1
chr5,164930075,164930485,3,"1,2,3",1,1,1
chr5,164938063,164938122,3,"1,2,3",1,1,1
chr5,166022213,166022417,3,"1,2,3",1,1,1
chr5,167646493,167647117,3,"1,2,3",1,1,1
chr5,167715172,167715954,3,"1,2,3",1,1,1
chr5,167717835,167720994,3,"1,2,3",1,1,1
chr5,167876459,167876586,3,"1,2,3",1,1,1
chr5,167955996,167956373,3,"1,2,3",1,1,1
chr5,169009923,169012463,3,"1,2,3",1,1,1
chr5,170024426,170024777,3,"1,2,3",1,1,1
chr5,170236501,170236527,3,"1,2,3",1,1,1
chr5,170330333,170330388,3,"1,2,3",1,1,1
chr5,170751229,170751826,3,"1,2,3",1,1,1
chr5,170763252,170764742,3,"1,2,3",1,1,1
chr5,170864107,170864337,3,"1,2,3",1,1,1
chr5,171423864,171424324,3,"1,2,3",1,1,1
chr5,171782181,171782546,3,"1,2,3",1,1,1
chr5,171859369,171859382,3,"1,2,3",1,1,1
chr5,172049621,172049647,3,"1,2,3",1,1,1
chr5,172191583,172192899,3,"1,2,3",1,1,1
chr5,172194575,172198254,3,"1,2,3",1,1,1
chr5,172198405,172199902,3,"1,2,3",1,1,1
chr5,172204483,172204848,3,"1,2,3",1,1,1
chr5,172209653,172210123,3,"1,2,3",1,1,1
chr5,172260302,172263595,3,"1,2,3",1,1,1
chr5,172263977,172264418,3,"1,2,3",1,1,1
chr5,172275316,172275478,3,"1,2,3",1,1,1
chr5,172330916,172330992,3,"1,2,3",1,1,1
chr5,172331331,172331473,3,"1,2,3",1,1,1
chr5,172665002,172665652,3,"1,2,3",1,1,1
chr5,172750068,172758029,3,"1,2,3",1,1,1
chr5,172758558,172759048,3,"1,2,3",1,1,1
chr5,172962977,172963458,3,"1,2,3",1,1,1
chr5,172981969,172982631,3,"1,2,3",1,1,1
chr5,173046352,173046501,3,"1,2,3",1,1,1
chr5,173233858,173233896,3,"1,2,3",1,1,1
chr5,173295258,173295788,3,"1,2,3",1,1,1
chr5,173314186,173320345,3,"1,2,3",1,1,1
chr5,173321270,173321292,3,"1,2,3",1,1,1
chr5,173344730,173345930,3,"1,2,3",1,1,1
chr5,173369121,173369330,3,"1,2,3",1,1,1
chr5,173738641,173739221,3,"1,2,3",1,1,1
chr5,174035773,174035928,3,"1,2,3",1,1,1
chr5,174038119,174038462,3,"1,2,3",1,1,1
chr5,174163101,174163509,3,"1,2,3",1,1,1
chr5,174164317,174164578,3,"1,2,3",1,1,1
chr5,174177640,174179455,3,"1,2,3",1,1,1
chr5,174182024,174182287,3,"1,2,3",1,1,1
chr5,174337345,174337873,3,"1,2,3",1,1,1
chr5,174810430,174810448,3,"1,2,3",1,1,1
chr5,174824627,174824855,3,"1,2,3",1,1,1
chr5,174825073,174825240,3,"1,2,3",1,1,1
chr5,174921674,174921886,3,"1,2,3",1,1,1
chr5,174928671,174929259,3,"1,2,3",1,1,1
chr5,175294688,175295534,3,"1,2,3",1,1,1
chr5,175298499,175298933,3,"1,2,3",1,1,1
chr5,175433187,175433338,3,"1,2,3",1,1,1
chr5,175625751,175626695,3,"1,2,3",1,1,1
chr5,175626866,175627033,3,"1,2,3",1,1,1
chr5,175665258,175665622,3,"1,2,3",1,1,1
chr5,175786861,175787128,3,"1,2,3",1,1,1
chr5,175787759,175789565,3,"1,2,3",1,1,1
chr5,175962611,175965618,3,"1,2,3",1,1,1
chr5,175969358,175970198,3,"1,2,3",1,1,1
chr5,175970371,175971448,3,"1,2,3",1,1,1
chr5,175980762,175980993,3,"1,2,3",1,1,1
chr5,176001011,176001158,3,"1,2,3",1,1,1
chr5,176005286,176005727,3,"1,2,3",1,1,1
chr5,176035924,176038091,3,"1,2,3",1,1,1
chr5,176047578,176047752,3,"1,2,3",1,1,1
chr5,176057279,176058180,3,"1,2,3",1,1,1
chr5,176119701,176120864,3,"1,2,3",1,1,1
chr5,176193718,176193788,3,"1,2,3",1,1,1
chr5,176233849,176233927,3,"1,2,3",1,1,1
chr5,176236374,176238549,3,"1,2,3",1,1,1
chr5,176244527,176245444,3,"1,2,3",1,1,1
chr5,176430791,176430874,3,"1,2,3",1,1,1
chr5,176431882,176434676,3,"1,2,3",1,1,1
chr5,176448428,176450984,3,"1,2,3",1,1,1
chr5,176452058,176452154,3,"1,2,3",1,1,1
chr5,176538716,176539086,3,"1,2,3",1,1,1
chr5,176727558,176727796,3,"1,2,3",1,1,1
chr5,176728126,176732340,3,"1,2,3",1,1,1
chr5,176732493,176732841,3,"1,2,3",1,1,1
chr5,176736642,176740890,3,"1,2,3",1,1,1
chr5,176745261,176745312,3,"1,2,3",1,1,1
chr5,176816069,176817104,3,"1,2,3",1,1,1
chr5,176873018,176875515,3,"1,2,3",1,1,1
chr5,176879712,176880038,3,"1,2,3",1,1,1
chr5,176880797,176883908,3,"1,2,3",1,1,1
chr5,176899257,176900628,3,"1,2,3",1,1,1
chr5,176900785,176901222,3,"1,2,3",1,1,1
chr5,177018427,177020943,3,"1,2,3",1,1,1
chr5,177025584,177026401,3,"1,2,3",1,1,1
chr5,177026629,177028402,3,"1,2,3",1,1,1
chr5,177028566,177028567,3,"1,2,3",1,1,1
chr5,177264504,177264787,3,"1,2,3",1,1,1
chr5,177301969,177302070,3,"1,2,3",1,1,1
chr5,177302716,177302782,3,"1,2,3",1,1,1
chr5,177303138,177303281,3,"1,2,3",1,1,1
chr5,177357789,177357908,3,"1,2,3",1,1,1
chr5,177365788,177366712,3,"1,2,3",1,1,1
chr5,177367070,177367334,3,"1,2,3",1,1,1
chr5,177409161,177409575,3,"1,2,3",1,1,1
chr5,177489370,177489476,3,"1,2,3",1,1,1
chr5,177502784,177503438,3,"1,2,3",1,1,1
chr5,177503824,177504107,3,"1,2,3",1,1,1
chr5,177504717,177505985,3,"1,2,3",1,1,1
chr5,177507274,177507362,3,"1,2,3",1,1,1
chr5,177508003,177509154,3,"1,2,3",1,1,1
chr5,177513147,177513925,3,"1,2,3",1,1,1
chr5,177517873,177518075,3,"1,2,3",1,1,1
chr5,177525693,177525932,3,"1,2,3",1,1,1
chr5,177548193,177548405,3,"1,2,3",1,1,1
chr5,177550900,177551289,3,"1,2,3",1,1,1
chr5,177551485,177552175,3,"1,2,3",1,1,1
chr5,177557131,177559618,3,"1,2,3",1,1,1
chr5,177582158,177582251,3,"1,2,3",1,1,1
chr5,177591005,177591313,3,"1,2,3",1,1,1
chr5,177706893,177707178,3,"1,2,3",1,1,1
chr5,177716121,177716157,3,"1,2,3",1,1,1
chr5,178012485,178012714,3,"1,2,3",1,1,1
chr5,178051220,178054761,3,"1,2,3",1,1,1
chr5,178156254,178156318,3,"1,2,3",1,1,1
chr5,178156723,178158404,3,"1,2,3",1,1,1
